序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppm)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","風速 WIND_SPEED (m/sec)","小時風速值 WS_HR (m/sec)","溫度 AMB_TEMP (℃)","降雨強度 RAIN_INT (㎜)","酸雨 PH_RAIN (pH)","相對濕度 RH (percent)","導電度 RAIN_COND (μmho/cm)"
1881,雲林縣,2015/09/13,麥寮,2.1,0.36,-,42.5,85,28,11.55,1.55,10.0,2.186,0.086,2.1,2.94,1.07,26.1,-,-,80.96,-
1882,雲林縣,2015/09/13,臺西,3.1,0.33,-,47.2,55,34,11.01,1.39,9.62,2.145,0.076,2.069,4.9,3.86,25.95,-,-,76.87,-
1883,雲林縣,2015/09/12,斗六,3.6,0.38,-,51.4,56,33,12.79,1.69,11.1,-,-,-,1.76,0.86,28.45,-,-,68.32,-
1884,雲林縣,2015/09/12,崙背,4.9,0.38,-,38.1,59,41,14.67,1.25,13.4,-,-,-,2.46,1.28,26.39,0.0,0.0,69.98,0.0
1885,雲林縣,2015/09/12,麥寮,3.9,0.31,-,40.9,70,22,12.98,2.09,10.9,2.136,0.092,2.044,2.86,0.91,26.59,-,-,77.76,-
1886,雲林縣,2015/09/12,臺西,3.2,0.28,-,45.0,50,26,11.42,1.27,10.15,2.055,0.075,1.98,4.58,3.9,26.57,-,-,74.45,-
1887,雲林縣,2015/09/11,斗六,3.8,0.42,-,38.8,54,29,17.25,1.35,15.89,-,-,-,1.54,0.74,27.22,-,-,72.88,-
1888,雲林縣,2015/09/11,崙背,3.8,0.32,-,43.0,53,34,12.7,1.22,11.44,-,-,-,1.99,1.26,25.59,0.0,0.0,70.48,0.0
1889,雲林縣,2015/09/11,麥寮,4.3,0.33,-,49.0,70,23,13.66,1.78,11.87,2.086,0.1,1.985,2.3,1.08,26.09,-,-,77.63,-
1890,雲林縣,2015/09/11,臺西,5.3,0.3,-,53.6,49,31,13.76,1.44,12.29,2.102,0.082,2.02,3.56,3.23,25.8,-,-,74.84,-
1891,雲林縣,2015/09/10,斗六,3.0,0.37,-,44.2,51,25,13.62,0.97,12.73,-,-,-,1.82,0.9,27.57,-,-,70.88,-
1892,雲林縣,2015/09/10,崙背,3.7,0.3,-,40.2,45,25,11.56,0.8,10.77,-,-,-,2.9,1.94,25.23,0.0,0.0,66.52,0.0
1893,雲林縣,2015/09/10,麥寮,2.8,0.25,-,47.5,62,11,11.31,2.02,9.29,1.948,0.072,1.876,3.79,1.54,26.01,-,-,71.85,-
1894,雲林縣,2015/09/10,臺西,2.8,0.23,-,50.0,37,16,10.4,1.01,9.38,1.977,0.04,1.938,5.87,5.47,25.65,-,-,70.83,-
1895,雲林縣,2015/09/09,斗六,4.0,0.37,-,43.6,44,21,12.24,0.63,11.71,-,-,-,1.84,0.88,28.19,-,-,72.37,-
1896,雲林縣,2015/09/09,崙背,2.7,0.3,-,35.7,44,27,10.91,1.35,9.56,-,-,-,2.44,1.62,26.25,0.0,0.0,72.7,0.0
1897,雲林縣,2015/09/09,麥寮,2.8,0.33,-,44.4,62,13,10.86,1.53,9.32,2.084,0.09,1.994,3.06,1.28,26.79,-,-,77.91,-
1898,雲林縣,2015/09/09,臺西,3.5,0.3,-,50.6,40,19,10.9,0.87,9.99,2.049,0.057,1.992,4.58,4.06,26.68,-,-,75.94,-
1899,雲林縣,2015/09/08,斗六,3.2,0.36,-,32.8,36,14,14.31,2.8,11.51,-,-,-,1.32,0.75,27.49,-,-,79.48,-
1900,雲林縣,2015/09/08,崙背,3.5,0.32,-,37.7,39,19,11.89,1.6,10.29,-,-,-,2.68,1.71,25.99,-,-,77.56,-
1901,雲林縣,2015/09/08,麥寮,3.2,0.31,-,42.2,61,11,10.65,1.58,9.07,2.033,0.09,1.944,3.48,1.39,26.59,-,-,81.67,-
1902,雲林縣,2015/09/08,臺西,2.7,0.29,-,50.9,39,17,9.3,1.21,8.08,2.026,0.05,1.976,6.03,5.5,26.47,-,-,78.41,-
1903,雲林縣,2015/09/07,斗六,2.9,0.3,-,18.9,21,7,12.13,1.93,10.22,-,-,-,1.29,0.96,26.14,-,-,88.37,-
1904,雲林縣,2015/09/07,崙背,1.7,0.19,-,22.0,19,11,8.76,1.46,7.3,-,-,-,2.0,1.83,25.22,75.48,5.3,91.61,3.85
1905,雲林縣,2015/09/07,麥寮,1.9,0.24,-,22.7,30,7,12.36,3.99,8.36,1.977,0.096,1.881,1.71,1.36,25.9,-,-,94.66,-
1906,雲林縣,2015/09/07,臺西,2.4,0.18,-,30.9,18,10,8.48,2.41,6.07,1.948,0.032,1.917,2.49,2.36,25.53,-,-,89.26,-
1907,雲林縣,2015/09/06,斗六,1.8,0.27,-,21.7,29,13,9.56,0.86,8.71,-,-,-,1.69,1.53,29.49,-,-,71.55,-
1908,雲林縣,2015/09/06,崙背,2.1,0.18,-,19.5,28,22,7.21,1.27,5.92,-,-,-,2.58,2.52,27.89,0.0,0.0,75.8,0.0
1909,雲林縣,2015/09/06,麥寮,1.8,0.19,-,22.0,38,11,5.84,1.59,4.24,1.967,0.039,1.931,2.96,2.81,28.16,-,-,81.74,-
1910,雲林縣,2015/09/06,臺西,2.1,0.15,-,28.0,25,15,5.75,1.81,3.94,1.945,0.03,1.914,3.48,3.37,28.31,-,-,79.12,-
1911,雲林縣,2015/09/05,斗六,3.4,0.31,-,22.1,30,14,11.58,2.3,9.28,-,-,-,1.37,1.16,29.02,-,-,71.36,-
1912,雲林縣,2015/09/05,崙背,1.5,0.2,-,18.8,30,20,9.77,2.98,6.79,-,-,-,2.1,1.95,27.78,0.0,0.0,74.36,0.0
1913,雲林縣,2015/09/05,麥寮,2.5,0.22,-,20.3,40,13,8.39,2.04,6.35,2.105,0.031,2.076,2.32,2.14,27.87,-,-,80.73,-
1914,雲林縣,2015/09/05,臺西,2.7,0.15,-,26.5,24,15,7.48,2.24,5.23,2.096,0.031,2.065,2.75,2.69,27.85,-,-,78.46,-
1915,雲林縣,2015/09/04,斗六,4.8,0.32,-,19.1,35,17,13.75,1.81,11.93,-,-,-,1.58,0.84,28.71,-,-,75.42,-
1916,雲林縣,2015/09/04,崙背,2.9,0.24,-,14.4,30,21,10.18,3.38,6.78,-,-,-,1.77,1.05,27.44,0.0,0.0,76.81,0.0
1917,雲林縣,2015/09/04,麥寮,4.0,0.22,-,15.0,43,14,13.06,4.69,8.36,2.437,0.058,2.378,1.61,0.9,27.8,-,-,82.09,-
1918,雲林縣,2015/09/04,臺西,3.0,0.13,-,23.0,25,17,8.14,2.14,6.01,2.267,0.039,2.228,2.34,2.24,27.68,-,-,79.95,-
1919,雲林縣,2015/09/03,斗六,2.8,0.27,-,21.4,29,13,13.0,2.8,10.2,-,-,-,1.35,0.88,28.08,-,-,76.56,-
1920,雲林縣,2015/09/03,崙背,2.4,0.24,-,15.7,28,18,11.05,2.89,8.16,-,-,-,1.58,1.06,26.92,0.0,0.0,77.76,0.0
1921,雲林縣,2015/09/03,麥寮,2.8,0.28,-,13.9,42,10,14.73,5.42,9.31,2.285,0.102,2.183,1.55,0.88,27.47,-,-,82.91,-
1922,雲林縣,2015/09/03,臺西,4.0,0.21,-,19.3,28,16,13.34,4.06,9.28,2.286,0.082,2.204,2.3,2.01,27.36,-,-,80.33,-
1923,雲林縣,2015/09/02,斗六,2.5,0.28,-,20.4,23,10,12.2,1.99,10.22,-,-,-,1.37,0.97,26.99,-,-,80.3,-
1924,雲林縣,2015/09/02,崙背,2.2,0.24,-,17.3,29,16,11.49,2.06,9.4,-,-,-,1.77,1.56,26.29,0.0,0.0,80.78,0.0
1925,雲林縣,2015/09/02,麥寮,2.6,0.29,-,21.1,46,10,12.97,4.9,8.07,2.233,0.106,2.127,1.75,1.57,26.96,-,-,85.25,-
1926,雲林縣,2015/09/02,臺西,2.8,0.21,-,29.7,33,19,11.13,2.9,8.23,2.271,0.089,2.182,2.54,2.37,26.82,-,-,82.14,-
1927,雲林縣,2015/09/01,斗六,2.9,0.32,-,19.2,26,8,14.15,4.26,9.9,-,-,-,1.27,1.05,27.38,-,-,78.04,-
1928,雲林縣,2015/09/01,崙背,1.8,0.19,-,20.8,20,10,8.08,1.52,6.51,-,-,-,1.94,1.78,26.27,0.0,0.0,81.46,0.0
1929,雲林縣,2015/09/01,麥寮,3.1,0.25,-,20.3,34,5,11.09,4.32,6.76,2.104,0.128,1.976,1.92,1.78,26.82,-,-,86.31,-
1930,雲林縣,2015/09/01,臺西,1.9,0.19,-,25.4,22,7,9.54,2.33,7.21,2.081,0.069,2.012,2.41,2.38,26.59,-,-,83.72,-
1931,嘉義縣,2015/09/30,朴子,2.1,0.39,-,29.8,47,15,12.19,3.3,8.89,-,-,-,1.77,1.44,30.03,-,-,79.17,-
1932,嘉義縣,2015/09/30,新港,1.4,0.4,-,29.2,28,15,10.93,3.01,7.92,-,-,-,1.46,1.18,28.0,-,-,86.92,-
1933,嘉義縣,2015/09/29,朴子,1.6,0.31,-,35.9,42,10,8.66,1.18,7.48,-,-,-,4.71,4.71,27.81,-,-,91.64,-
1934,嘉義縣,2015/09/29,新港,0.5,0.31,-,35.6,23,-,4.43,0.68,3.73,-,-,-,4.99,4.99,26.36,-,-,92.94,-
1935,嘉義縣,2015/09/28,朴子,1.6,0.18,-,40.3,47,6,5.73,1.22,4.51,-,-,-,6.42,3.54,27.39,-,-,89.29,-
1936,嘉義縣,2015/09/28,新港,0.7,0.22,-,39.1,29,7,2.76,0.45,2.24,-,-,-,7.19,4.69,26.04,-,-,92.08,-
1937,嘉義縣,2015/09/27,朴子,2.7,0.25,-,52.5,88,15,8.32,0.73,7.58,-,-,-,4.48,1.41,28.2,-,-,67.22,-
1938,嘉義縣,2015/09/27,新港,1.5,0.28,-,52.0,60,17,5.26,0.62,4.62,-,-,-,5.14,1.29,26.49,-,-,75.21,-
1939,嘉義縣,2015/09/26,朴子,3.9,0.29,-,46.6,83,22,11.43,1.24,10.18,-,-,-,3.01,1.07,30.2,-,-,69.23,-
1940,嘉義縣,2015/09/26,新港,3.8,0.37,-,42.8,68,22,12.26,1.6,10.64,-,-,-,3.43,1.19,28.51,-,-,76.98,-
1941,嘉義縣,2015/09/25,朴子,5.4,0.37,-,43.8,70,36,13.19,2.1,11.08,-,-,-,1.74,1.07,30.87,-,-,72.98,-
1942,嘉義縣,2015/09/25,新港,4.5,0.4,-,35.5,60,30,11.7,3.08,8.63,-,-,-,1.9,1.24,29.13,-,-,80.73,-
1943,嘉義縣,2015/09/24,朴子,2.5,0.27,-,34.3,54,24,9.81,2.16,7.65,-,-,-,1.81,1.47,30.57,-,-,75.44,-
1944,嘉義縣,2015/09/24,新港,1.6,0.32,-,28.2,50,26,11.65,3.28,8.37,-,-,-,1.67,1.4,28.91,-,-,82.72,-
1945,嘉義縣,2015/09/23,朴子,3.5,0.29,-,39.1,59,28,9.46,2.28,7.18,-,-,-,1.7,1.31,30.19,-,-,75.85,-
1946,嘉義縣,2015/09/23,新港,1.7,0.32,-,34.8,54,30,11.47,2.92,8.55,-,-,-,1.55,1.32,28.57,-,-,82.07,-
1947,嘉義縣,2015/09/22,朴子,3.0,0.29,-,42.2,63,28,9.59,1.21,8.38,-,-,-,1.77,1.17,29.95,-,-,75.33,-
1948,嘉義縣,2015/09/22,新港,3.6,0.34,-,41.0,59,34,10.75,2.58,8.16,-,-,-,1.75,1.24,28.13,-,-,82.65,-
1949,嘉義縣,2015/09/21,朴子,3.0,0.3,-,45.1,66,32,9.47,0.97,8.5,-,-,-,1.57,1.18,29.63,-,-,72.4,-
1950,嘉義縣,2015/09/21,新港,2.4,0.32,-,44.6,55,30,9.18,1.58,7.59,-,-,-,1.71,1.29,27.87,-,-,80.21,-
1951,嘉義縣,2015/09/20,朴子,3.6,0.33,-,65.0,72,34,9.27,0.76,8.49,-,-,-,1.78,1.4,29.74,-,-,66.84,-
1952,嘉義縣,2015/09/20,新港,3.9,0.33,-,58.7,63,35,8.32,0.73,7.61,-,-,-,1.69,1.34,27.86,-,-,76.23,-
1953,嘉義縣,2015/09/19,朴子,3.9,0.36,-,58.9,85,43,14.17,1.84,12.32,-,-,-,1.74,1.23,28.66,-,-,67.48,-
1954,嘉義縣,2015/09/19,新港,4.0,0.4,-,55.4,73,37,13.53,1.89,11.61,-,-,-,1.69,1.38,27.05,-,-,76.03,-
1955,嘉義縣,2015/09/18,朴子,3.6,0.33,-,47.4,77,25,13.17,1.93,11.23,-,-,-,2.27,1.0,28.19,-,-,69.38,-
1956,嘉義縣,2015/09/18,新港,2.4,-,-,66.1,62,30,10.45,2.25,8.2,-,-,-,2.63,1.51,28.15,-,-,69.96,-
1957,嘉義縣,2015/09/17,朴子,3.9,0.33,-,47.6,74,27,13.49,2.55,10.94,-,-,-,1.92,1.07,29.5,-,-,73.93,-
1958,嘉義縣,2015/09/17,新港,4.2,0.39,-,43.3,61,28,13.49,2.33,11.17,-,-,-,1.99,1.19,27.93,-,-,80.1,-
1959,嘉義縣,2015/09/16,朴子,3.5,0.3,-,37.9,63,21,12.43,2.23,10.2,-,-,-,1.96,1.02,30.11,-,-,76.52,-
1960,嘉義縣,2015/09/16,新港,2.9,0.37,-,36.7,53,22,12.36,2.16,10.21,-,-,-,2.08,1.36,28.54,-,-,82.76,-
1961,嘉義縣,2015/09/15,朴子,3.1,0.27,-,40.8,57,17,9.3,1.23,8.07,-,-,-,1.93,1.34,30.32,-,-,76.7,-
1962,嘉義縣,2015/09/15,新港,3.0,0.31,-,40.1,50,21,9.58,1.03,8.57,-,-,-,1.96,1.55,28.7,-,-,83.43,-
1963,嘉義縣,2015/09/14,朴子,3.4,0.35,-,52.4,77,26,9.68,1.3,8.37,-,-,-,1.93,1.35,29.99,-,-,72.28,-
1964,嘉義縣,2015/09/14,新港,3.6,0.37,-,51.1,65,28,9.48,1.43,8.05,-,-,-,2.05,1.56,28.3,-,-,80.13,-
1965,嘉義縣,2015/09/13,朴子,4.1,0.35,-,47.3,76,24,11.63,1.61,10.02,-,-,-,2.01,1.22,29.43,-,-,70.57,-
1966,嘉義縣,2015/09/13,新港,3.1,0.42,-,41.5,62,27,11.53,1.31,10.22,-,-,-,1.84,1.46,27.59,-,-,78.74,-
1967,嘉義縣,2015/09/12,朴子,4.6,0.33,-,48.7,72,29,12.53,2.5,10.03,-,-,-,1.94,1.1,29.72,-,-,68.6,-
1968,嘉義縣,2015/09/12,新港,4.9,0.4,-,48.4,66,30,11.0,1.65,9.34,-,-,-,1.94,1.22,28.06,-,-,75.92,-
1969,嘉義縣,2015/09/11,朴子,3.5,0.31,-,48.6,62,25,11.02,1.55,9.47,-,-,-,1.78,1.19,28.88,-,-,69.58,-
1970,嘉義縣,2015/09/11,新港,3.3,0.36,-,50.4,63,26,13.41,1.91,11.51,-,-,-,1.79,1.25,27.36,-,-,76.57,-
1971,嘉義縣,2015/09/10,朴子,3.3,0.28,-,46.9,60,19,10.67,1.5,9.17,-,-,-,2.14,1.19,28.57,-,-,67.48,-
1972,嘉義縣,2015/09/10,新港,3.5,0.34,-,43.7,52,22,11.31,2.04,9.26,-,-,-,2.4,1.34,27.1,-,-,74.92,-
1973,嘉義縣,2015/09/09,朴子,3.2,0.28,-,46.5,55,15,10.22,1.55,8.67,-,-,-,1.88,1.23,29.64,-,-,71.74,-
1974,嘉義縣,2015/09/09,新港,3.0,0.31,-,47.3,43,17,9.34,1.89,7.45,-,-,-,2.12,1.55,28.08,-,-,78.4,-
1975,嘉義縣,2015/09/08,朴子,2.5,0.28,-,38.5,35,10,8.96,1.79,7.17,-,-,-,1.72,0.98,28.94,-,-,81.27,-
1976,嘉義縣,2015/09/08,新港,2.4,0.32,-,35.9,35,14,9.19,1.5,7.68,-,-,-,1.9,1.03,27.55,-,-,85.48,-
1977,嘉義縣,2015/09/07,朴子,2.2,0.25,-,24.1,29,14,8.68,1.73,6.95,-,-,-,1.98,1.73,27.81,-,-,91.57,-
1978,嘉義縣,2015/09/07,新港,1.0,0.26,-,19.7,21,10,11.44,2.63,8.81,-,-,-,1.93,1.63,26.36,-,-,93.92,-
1979,嘉義縣,2015/09/06,朴子,2.3,0.26,-,20.0,31,12,8.34,2.19,6.15,-,-,-,2.24,2.1,30.95,-,-,74.88,-
1980,嘉義縣,2015/09/06,新港,-,0.21,-,19.1,28,12,7.49,2.01,5.47,-,-,-,2.08,1.92,29.3,-,-,81.73,-
1981,嘉義縣,2015/09/05,朴子,2.5,0.25,-,21.5,24,15,9.4,2.79,6.61,-,-,-,1.92,1.67,30.6,-,-,73.64,-
1982,嘉義縣,2015/09/05,新港,2.6,0.24,-,18.8,28,12,11.16,4.47,6.7,-,-,-,1.59,1.36,29.15,-,-,80.31,-
1983,嘉義縣,2015/09/04,朴子,2.6,0.24,-,17.7,38,20,10.83,2.67,8.18,-,-,-,1.63,1.17,30.4,-,-,75.67,-
1984,嘉義縣,2015/09/04,新港,2.4,0.27,-,18.7,31,14,11.99,5.42,6.57,-,-,-,1.95,1.49,29.14,-,-,80.94,-
1985,嘉義縣,2015/09/03,朴子,3.2,0.27,-,14.6,39,10,15.23,3.8,11.43,-,-,-,1.37,0.95,29.89,-,-,77.02,-
1986,嘉義縣,2015/09/03,新港,1.3,0.27,-,16.6,27,12,20.86,4.45,16.42,-,-,-,1.69,1.18,28.48,-,-,81.8,-
1987,嘉義縣,2015/09/02,朴子,2.6,0.34,-,18.5,40,12,15.39,3.95,11.44,-,-,-,1.69,1.51,29.72,-,-,78.22,-
1988,嘉義縣,2015/09/02,新港,1.3,0.35,-,17.3,28,13,-,-,-,-,-,-,1.58,1.29,27.8,-,-,85.11,-
1989,嘉義縣,2015/09/01,朴子,2.9,0.38,-,19.4,45,13,14.62,3.44,11.18,-,-,-,1.55,1.41,29.0,-,-,82.47,-
1990,嘉義縣,2015/09/01,新港,2.0,0.32,-,19.1,-,-,-,-,-,-,-,-,1.53,1.37,27.48,-,-,86.36,-
1991,屏東縣,2015/09/30,屏東,1.9,0.52,-,18.9,32,14,12.73,2.47,10.27,2.093,0.145,1.948,1.59,1.23,29.37,-,-,70.89,-
1992,屏東縣,2015/09/30,潮州,1.4,0.28,-,21.5,31,14,5.82,1.24,4.57,-,-,-,1.7,1.38,28.92,-,-,70.93,-
1993,屏東縣,2015/09/30,恆春,1.3,0.27,390.8,31.2,39,10,3.19,1.62,1.56,-,-,-,4.06,3.74,28.18,2.33,3.78,89.32,19.53
1994,屏東縣,2015/09/29,屏東,1.3,0.43,-,38.2,35,13,10.2,1.88,8.32,1.965,0.086,1.879,3.51,3.38,27.89,-,-,81.23,-
1995,屏東縣,2015/09/29,潮州,1.9,0.24,-,43.9,38,19,4.33,0.94,3.38,-,-,-,3.54,3.34,27.85,-,-,79.22,-
1996,屏東縣,2015/09/29,恆春,1.7,0.21,392.09,50.5,50,12,5.08,2.94,2.14,-,-,-,5.74,5.7,28.7,0.75,3.91,86.3,28.78
1997,屏東縣,2015/09/28,屏東,2.1,0.3,-,31.7,63,13,5.46,0.94,4.51,1.876,0.039,1.837,3.96,3.18,26.28,-,-,80.87,-
1998,屏東縣,2015/09/28,潮州,1.1,0.28,-,29.6,45,15,6.31,1.04,5.27,-,-,-,4.78,3.63,25.74,-,-,84.25,-
1999,屏東縣,2015/09/28,恆春,1.7,0.23,408.51,41.4,52,14,5.5,1.8,3.7,-,-,-,10.0,9.32,26.65,0.67,4.06,88.83,366.71
2000,屏東縣,2015/09/27,屏東,2.4,0.41,-,40.7,67,25,10.22,0.68,9.5,2.007,0.098,1.909,1.44,0.94,27.43,-,-,68.86,-
2001,屏東縣,2015/09/27,潮州,2.7,0.33,-,33.5,58,27,9.87,1.49,8.38,-,-,-,1.39,0.93,26.53,-,-,77.83,-
2002,屏東縣,2015/09/27,恆春,1.4,0.15,409.16,47.7,40,8,4.25,2.98,1.27,-,-,-,3.59,3.54,26.77,0.0,0.0,81.73,0.0
2003,屏東縣,2015/09/26,屏東,2.1,0.51,-,59.2,53,32,12.44,1.27,11.17,1.997,0.117,1.88,2.47,2.21,30.15,-,-,65.24,-
2004,屏東縣,2015/09/26,潮州,2.2,0.31,-,43.2,41,24,7.03,1.12,5.9,-,-,-,1.51,1.2,28.2,-,-,76.21,-
2005,屏東縣,2015/09/26,恆春,1.4,0.17,405.78,45.7,31,6,4.48,2.51,1.97,-,-,-,5.77,5.52,26.3,0.0,0.0,85.8,0.0
2006,屏東縣,2015/09/25,屏東,2.2,0.44,-,35.5,47,27,11.94,1.58,10.35,2.06,0.114,1.946,1.29,1.06,30.08,-,-,71.43,-
2007,屏東縣,2015/09/25,潮州,3.0,0.33,-,36.5,51,35,9.51,1.19,8.32,-,-,-,1.48,1.23,28.4,-,-,81.3,-
2008,屏東縣,2015/09/25,恆春,0.5,0.17,405.99,33.6,24,5,3.43,1.27,2.16,-,-,-,4.05,3.79,26.64,2.38,3.61,90.62,40.31
2009,屏東縣,2015/09/24,屏東,2.0,0.36,-,31.4,40,22,10.04,1.71,8.32,2.001,0.09,1.911,1.42,1.13,29.65,-,-,71.82,-
2010,屏東縣,2015/09/24,潮州,2.4,0.29,-,29.8,42,23,9.44,1.62,7.82,-,-,-,1.85,1.45,28.73,-,-,74.91,-
2011,屏東縣,2015/09/24,恆春,2.1,0.18,402.74,37.0,35,11,5.54,1.72,3.82,-,-,-,5.5,5.09,28.59,5.75,3.89,81.38,33.73
2012,屏東縣,2015/09/23,屏東,2.5,0.43,-,37.5,46,28,12.13,1.45,10.69,2.087,0.096,1.991,1.39,1.04,29.15,-,-,70.88,-
2013,屏東縣,2015/09/23,潮州,2.6,0.35,-,36.7,40,19,10.5,1.59,8.91,-,-,-,1.56,1.31,27.85,-,-,76.6,-
2014,屏東縣,2015/09/23,恆春,1.8,0.19,402.55,36.3,34,8,4.98,0.98,3.99,-,-,-,3.75,2.6,27.91,0.0,0.0,83.51,0.0
2015,屏東縣,2015/09/22,屏東,1.8,0.6,-,35.0,48,28,15.36,1.38,13.99,2.197,0.19,2.007,1.24,0.82,28.31,-,-,76.7,-
2016,屏東縣,2015/09/22,潮州,2.1,0.34,-,31.2,42,26,7.07,0.98,6.09,-,-,-,1.33,1.04,27.24,-,-,81.99,-
2017,屏東縣,2015/09/22,恆春,1.2,0.13,398.3,34.1,25,5,2.91,1.19,1.71,-,-,-,3.29,2.5,27.93,0.0,0.0,82.35,0.0
2018,屏東縣,2015/09/21,屏東,4.2,0.64,-,43.8,63,41,17.7,1.28,16.42,2.238,0.207,2.032,1.07,0.7,27.94,-,-,75.85,-
2019,屏東縣,2015/09/21,潮州,2.1,0.34,-,38.5,49,30,7.11,0.84,6.27,-,-,-,1.03,0.87,26.95,-,-,79.48,-
2020,屏東縣,2015/09/21,恆春,1.2,0.13,401.99,36.9,24,7,3.71,1.95,1.76,-,-,-,2.82,2.76,27.29,0.0,0.0,82.76,0.0
2021,屏東縣,2015/09/20,屏東,1.8,0.36,-,47.0,46,24,10.12,1.82,8.31,2.043,0.105,1.938,1.74,1.27,28.15,-,-,71.39,-
2022,屏東縣,2015/09/20,潮州,1.6,0.24,-,46.3,40,22,5.15,0.94,4.2,-,-,-,1.52,1.22,26.74,-,-,77.84,-
2023,屏東縣,2015/09/20,恆春,1.1,0.14,403.46,47.4,34,13,4.16,1.6,2.54,-,-,-,3.91,3.92,26.07,0.0,0.0,82.58,0.0
2024,屏東縣,2015/09/19,屏東,3.5,0.46,-,50.5,52,27,12.92,1.66,11.25,2.16,0.162,1.998,1.57,1.32,28.11,-,-,66.1,-
2025,屏東縣,2015/09/19,潮州,2.0,0.24,-,45.7,41,21,4.29,0.79,3.5,-,-,-,1.71,1.49,26.71,-,-,71.78,-
2026,屏東縣,2015/09/19,恆春,1.5,0.15,401.62,52.6,36,13,3.81,2.67,1.14,-,-,-,5.09,4.75,26.44,0.0,0.0,77.24,0.0
2027,屏東縣,2015/09/18,屏東,2.7,0.44,-,41.1,44,24,12.4,1.35,11.04,2.086,0.13,1.956,1.83,1.51,28.44,-,-,70.54,-
2028,屏東縣,2015/09/18,潮州,1.9,0.22,-,39.7,30,14,5.13,1.32,3.82,-,-,-,1.62,1.42,26.94,-,-,77.52,-
2029,屏東縣,2015/09/18,恆春,0.5,0.15,399.98,56.1,31,10,2.86,1.1,1.76,-,-,-,6.38,6.29,26.81,0.0,0.0,76.28,0.0
2030,屏東縣,2015/09/17,屏東,2.0,0.36,-,31.3,33,16,11.25,1.69,9.56,1.974,0.111,1.863,1.72,1.32,28.91,-,-,71.37,-
2031,屏東縣,2015/09/17,潮州,2.1,0.19,-,27.8,25,13,4.81,0.8,3.99,-,-,-,1.76,1.59,27.68,-,-,77.75,-
2032,屏東縣,2015/09/17,恆春,1.2,0.12,401.38,39.6,-,-,4.72,2.34,2.38,-,-,-,6.11,6.02,27.15,0.0,0.0,81.3,0.0
2033,屏東縣,2015/09/16,屏東,2.3,0.43,-,39.0,42,22,12.37,1.68,10.68,2.05,0.12,1.93,1.48,1.15,29.13,-,-,70.34,-
2034,屏東縣,2015/09/16,潮州,2.2,0.21,-,33.3,31,18,5.38,1.03,4.35,-,-,-,1.67,1.26,27.18,-,-,79.03,-
2035,屏東縣,2015/09/16,恆春,1.0,0.05,403.04,12.4,-,-,3.36,2.6,0.73,-,-,-,2.85,2.46,27.23,16.0,4.67,87.43,5.7
2036,屏東縣,2015/09/15,屏東,4.3,0.52,-,47.0,58,35,13.85,1.36,12.49,2.156,0.151,2.005,1.44,1.13,29.58,-,-,66.34,-
2037,屏東縣,2015/09/15,潮州,4.0,0.35,-,53.5,49,29,6.96,1.18,5.78,-,-,-,1.57,1.3,28.24,-,-,71.99,-
2038,屏東縣,2015/09/15,恆春,1.6,0.07,393.78,20.3,-,-,2.26,1.78,0.45,-,-,-,4.04,3.95,28.11,1.0,5.5,82.25,5.83
2039,屏東縣,2015/09/14,屏東,3.8,0.44,-,54.2,55,30,11.47,0.92,10.54,2.052,0.1,1.953,1.37,0.86,29.11,-,-,63.93,-
2040,屏東縣,2015/09/14,潮州,3.1,0.29,-,51.5,50,27,5.93,0.5,5.36,-,-,-,1.54,1.23,28.16,-,-,69.41,-
2041,屏東縣,2015/09/14,恆春,1.3,0.11,392.58,46.8,-,-,2.45,0.98,1.46,-,-,-,7.63,7.61,27.7,0.0,0.0,74.64,0.0
2042,屏東縣,2015/09/13,屏東,2.6,0.38,-,50.3,48,27,10.6,1.07,9.53,2.059,0.097,1.962,1.42,1.22,29.18,-,-,62.98,-
2043,屏東縣,2015/09/13,潮州,2.8,0.27,-,47.3,42,24,4.6,0.61,3.95,-,-,-,1.71,1.5,28.07,-,-,68.61,-
2044,屏東縣,2015/09/13,恆春,1.2,0.11,393.03,58.2,33,21,3.52,1.92,1.6,-,-,-,8.92,8.89,26.97,0.83,4.15,74.22,31.05
2045,屏東縣,2015/09/12,屏東,2.7,0.4,-,47.3,48,24,11.59,0.86,10.71,2.044,0.102,1.943,1.58,1.18,28.85,-,-,63.75,-
2046,屏東縣,2015/09/12,潮州,2.2,0.26,-,48.0,44,24,6.13,0.93,5.19,-,-,-,1.57,1.21,26.92,-,-,72.62,-
2047,屏東縣,2015/09/12,恆春,1.2,0.09,391.39,45.8,29,15,2.61,1.44,1.17,-,-,-,5.21,5.05,27.35,0.0,0.0,74.13,0.0
2048,屏東縣,2015/09/11,屏東,3.8,0.4,-,52.5,51,23,11.43,0.89,10.53,2.063,0.099,1.964,1.62,1.33,28.59,-,-,66.03,-
