序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
1032,澎湖縣,2017/10/05,馬公,1.4,0.15,-,41.5,42,14,3.39,0.96,2.42,-,-,-,5.49,4.77,27.65,0.5,7.65,81.32,4.3
1033,澎湖縣,2017/10/04,馬公,2.2,0.18,-,42.5,40,16,2.56,0.61,1.93,-,-,-,6.92,5.91,28.05,0,0,80.33,0
1034,澎湖縣,2017/10/03,馬公,2.5,0.2,-,42.4,32,21,4.84,1.34,3.5,-,-,-,2.57,2.23,29.41,0,0,78.23,0
1035,澎湖縣,2017/10/02,馬公,2.5,0.24,-,48.5,34,22,4.77,1.21,3.57,-,-,-,1.53,1.22,29.3,0,0,82.1,0
1036,澎湖縣,2017/10/01,馬公,2.5,0.2,-,47.2,34,18,4.12,1.05,3.06,-,-,-,1.46,1.24,28.9,0,0,86.35,0
1037,金門縣,2017/10/14,金門,2.6,0.2,-,38.3,38,13,5.84,0.34,5.38,-,-,-,5.08,4.44,25.36,0.5,6.33,69.34,48.45
1038,金門縣,2017/10/13,金門,1.9,0.2,-,46.8,52,14,4.31,0.51,3.74,-,-,-,5.74,4.89,26.6,0,0,58.01,0
1039,金門縣,2017/10/12,金門,2.3,0.2,-,42.9,43,14,3.94,0.4,3.57,-,-,-,4.77,4.1,28.77,0,0,57.83,0
1040,金門縣,2017/10/11,金門,2.8,0.13,-,28.5,36,10,5.1,0.72,4.35,-,-,-,4.03,3.48,30.08,0,0,59.63,0
1041,金門縣,2017/10/10,金門,1.9,0.13,-,23.8,34,11,3.67,0.4,3.27,-,-,-,3.88,3.23,30.35,0,0,63.75,0
1042,金門縣,2017/10/09,金門,1.9,0.14,-,27.9,41,11,4.73,0.62,4.07,-,-,-,4.09,3.5,29.28,0,0,67.42,0
1043,金門縣,2017/10/08,金門,3.3,0.2,-,42.8,52,17,6.05,0.41,5.59,-,-,-,4.75,3.9,28.43,0,0,61.23,0
1044,金門縣,2017/10/07,金門,2.4,0.25,-,48.2,51,23,6,0.27,5.68,-,-,-,4.23,3.54,28.5,0,0,62.25,0
1045,金門縣,2017/10/06,金門,5.7,0.25,-,42.1,59,26,10.83,0.51,10.22,-,-,-,2.98,2.55,28.74,0,0,63.16,0
1046,金門縣,2017/10/05,金門,2.7,0.26,-,48.5,49,21,7.58,0.43,7.08,-,-,-,2.95,2.6,27.57,0.5,6.92,61.26,21.8
1047,金門縣,2017/10/04,金門,2.1,0.2,-,47.3,53,20,4.27,0.31,3.95,-,-,-,3.94,3.3,27.58,0,0,65.32,0
1048,金門縣,2017/10/03,金門,4.3,0.32,-,41.3,58,30,11.19,1.84,9.35,-,-,-,2.7,2.24,30.12,0,0,70.6,0
1049,金門縣,2017/10/02,金門,2.7,0.26,-,44.3,50,26,8.54,0.77,7.74,-,-,-,1.8,1.75,30.17,0,0,71.33,0
1050,金門縣,2017/10/01,金門,3.1,0.24,-,48.1,45,23,7.16,0.26,6.92,-,-,-,1.6,1.58,30.02,0,0,66.39,0
1051,連江縣,2017/10/14,馬祖,1.4,0.19,-,44.4,38,15,3.2,0.34,2.78,-,-,-,9.19,8.25,21.43,0.83,6.27,84.97,277.16
1052,連江縣,2017/10/13,馬祖,1.9,0.14,-,47.6,43,17,3.17,0.5,2.64,-,-,-,8.5,7.59,23.12,0,0,75.41,0
1053,連江縣,2017/10/12,馬祖,2,0.25,-,42.7,33,15,2.98,0.51,2.46,-,-,-,6.59,5.83,25.18,0,0,81.02,0
1054,連江縣,2017/10/11,馬祖,2.3,0.1,-,29.9,35,14,2.24,0.55,1.73,-,-,-,5.19,4.63,26.68,0.5,6.15,86.35,8.6
1055,連江縣,2017/10/10,馬祖,2.3,0.08,-,22.8,36,12,3.46,0.85,2.57,-,-,-,5,4.49,26.9,0,0,92.05,0
1056,連江縣,2017/10/09,馬祖,3.4,0.15,-,35.1,41,14,2.8,0.52,2.21,-,-,-,5.48,5.03,26.22,0,0,91.05,0
1057,連江縣,2017/10/08,馬祖,2.3,0.22,-,54.6,38,15,2.96,0.32,2.56,-,-,-,5.91,5.38,25.47,0,0,79.54,0
1058,連江縣,2017/10/07,馬祖,2.3,0.26,-,58.6,47,23,3.64,0.55,3.04,-,-,-,5.33,4.88,25.43,0,0,81.45,0
1059,連江縣,2017/10/06,馬祖,2.6,0.18,-,53.6,48,15,3.82,0.94,2.88,-,-,-,4.39,3.83,25.77,0,0,81.26,0
1060,連江縣,2017/10/05,馬祖,1.4,0.17,-,49.2,40,13,5.11,1.07,4.02,-,-,-,4.1,3.72,24.88,0.5,6.59,75.82,24.6
1061,連江縣,2017/10/04,馬祖,2.2,0.15,-,49.8,49,17,-,-,-,-,-,-,5.96,5.25,24.63,0,0,75.23,0
1062,連江縣,2017/10/03,馬祖,2.7,0.23,-,49.1,48,23,-,-,-,-,-,-,4.46,3.76,27.03,0,0,84.58,0
1063,連江縣,2017/10/02,馬祖,2.1,0.33,-,39.7,46,25,5.63,0.84,4.8,-,-,-,1.9,1.6,28.12,0,0,85.69,0
1064,連江縣,2017/10/01,馬祖,2.7,0.22,-,41.2,39,22,3.15,0.59,2.57,-,-,-,2.93,2.77,27.57,0,0,85.89,0
,,,,,,,,,,,,,,,,,,,,,,
