序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
1178,宜蘭縣,1999/02/28,冬山,0.6,0.39,21.6,-,59,-,19.75,4.14,15.61,2.41,0.33,2.08,16.09,-,-,54.0,-
1179,宜蘭縣,1999/02/27,宜蘭,0.7,0.5,34.7,-,30,-,13.87,1.47,12.4,-,-,-,18.11,-,-,38.0,-
1180,宜蘭縣,1999/02/27,冬山,0.6,0.3,31.4,-,32,-,11.45,2.26,9.19,2.229,0.15,2.08,18.54,-,-,39.0,-
1181,宜蘭縣,1999/02/26,宜蘭,1.6,0.69,24.8,-,44,-,18.94,2.3,16.64,-,-,-,23.27,-,-,44.0,-
1182,宜蘭縣,1999/02/26,冬山,2.1,0.68,12.2,-,50,-,32.8,13.51,19.3,2.78,0.31,2.47,24.31,-,-,50.0,-
1183,宜蘭縣,1999/02/25,宜蘭,0.6,0.67,30.8,-,32,-,19.36,2.97,16.38,-,-,-,21.45,-,-,45.0,-
1184,宜蘭縣,1999/02/25,冬山,1.5,0.57,22.7,-,36,-,23.79,6.59,17.2,2.351,0.22,2.13,22.31,-,-,43.0,-
1185,宜蘭縣,1999/02/24,宜蘭,1.1,0.68,37.9,-,50,-,-,-,-,-,-,-,21.12,-,-,64.0,-
1186,宜蘭縣,1999/02/24,冬山,3.0,0.56,31.3,-,55,-,27.36,6.91,20.46,2.572,0.26,2.31,21.05,-,-,73.0,-
1187,宜蘭縣,1999/02/23,宜蘭,1.1,0.76,21.3,-,28,-,-,-,-,-,-,-,19.05,-,-,41.0,-
1188,宜蘭縣,1999/02/23,冬山,0.9,0.59,16.2,-,31,-,28.39,9.83,18.56,2.504,0.32,2.19,19.73,-,-,39.0,-
1189,宜蘭縣,1999/02/22,宜蘭,0.6,0.79,26.8,-,22,-,-,-,-,-,-,-,15.05,-,-,40.0,-
1190,宜蘭縣,1999/02/22,冬山,0.5,0.57,20.2,-,24,-,27.98,9.2,18.77,2.569,0.37,2.2,16.12,-,-,36.0,-
1191,宜蘭縣,1999/02/21,宜蘭,0.2,0.37,42.4,-,14,-,-,-,-,-,-,-,11.43,-,-,38.0,-
1192,宜蘭縣,1999/02/21,冬山,0.1,0.27,33.9,-,16,-,16.76,2.97,13.79,2.18,0.16,2.02,12.05,-,-,37.0,-
1193,宜蘭縣,1999/02/20,宜蘭,0.2,0.41,32.9,-,16,-,-,-,-,-,-,-,11.04,-,-,34.0,-
1194,宜蘭縣,1999/02/20,冬山,0.2,0.3,25.8,-,19,-,20.85,4.9,15.95,2.303,0.2,2.11,12.07,-,-,29.0,-
1195,宜蘭縣,1999/02/19,宜蘭,0.5,0.35,37.7,-,89,-,-,-,-,-,-,-,12.7,-,-,69.0,-
1196,宜蘭縣,1999/02/19,冬山,0.6,0.33,35.6,-,98,-,8.61,1.1,7.51,2.175,0.11,2.07,13.33,-,-,74.0,-
1197,宜蘭縣,1999/02/18,宜蘭,0.1,0.55,34.9,-,33,-,-,-,-,-,-,-,19.43,-,-,48.0,-
1198,宜蘭縣,1999/02/18,冬山,1.1,0.37,30.7,-,37,-,12.68,3.26,9.42,2.417,0.22,2.2,19.67,-,-,50.0,-
1199,宜蘭縣,1999/02/17,宜蘭,0.3,0.54,27.6,-,41,-,-,-,-,-,-,-,19.9,-,-,43.0,-
1200,宜蘭縣,1999/02/17,冬山,1.0,0.42,22.9,-,38,-,17.89,4.78,13.11,2.389,0.18,2.21,20.46,-,-,42.0,-
1201,宜蘭縣,1999/02/16,宜蘭,0.5,0.5,29.6,-,26,-,-,-,-,-,-,-,19.33,-,-,38.0,-
1202,宜蘭縣,1999/02/16,冬山,0.8,0.43,22.4,-,28,-,17.24,3.28,13.95,2.146,0.07,2.08,20.46,-,-,40.0,-
1203,宜蘭縣,1999/02/15,宜蘭,0.3,0.4,32.1,-,25,-,11.09,0.91,10.17,-,-,-,18.67,-,-,38.0,-
1204,宜蘭縣,1999/02/15,冬山,1.5,0.43,23.6,-,36,-,18.02,4.02,13.99,2.305,0.21,2.09,19.24,-,-,38.0,-
1205,宜蘭縣,1999/02/14,宜蘭,0.3,0.61,22.8,-,34,-,20.42,2.44,17.97,-,-,-,15.46,-,-,34.0,-
1206,宜蘭縣,1999/02/14,冬山,0.6,0.52,8.8,-,33,-,31.08,9.4,21.68,2.544,0.3,2.24,15.69,-,-,33.0,-
1207,宜蘭縣,1999/02/13,宜蘭,1.7,0.48,30.2,-,39,-,16.22,1.02,15.2,-,-,-,13.49,-,-,39.0,-
1208,宜蘭縣,1999/02/13,冬山,1.6,0.61,20.2,-,59,-,31.3,8.59,22.71,2.536,0.4,2.14,14.28,-,-,55.0,-
1209,宜蘭縣,1999/02/12,宜蘭,3.5,0.64,39.9,-,97,-,20.27,1.32,18.94,-,-,-,13.75,-,-,74.0,-
1210,宜蘭縣,1999/02/12,冬山,3.6,0.39,42.4,-,96,-,16.23,1.62,14.6,2.351,0.22,2.13,14.76,-,-,73.0,-
1211,宜蘭縣,1999/02/11,宜蘭,2.8,0.68,35.7,-,63,-,20.13,1.8,18.33,-,-,-,17.87,-,-,56.0,-
1212,宜蘭縣,1999/02/11,冬山,1.5,0.57,31.7,-,73,-,23.84,8.34,15.5,2.431,0.18,2.25,17.89,-,-,61.0,-
1213,宜蘭縣,1999/02/10,宜蘭,1.3,0.59,28.7,-,44,-,19.38,2.47,16.91,-,-,-,20.23,-,-,44.0,-
1214,宜蘭縣,1999/02/10,冬山,1.9,0.6,12.1,-,61,-,39.83,13.9,25.93,2.788,0.41,2.38,20.09,-,-,55.0,-
1215,宜蘭縣,1999/02/09,宜蘭,2.2,0.76,25.4,-,54,-,27.43,6.79,20.63,-,-,-,18.11,-,-,52.0,-
1216,宜蘭縣,1999/02/09,冬山,1.1,0.6,15.6,-,66,-,39.96,12.52,27.44,2.72,0.24,2.48,18.87,-,-,58.0,-
1217,宜蘭縣,1999/02/08,宜蘭,1.1,0.53,27.8,-,33,-,19.38,2.59,16.8,-,-,-,17.62,-,-,39.0,-
1218,宜蘭縣,1999/02/08,冬山,0.8,0.33,28.2,-,33,-,20.62,4.3,16.32,2.177,0.18,2.0,18.74,-,-,34.0,-
1219,宜蘭縣,1999/02/07,宜蘭,0.4,0.37,34.3,-,29,-,11.34,0.68,10.66,-,-,-,17.56,-,-,40.0,-
1220,宜蘭縣,1999/02/07,冬山,0.9,0.44,19.7,-,47,-,26.39,8.43,17.96,2.435,0.17,2.27,17.88,-,-,47.0,-
1221,宜蘭縣,1999/02/06,宜蘭,1.1,0.48,28.1,-,33,-,15.28,1.33,13.95,-,-,-,16.22,-,-,41.0,-
1222,宜蘭縣,1999/02/06,冬山,2.2,0.47,15.0,-,47,-,34.6,11.89,22.72,2.311,0.25,2.06,16.46,-,-,46.0,-
1223,宜蘭縣,1999/02/05,宜蘭,2.4,0.55,27.2,-,45,-,21.2,2.12,19.09,-,-,-,12.61,-,-,45.0,-
1224,宜蘭縣,1999/02/05,冬山,2.2,0.42,16.0,-,63,-,42.89,13.82,29.07,2.654,0.43,2.22,13.34,-,-,56.0,-
1225,宜蘭縣,1999/02/04,宜蘭,5.4,0.33,36.8,-,66,-,11.13,0.97,10.16,-,-,-,10.26,-,-,58.0,-
1226,宜蘭縣,1999/02/04,冬山,2.6,0.21,34.3,-,63,-,13.18,2.81,10.37,2.264,0.21,2.05,10.96,-,-,57.0,-
1227,宜蘭縣,1999/02/03,宜蘭,4.2,0.41,41.7,-,107,-,11.42,0.6,10.82,-,-,-,11.88,-,-,79.0,-
1228,宜蘭縣,1999/02/03,冬山,3.1,0.38,36.4,-,95,-,8.52,0.68,7.84,2.238,0.22,2.02,12.28,-,-,73.0,-
1229,宜蘭縣,1999/02/02,宜蘭,2.2,0.4,36.3,-,41,-,12.09,0.37,11.72,-,-,-,15.43,-,-,41.0,-
1230,宜蘭縣,1999/02/02,冬山,1.8,0.27,33.4,-,44,-,11.29,1.18,10.11,2.191,0.17,2.02,15.39,-,-,44.0,-
1231,宜蘭縣,1999/02/01,宜蘭,2.3,0.57,27.8,-,56,-,18.12,2.79,15.45,-,-,-,20.76,-,-,53.0,-
1232,宜蘭縣,1999/02/01,冬山,1.5,0.46,23.0,-,64,-,22.37,9.02,13.35,2.599,0.15,2.45,20.14,-,-,57.0,-
1233,桃園市,1999/02/28,桃園,1.8,0.33,34.4,-,33,-,21.72,2.94,18.79,2.097,0.08,2.02,15.41,-,-,39.0,-
1234,桃園市,1999/02/28,中壢,3.6,0.56,-,-,38,-,47.68,15.66,32.02,2.441,0.36,2.08,14.42,-,-,38.0,-
1235,桃園市,1999/02/28,大園,1.5,0.21,40.1,-,31,-,8.84,0.43,8.41,-,-,-,15.62,-,-,38.0,-
1236,桃園市,1999/02/28,龍潭,0.6,0.27,29.7,-,37,-,17.44,2.06,15.38,-,-,-,14.45,-,-,37.0,-
1237,桃園市,1999/02/28,平鎮,3.9,0.48,39.5,-,39,-,21.18,2.64,18.54,2.227,0.25,1.98,15.6,-,-,43.0,-
1238,桃園市,1999/02/28,觀音,3.6,0.16,40.3,-,66,-,7.51,0.27,7.24,2.277,0.04,2.23,15.85,-,-,58.0,-
1239,桃園市,1999/02/27,桃園,3.4,0.81,30.6,-,40,-,39.18,14.73,24.45,2.928,0.49,2.44,16.12,-,-,40.0,-
1240,桃園市,1999/02/27,中壢,4.8,1.02,-,-,42,-,60.42,22.22,38.2,3.067,0.63,2.44,15.1,-,-,42.0,-
1241,桃園市,1999/02/27,大園,1.9,0.48,39.2,-,31,-,20.68,9.35,10.85,-,-,-,16.03,-,-,41.0,-
1242,桃園市,1999/02/27,龍潭,1.3,0.41,25.0,-,40,-,23.68,6.42,17.26,-,-,-,15.34,-,-,40.0,-
1243,桃園市,1999/02/27,平鎮,4.4,0.74,29.5,-,48,-,34.0,9.4,24.6,2.54,0.38,2.16,16.25,-,-,48.0,-
1244,桃園市,1999/02/27,觀音,5.1,0.39,33.4,-,50,-,17.77,3.94,-,2.675,0.29,2.39,16.4,-,-,50.0,-
1245,桃園市,1999/02/26,桃園,7.4,0.98,20.0,-,70,-,62.61,21.82,40.79,2.838,0.53,2.31,22.65,-,-,60.0,-
1246,桃園市,1999/02/26,中壢,7.0,2.0,-,-,86,-,121.01,66.66,54.35,3.471,1.07,2.4,20.92,-,-,68.0,-
1247,桃園市,1999/02/26,大園,2.6,0.65,26.2,-,49,-,30.75,9.67,21.08,-,-,-,22.12,-,-,49.0,-
1248,桃園市,1999/02/26,龍潭,3.1,0.63,18.2,-,67,-,45.91,16.13,29.78,-,-,-,21.74,-,-,59.0,-
1249,桃園市,1999/02/26,平鎮,6.3,0.95,18.4,-,51,-,57.79,20.89,36.9,2.103,0.34,1.76,22.24,-,-,51.0,-
1250,桃園市,1999/02/26,觀音,6.0,0.47,33.2,-,86,-,18.74,2.03,16.71,2.393,0.13,2.26,21.72,-,-,72.0,-
1251,桃園市,1999/02/25,桃園,5.7,0.96,29.2,-,39,-,48.73,11.62,31.4,2.713,0.53,2.19,21.57,-,-,49.0,-
1252,桃園市,1999/02/25,中壢,6.2,1.8,-,-,76,-,105.66,51.86,53.79,3.354,0.96,2.4,19.5,-,-,63.0,-
1253,桃園市,1999/02/25,大園,0.4,0.53,44.0,-,41,-,8.9,0.26,8.65,-,-,-,19.48,-,-,47.0,-
1254,桃園市,1999/02/25,龍潭,4.2,0.89,17.6,-,71,-,48.92,12.87,36.05,-,-,-,20.32,-,-,61.0,-
1255,桃園市,1999/02/25,平鎮,5.8,1.13,13.2,-,51,-,61.42,19.96,41.47,2.677,0.49,2.19,20.82,-,-,50.0,-
1256,桃園市,1999/02/25,觀音,3.0,0.41,44.1,-,53,-,9.59,0.44,9.19,2.36,0.18,2.18,19.53,-,-,66.0,-
1257,桃園市,1999/02/24,桃園,9.4,1.09,17.5,-,75,-,70.64,31.85,38.78,3.344,1.05,2.41,19.83,-,-,63.0,-
1258,桃園市,1999/02/24,中壢,7.4,1.9,-,-,87,-,110.01,54.83,55.18,3.318,0.99,2.32,19.26,-,-,69.0,-
1259,桃園市,1999/02/24,大園,5.3,0.73,32.6,-,69,-,43.92,16.32,27.6,-,-,-,19.8,-,-,72.0,-
1260,桃園市,1999/02/24,龍潭,6.2,0.77,19.1,-,64,-,51.81,14.33,37.48,-,-,-,19.61,-,-,57.0,-
1261,桃園市,1999/02/24,平鎮,7.2,1.08,20.4,-,66,-,56.38,17.44,38.94,-,-,-,20.6,-,-,58.0,-
1262,桃園市,1999/02/24,觀音,12.6,0.43,26.4,-,90,-,36.86,6.43,30.43,2.928,0.42,2.51,19.97,-,-,70.0,-
1263,桃園市,1999/02/23,桃園,9.2,0.78,29.8,-,60,-,49.29,11.62,37.67,2.958,0.62,2.34,18.78,-,-,96.0,-
1264,桃園市,1999/02/23,中壢,4.5,1.53,-,-,73,-,88.77,41.48,47.3,3.21,0.85,2.36,17.39,-,-,61.0,-
1265,桃園市,1999/02/23,大園,4.2,0.39,36.2,-,36,-,25.22,7.17,18.05,-,-,-,18.07,-,-,57.0,-
1266,桃園市,1999/02/23,龍潭,2.0,0.68,22.0,-,56,-,45.72,17.47,28.25,-,-,-,18.47,-,-,56.0,-
1267,桃園市,1999/02/23,平鎮,3.5,0.77,26.0,-,50,-,40.76,10.42,30.34,-,-,-,18.49,-,-,65.0,-
1268,桃園市,1999/02/23,觀音,4.2,0.26,38.3,-,56,-,13.7,1.88,11.81,2.365,0.12,2.25,18.01,-,-,53.0,-
1269,桃園市,1999/02/22,桃園,1.9,0.42,37.3,-,17,-,21.74,1.39,20.36,2.296,0.18,2.12,14.8,-,-,40.0,-
1270,桃園市,1999/02/22,中壢,3.9,1.16,-,-,21,-,66.58,23.01,43.57,2.702,0.54,2.16,14.16,-,-,21.0,-
1271,桃園市,1999/02/22,大園,0.9,0.22,43.6,-,-,-,8.69,0.24,8.45,-,-,-,14.79,-,-,45.0,-
1272,桃園市,1999/02/22,龍潭,1.2,0.4,28.2,-,20,-,23.79,2.31,21.48,-,-,-,13.69,-,-,32.0,-
1273,桃園市,1999/02/22,平鎮,2.6,0.72,29.6,-,22,-,30.51,3.84,26.67,-,-,-,14.98,-,-,37.0,-
1274,桃園市,1999/02/22,觀音,1.9,0.26,47.1,-,36,-,5.99,0.04,5.96,2.353,0.12,2.23,15.13,-,-,46.0,-
1275,桃園市,1999/02/21,桃園,0.4,0.3,39.7,-,22,-,17.09,0.86,16.23,2.179,0.03,2.15,10.79,-,-,37.0,-
1276,桃園市,1999/02/21,中壢,2.6,1.03,-,-,25,-,44.67,11.42,33.26,2.325,0.26,2.06,10.43,-,-,25.0,-
1277,桃園市,1999/02/21,大園,1.7,0.31,38.2,-,-,-,15.44,0.51,14.93,-,-,-,11.7,-,-,40.0,-
1278,桃園市,1999/02/21,龍潭,0.8,0.3,37.1,-,19,-,14.69,0.77,13.93,-,-,-,10.01,-,-,34.0,-
1279,桃園市,1999/02/21,平鎮,1.1,0.54,35.1,-,22,-,19.63,1.27,18.37,-,-,-,11.1,-,-,35.0,-
1280,桃園市,1999/02/21,觀音,3.2,0.28,44.4,-,33,-,9.78,0.01,9.77,2.388,0.23,2.15,11.98,-,-,43.0,-
1281,桃園市,1999/02/20,桃園,0.1,0.42,30.4,-,25,-,23.27,2.41,20.86,2.574,0.12,2.45,9.48,-,-,34.0,-
1282,桃園市,1999/02/20,中壢,3.6,1.14,-,-,24,-,62.14,20.8,41.34,2.434,0.34,2.09,9.18,-,-,24.0,-
1283,桃園市,1999/02/20,大園,0.5,0.3,43.1,-,-,-,7.26,0.2,7.06,-,-,-,10.68,-,-,44.0,-
1284,桃園市,1999/02/20,龍潭,0.6,0.36,29.4,-,19,-,17.9,1.3,16.6,-,-,-,8.78,-,-,31.0,-
1285,桃園市,1999/02/20,平鎮,1.2,0.52,29.7,-,24,-,22.76,1.58,21.18,-,-,-,9.81,-,-,32.0,-
1286,桃園市,1999/02/20,觀音,1.0,0.25,49.0,-,36,-,-,-,-,2.424,0.14,2.28,11.18,-,-,47.0,-
1287,桃園市,1999/02/19,桃園,0.6,0.32,38.3,-,82,-,15.4,1.11,14.3,2.24,0.11,2.13,10.8,-,-,66.0,-
1288,桃園市,1999/02/19,中壢,3.0,0.67,-,-,91,-,40.16,11.82,28.33,2.42,0.25,2.17,10.16,-,-,71.0,-
1289,桃園市,1999/02/19,大園,1.1,0.29,41.5,-,-,-,5.04,0.15,4.89,-,-,-,11.31,-,-,39.0,-
1290,桃園市,1999/02/19,龍潭,0.5,0.28,32.6,-,81,-,11.97,0.92,11.05,-,-,-,9.74,-,-,65.0,-
1291,桃園市,1999/02/19,平鎮,1.6,0.46,35.5,-,57,-,15.93,1.48,14.44,-,-,-,11.09,-,-,54.0,-
1292,桃園市,1999/02/19,觀音,1.5,0.26,46.0,-,122,-,3.39,0.02,3.36,2.401,0.1,2.3,11.59,-,-,86.0,-
1293,桃園市,1999/02/18,桃園,1.0,0.79,32.0,-,51,-,32.2,12.96,19.24,2.843,0.3,2.54,17.47,-,-,54.0,-
1294,桃園市,1999/02/18,中壢,0.9,1.14,-,-,49,-,58.48,23.15,35.32,2.946,0.48,2.47,16.28,-,-,49.0,-
1295,桃園市,1999/02/18,大園,0.5,0.68,33.2,-,-,-,25.85,8.93,16.92,-,-,-,17.26,-,-,45.0,-
1296,桃園市,1999/02/18,龍潭,0.5,0.45,29.2,-,44,-,20.87,3.82,17.05,-,-,-,17.53,-,-,45.0,-
1297,桃園市,1999/02/18,平鎮,0.7,0.7,31.4,-,48,-,24.47,5.7,18.77,-,-,-,17.89,-,-,48.0,-
1298,桃園市,1999/02/18,觀音,1.6,0.5,40.8,-,77,-,16.29,2.0,14.29,2.677,0.25,2.43,17.74,-,-,64.0,-
1299,桃園市,1999/02/17,桃園,6.1,0.75,24.1,-,38,-,37.25,8.93,28.32,2.893,0.36,2.53,18.36,-,-,40.0,-
1300,桃園市,1999/02/17,中壢,3.8,1.26,-,-,44,-,84.44,41.11,43.33,2.923,0.55,2.37,16.89,-,-,44.0,-
1301,桃園市,1999/02/17,大園,0.3,0.58,36.1,-,-,-,23.94,11.39,12.54,-,-,-,17.64,-,-,42.0,-
1302,桃園市,1999/02/17,龍潭,1.4,0.7,23.0,-,53,-,37.79,9.76,28.04,-,-,-,18.09,-,-,51.0,-
1303,桃園市,1999/02/17,平鎮,2.3,0.84,23.6,-,44,-,39.69,11.47,28.23,-,-,-,18.42,-,-,44.0,-
1304,桃園市,1999/02/17,觀音,0.9,0.39,42.1,-,38,-,9.7,1.64,8.06,2.416,0.12,2.29,17.83,-,-,44.0,-
1305,桃園市,1999/02/16,桃園,12.4,0.46,27.9,-,44,-,24.97,3.64,21.33,2.432,0.21,2.22,16.84,-,-,44.0,-
1306,桃園市,1999/02/16,中壢,2.1,1.04,-,-,56,-,63.77,23.81,39.97,2.759,0.43,2.33,15.33,-,-,53.0,-
1307,桃園市,1999/02/16,大園,-,0.41,29.9,-,38,-,15.09,3.01,12.54,-,-,-,16.59,-,-,38.0,-
1308,桃園市,1999/02/16,龍潭,1.5,0.46,19.9,-,58,-,27.69,3.31,24.38,-,-,-,15.87,-,-,54.0,-
1309,桃園市,1999/02/16,平鎮,1.5,0.58,22.8,-,43,-,25.3,2.89,22.4,-,-,-,16.74,-,-,43.0,-
1310,桃園市,1999/02/16,觀音,1.2,0.37,37.7,-,64,-,8.27,0.25,8.02,2.511,0.11,2.4,16.86,-,-,57.0,-
1311,桃園市,1999/02/15,桃園,5.4,0.48,37.5,-,38,-,25.08,1.08,24.0,2.413,0.27,2.14,19.82,-,-,58.0,-
1312,桃園市,1999/02/15,中壢,3.5,1.3,-,-,72,-,71.23,31.65,39.59,2.738,0.49,2.24,17.58,-,-,61.0,-
1313,桃園市,1999/02/15,大園,1.6,0.38,33.2,-,35,-,16.19,1.9,14.29,-,-,-,19.25,-,-,50.0,-
1314,桃園市,1999/02/15,龍潭,3.4,0.78,31.9,-,94,-,33.54,6.21,27.33,-,-,-,18.39,-,-,72.0,-
1315,桃園市,1999/02/15,平鎮,2.7,0.7,31.1,-,54,-,30.51,4.36,26.14,-,-,-,19.27,-,-,58.0,-
1316,桃園市,1999/02/15,觀音,3.0,0.31,38.2,-,47,-,12.24,0.68,11.56,2.558,0.22,2.34,18.69,-,-,47.0,-
1317,桃園市,1999/02/14,桃園,6.0,0.34,31.6,-,20,-,21.69,1.59,20.1,2.118,0.05,2.07,16.89,-,-,35.0,-
1318,桃園市,1999/02/14,中壢,2.3,0.67,-,-,20,-,40.88,12.18,28.69,2.531,0.34,2.2,15.81,-,-,20.0,-
1319,桃園市,1999/02/14,大園,1.0,0.23,34.4,-,19,-,12.31,1.05,11.26,-,-,-,17.62,-,-,35.0,-
1320,桃園市,1999/02/14,龍潭,0.3,0.38,25.7,-,17,-,19.7,2.41,17.29,-,-,-,15.8,-,-,30.0,-
1321,桃園市,1999/02/14,平鎮,2.2,0.63,27.1,-,17,-,26.57,4.41,22.16,-,-,-,17.3,-,-,31.0,-
1322,桃園市,1999/02/14,觀音,6.2,0.23,36.6,-,43,-,10.43,0.15,10.28,2.555,0.26,2.3,17.52,-,-,43.0,-
1323,桃園市,1999/02/13,桃園,5.4,0.3,33.8,-,28,-,20.74,1.2,19.54,2.164,0.07,2.09,14.18,-,-,39.0,-
1324,桃園市,1999/02/13,中壢,4.6,0.67,-,-,32,-,46.01,14.44,31.58,2.515,0.33,2.18,13.26,-,-,32.0,-
1325,桃園市,1999/02/13,大園,2.7,0.22,32.4,-,25,-,18.4,1.62,16.78,-,-,-,14.55,-,-,34.0,-
1326,桃園市,1999/02/13,龍潭,0.9,0.31,30.1,-,29,-,18.78,2.55,16.23,-,-,-,13.23,-,-,37.0,-
1327,桃園市,1999/02/13,平鎮,3.3,0.6,32.2,-,21,-,27.07,4.45,22.62,-,-,-,14.43,-,-,37.0,-
1328,桃園市,1999/02/13,觀音,6.8,0.22,38.1,-,38,-,12.61,0.28,12.34,2.454,0.17,2.28,14.53,-,-,48.0,-
1329,桃園市,1999/02/12,桃園,6.7,0.52,43.4,-,78,-,22.69,2.57,20.12,2.305,0.19,2.11,13.85,-,-,64.0,-
1330,桃園市,1999/02/12,中壢,7.7,0.94,-,-,-,-,47.57,11.83,35.74,2.511,0.36,2.15,13.18,-,-,74.0,-
1331,桃園市,1999/02/12,大園,3.6,0.42,45.6,-,84,-,14.49,0.68,13.81,-,-,-,13.8,-,-,67.0,-
1332,桃園市,1999/02/12,龍潭,4.0,0.4,46.2,-,82,-,14.55,1.5,13.05,-,-,-,13.03,-,-,66.0,-
1333,桃園市,1999/02/12,平鎮,5.9,0.84,40.4,-,64,-,30.25,4.17,26.08,-,-,-,14.25,-,-,57.0,-
1334,桃園市,1999/02/12,觀音,7.9,0.43,44.4,-,105,-,15.38,0.31,15.08,2.569,0.2,2.37,14.06,-,-,78.0,-
1335,桃園市,1999/02/11,桃園,10.8,0.97,27.1,-,84,-,50.58,17.19,33.39,2.79,0.53,2.26,17.28,-,-,67.0,-
1336,桃園市,1999/02/11,中壢,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1337,桃園市,1999/02/11,大園,4.9,0.69,29.3,-,82,-,45.75,17.8,27.96,-,-,-,16.47,-,-,66.0,-
1338,桃園市,1999/02/11,龍潭,5.0,0.54,30.1,-,66,-,32.27,5.32,26.95,-,-,-,17.05,-,-,58.0,-
1339,桃園市,1999/02/11,平鎮,7.5,0.99,21.7,-,72,-,53.11,13.42,39.69,2.41,0.37,2.04,17.65,-,-,61.0,-
1340,桃園市,1999/02/11,觀音,8.9,0.55,29.1,-,78,-,35.94,5.39,30.55,2.814,0.41,2.4,17.04,-,-,91.0,-
1341,桃園市,1999/02/10,桃園,30.7,1.32,16.5,-,102,-,108.9,46.43,62.21,3.844,1.28,2.56,20.09,-,-,76.0,-
1342,桃園市,1999/02/10,中壢,10.6,2.28,-,-,107,-,153.41,83.64,69.77,-,-,-,-,-,-,78.0,-
1343,桃園市,1999/02/10,大園,7.1,0.88,23.0,-,60,-,77.89,41.8,36.1,-,-,-,18.07,-,-,55.0,-
1344,桃園市,1999/02/10,龍潭,6.3,0.82,21.2,-,73,-,67.43,24.72,42.71,-,-,-,19.98,-,-,62.0,-
1345,桃園市,1999/02/10,平鎮,10.8,1.33,18.7,-,75,-,79.24,28.39,50.85,2.779,0.75,2.03,20.31,-,-,62.0,-
1346,桃園市,1999/02/10,觀音,9.9,0.63,25.4,-,79,-,49.02,15.92,33.1,3.251,0.78,2.47,18.27,-,-,65.0,-
1347,桃園市,1999/02/09,桃園,5.8,0.55,24.9,-,38,-,38.59,4.02,34.58,2.506,0.27,2.24,17.84,-,-,38.0,-
1348,桃園市,1999/02/09,中壢,10.4,1.1,-,-,47,-,92.37,38.13,54.24,-,-,-,-,-,-,47.0,-
1349,桃園市,1999/02/09,大園,1.4,0.36,-,-,32,-,20.22,2.4,17.82,-,-,-,18.28,-,-,32.0,-
1350,桃園市,1999/02/09,龍潭,3.6,0.56,20.4,-,48,-,40.62,7.96,32.66,-,-,-,17.13,-,-,48.0,-
1351,桃園市,1999/02/09,平鎮,8.2,0.82,22.2,-,35,-,46.8,8.99,37.81,2.468,0.42,2.05,18.15,-,-,39.0,-
1352,桃園市,1999/02/09,觀音,5.7,0.34,42.9,-,58,-,16.54,1.68,14.86,2.484,0.31,2.18,17.85,-,-,127.0,-
1353,桃園市,1999/02/08,桃園,5.9,0.55,24.7,-,33,-,37.08,5.57,31.51,2.401,0.29,2.11,16.65,-,-,33.0,-
1354,桃園市,1999/02/08,中壢,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1355,桃園市,1999/02/08,大園,0.5,0.2,-,-,17,-,5.14,0.1,5.05,-,-,-,16.65,-,-,17.0,-
1356,桃園市,1999/02/08,龍潭,3.2,0.36,26.0,-,30,-,27.12,3.2,23.93,-,-,-,15.7,-,-,30.0,-
1357,桃園市,1999/02/08,平鎮,5.2,0.7,22.7,-,25,-,36.63,5.72,30.91,2.197,0.26,1.94,16.59,-,-,27.0,-
1358,桃園市,1999/02/08,觀音,2.9,0.15,43.0,-,34,-,7.91,0.28,7.62,2.351,0.1,2.25,16.85,-,-,43.0,-
1359,桃園市,1999/02/07,桃園,8.2,0.44,27.5,-,35,-,29.5,4.99,24.51,2.168,0.1,2.07,17.09,-,-,35.0,-
1360,桃園市,1999/02/07,中壢,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1361,桃園市,1999/02/07,大園,0.6,0.23,-,-,23,-,5.23,0.33,4.9,-,-,-,17.26,-,-,23.0,-
1362,桃園市,1999/02/07,龍潭,2.5,0.48,21.1,-,40,-,32.73,7.4,25.33,-,-,-,15.91,-,-,40.0,-
1363,桃園市,1999/02/07,平鎮,4.3,0.68,26.2,-,35,-,32.18,7.13,25.05,2.464,0.34,2.12,17.37,-,-,35.0,-
1364,桃園市,1999/02/07,觀音,2.8,0.24,43.0,-,38,-,4.65,0.15,4.5,2.328,0.05,2.27,17.44,-,-,39.0,-
1365,桃園市,1999/02/06,桃園,9.4,0.46,27.7,-,31,-,30.82,3.68,27.13,2.134,0.12,2.01,16.41,-,-,34.0,-
