序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
1091,桃園市,2017/06/19,觀音,3.3,0.2,-,17.6,36,10,13,3.33,9.65,-,-,-,3.93,3.73,27.08,2.2,4.56,87.27,11.54
1092,桃園市,2017/06/18,桃園,3.2,0.36,-,26.8,16,7,17.78,4.15,13.64,2.094,0.123,1.972,1.36,1.15,24.04,-,-,89.89,-
1093,桃園市,2017/06/18,中壢,3.4,1.1,-,12.7,24,5,56.36,31.56,24.8,2.29,0.331,1.959,0.96,0.65,23.59,-,-,91.21,-
1094,桃園市,2017/06/18,大園,2.4,0.27,-,27.6,17,7,14.67,2.54,12.12,-,-,-,2.27,1.94,24.88,-,-,92.74,-
1095,桃園市,2017/06/18,龍潭,1.3,0.29,-,23,18,8,11.87,2.8,9.05,-,-,-,1.67,1.41,22.96,-,-,87.29,-
1096,桃園市,2017/06/18,平鎮,1.9,0.33,-,26.6,19,5,16.49,3.45,13.02,-,-,-,1.62,1.47,24.05,-,-,91.15,-
1097,桃園市,2017/06/18,觀音,1.6,0.19,-,27.7,21,9,10.21,0.97,9.23,-,-,-,3.24,2.98,25.07,4.22,3.88,90.84,6.7
1098,桃園市,2017/06/17,桃園,2.3,0.29,-,33.6,13,6,14.37,1.56,12.82,2.069,0.098,1.971,1.26,1.01,23.96,-,-,90.95,-
1099,桃園市,2017/06/17,中壢,1.6,0.93,-,17.5,22,7,52.13,22.44,29.69,2.168,0.284,1.884,0.98,0.52,23.48,-,-,93.1,-
1100,桃園市,2017/06/17,大園,6,0.22,-,38.1,17,7,19.98,2.85,17.12,-,-,-,3.1,2.81,24.77,-,-,96.95,-
1101,桃園市,2017/06/17,龍潭,1.1,0.23,-,33.4,24,7,10.85,1.48,9.38,-,-,-,2.21,1.92,22.79,-,-,89.89,-
1102,桃園市,2017/06/17,平鎮,1.8,0.22,-,35.9,18,3,13.97,1.12,12.85,-,-,-,2.06,1.64,23.68,-,-,94.28,-
1103,桃園市,2017/06/17,觀音,2.9,0.19,-,45.1,20,8,10.05,0.69,9.35,-,-,-,3.01,2.8,24.23,3.37,3.95,92.12,13.27
1104,桃園市,2017/06/16,桃園,3.2,0.49,-,17.5,20,10,26.31,7.18,19.12,2.149,0.19,1.96,1.18,0.73,24.95,-,-,88.42,-
1105,桃園市,2017/06/16,中壢,3.1,0.96,-,12,28,9,58.39,34.88,23.51,2.235,0.327,1.908,1.17,0.62,24.2,-,-,91.38,-
1106,桃園市,2017/06/16,大園,3,0.26,-,25,20,9,19.62,3.85,15.78,-,-,-,3.17,2.57,24.99,-,-,96.05,-
1107,桃園市,2017/06/16,龍潭,1.4,0.29,-,17.5,24,8,15.89,4.69,11.2,-,-,-,2.55,2.26,23.47,-,-,87.33,-
1108,桃園市,2017/06/16,平鎮,2,0.25,-,19.7,22,6,20.23,4.59,15.64,-,-,-,2.1,1.81,24.34,-,-,93.03,-
1109,桃園市,2017/06/16,觀音,2.6,0.19,-,27.7,27,9,13.75,0.98,12.75,-,-,-,3.06,2.91,24.76,4.21,4.17,92.02,15
1110,桃園市,2017/06/15,桃園,3.5,0.36,-,36.4,12,7,19.61,1.64,17.98,2.059,0.136,1.923,1.22,1.02,22.67,-,-,91.73,-
1111,桃園市,2017/06/15,中壢,4.2,0.97,-,18.1,26,7,56.72,20.94,35.79,2.293,0.359,1.934,0.85,0.28,22.4,-,-,93.71,-
1112,桃園市,2017/06/15,大園,4.1,0.3,-,31.1,15,10,33.79,5.92,27.87,-,-,-,2.37,2.11,23.19,-,-,97.67,-
1113,桃園市,2017/06/15,龍潭,1.9,0.35,-,33.5,20,8,19.96,2.5,17.46,-,-,-,1.78,1.4,21.69,-,-,90.44,-
1114,桃園市,2017/06/15,平鎮,2.1,0.35,-,36.3,18,7,22.33,1.83,20.49,-,-,-,1.77,1.35,22.65,-,-,93.7,-
1115,桃園市,2017/06/15,觀音,4.8,0.25,-,34,27,7,23.93,1.67,22.26,-,-,-,2.63,2.69,23.13,3.07,4.42,92.12,11.04
1116,桃園市,2017/06/14,桃園,2.9,0.34,-,20.7,23,6,19.18,4.82,14.36,2.14,0.178,1.962,1.32,0.84,25.37,-,-,87,-
1117,桃園市,2017/06/14,中壢,1.3,0.63,-,13.6,27,6,41.08,19.94,21.14,2.089,0.225,1.864,1.43,0.83,25.19,-,-,86.63,-
1118,桃園市,2017/06/14,大園,2.7,0.17,-,31.8,19,6,10.88,2.32,8.55,-,-,-,4.63,3.99,25.36,-,-,89.81,-
1119,桃園市,2017/06/14,龍潭,1.5,0.22,-,23,29,8,-,-,-,-,-,-,3.11,2.65,24.28,-,-,84.81,-
1120,桃園市,2017/06/14,平鎮,2,0.18,-,23.5,24,6,15.16,2.11,13.04,-,-,-,3.17,2.54,25.42,-,-,86.87,-
1121,桃園市,2017/06/14,觀音,2,0.09,-,34.5,26,6,5.33,0.33,4.96,-,-,-,5.08,4.79,25.91,12.28,4.83,86.75,15.93
1122,桃園市,2017/06/13,桃園,6,0.58,-,24.1,43,16,30.75,7.67,23.08,2.36,0.396,1.963,1.22,0.68,29.2,-,-,74.42,-
1123,桃園市,2017/06/13,中壢,3.6,1.18,-,12.6,41,9,52.08,30.92,21.16,2.276,0.415,1.861,1.39,0.84,29.43,-,-,71.39,-
1124,桃園市,2017/06/13,大園,4.5,0.27,-,21.4,32,11,16.99,5.54,11.45,-,-,-,3.5,3.13,29.22,-,-,70.01,-
1125,桃園市,2017/06/13,龍潭,1.9,0.24,-,23.8,39,10,10.59,3.53,7.06,-,-,-,1.91,1.69,28.14,-,-,69.34,-
1126,桃園市,2017/06/13,平鎮,3,0.25,-,20.1,36,10,16.01,4.66,11.35,-,-,-,2.64,2.14,29.61,-,-,72.43,-
1127,桃園市,2017/06/13,觀音,2.3,0.13,-,20.7,39,10,9.42,1.5,7.89,-,-,-,3.8,3.44,29.91,0,0,77.04,0
1128,桃園市,2017/06/12,桃園,5.2,0.44,-,17.9,37,12,23.27,5.93,17.33,2.213,0.232,1.98,1.25,0.87,28.58,-,-,78.43,-
1129,桃園市,2017/06/12,中壢,3.9,1.05,-,11.1,40,6,47.19,27.86,19.33,2.221,0.355,1.866,1.38,0.86,28.23,-,-,77.67,-
1130,桃園市,2017/06/12,大園,3.9,0.25,-,19.3,34,8,14.64,2.77,11.88,-,-,-,2.6,2.39,28.23,-,-,77.96,-
1131,桃園市,2017/06/12,龍潭,2.2,0.23,-,20.3,35,11,11.92,3.58,8.34,-,-,-,1.99,1.65,27.29,-,-,74.84,-
1132,桃園市,2017/06/12,平鎮,3,0.25,-,20.3,32,8,14.96,4.03,10.93,-,-,-,2.07,1.79,28.53,-,-,79.03,-
1133,桃園市,2017/06/12,觀音,3.5,0.15,-,17.7,35,11,11.2,1.48,9.69,-,-,-,2.04,1.93,28.98,0,0,84.13,0
1134,桃園市,2017/06/11,桃園,4.5,0.33,-,20.8,31,14,16.96,3.68,13.28,2.072,0.116,1.955,1.17,0.9,29.4,-,-,76.2,-
1135,桃園市,2017/06/11,中壢,2.6,0.86,-,12.5,41,11,39.57,20.99,18.59,2.095,0.261,1.834,1.36,0.89,29.06,-,-,77.01,-
1136,桃園市,2017/06/11,大園,4.2,0.21,-,21.7,34,13,10.54,1.67,8.87,-,-,-,2.56,2.34,28.97,-,-,75.21,-
1137,桃園市,2017/06/11,龍潭,1.7,0.23,-,23.5,45,14,9.48,2.05,7.43,-,-,-,2.09,1.8,27.95,-,-,74.95,-
1138,桃園市,2017/06/11,平鎮,1.9,0.23,-,22.4,32,9,11.34,2.71,8.63,-,-,-,2.11,1.78,29.39,-,-,77.64,-
1139,桃園市,2017/06/11,觀音,3.8,0.14,-,17.5,33,10,9.13,1.33,7.79,-,-,-,2.9,2.57,29.3,6.25,4.72,84.91,8.59
1140,桃園市,2017/06/09,桃園,5.5,0.4,-,21.4,42,23,22.76,3.26,19.51,2.184,0.194,1.99,1.19,0.88,30.02,-,-,70.64,-
1141,桃園市,2017/06/09,中壢,3.6,1.34,-,14.4,57,21,58.13,30.9,27.24,2.327,0.475,1.852,1.22,0.61,29.73,-,-,72.27,-
1142,桃園市,2017/06/09,大園,6.7,0.33,-,25.6,45,23,19.48,3.81,15.66,-,-,-,2.07,1.79,28.67,-,-,74.99,-
1143,桃園市,2017/06/09,龍潭,2.8,0.32,-,29.5,44,19,12.37,2.14,10.24,-,-,-,2.16,1.89,28.16,-,-,70.44,-
1144,桃園市,2017/06/09,平鎮,2.3,0.33,-,23.1,47,17,20.38,5.52,14.84,-,-,-,1.91,1.5,29.57,-,-,74.47,-
1145,桃園市,2017/06/09,觀音,3.9,0.29,-,26.3,47,22,14.55,1.95,12.59,-,-,-,1.68,1.48,29.03,0,0,82.29,0
1146,桃園市,2017/06/08,桃園,7.9,0.42,-,27,46,21,26.63,8.01,18.63,2.187,0.229,1.957,1.15,0.62,30.32,-,-,71.18,-
1147,桃園市,2017/06/08,中壢,4.3,0.91,-,12.2,48,22,41.2,17.67,23.53,2.24,0.372,1.868,1.04,0.38,29.12,-,-,76.15,-
1148,桃園市,2017/06/08,大園,6.7,0.26,-,24.9,35,16,22.74,7.14,15.61,-,-,-,2.5,1.58,28.53,-,-,79.34,-
1149,桃園市,2017/06/08,龍潭,2.6,0.32,-,31.3,47,19,14.86,2.75,12.11,-,-,-,1.83,1.21,28.16,-,-,70.76,-
1150,桃園市,2017/06/08,平鎮,4.4,0.32,-,26.3,41,16,20.69,3.81,16.88,-,-,-,1.84,0.83,29.17,-,-,77.6,-
1151,桃園市,2017/06/08,觀音,4.7,0.2,-,26.9,33,15,11.81,2.78,9.02,-,-,-,1.87,1.33,28.62,0,0,86.01,0
1152,桃園市,2017/06/07,桃園,5.9,0.42,-,16.9,42,21,25.24,8.76,16.48,2.241,0.244,1.997,1.41,1,30.34,-,-,70.84,-
1153,桃園市,2017/06/07,中壢,2.8,1.03,-,10.4,44,20,51.1,30.2,20.91,2.202,0.376,1.826,1.21,0.67,29.62,-,-,74.3,-
1154,桃園市,2017/06/07,大園,4.1,0.2,-,16.7,29,13,12.09,2.84,9.24,-,-,-,1.84,1.97,29.11,-,-,75.9,-
1155,桃園市,2017/06/07,龍潭,2.4,0.29,-,22.7,45,16,12.45,3.26,9.19,-,-,-,2.33,2.01,28.77,-,-,69.9,-
1156,桃園市,2017/06/07,平鎮,2.8,0.24,-,16.8,37,14,17.6,4.04,13.56,-,-,-,2.04,1.57,29.66,-,-,76.05,-
1157,桃園市,2017/06/07,觀音,2.4,0.12,-,14.7,33,10,11.38,2.55,8.8,-,-,-,2.87,2.74,29.47,0,0,81.69,0
1158,桃園市,2017/06/06,桃園,4.3,0.66,-,25.2,51,28,29.27,9.26,20.01,2.383,0.308,2.075,1.16,0.8,29.23,-,-,77.03,-
1159,桃園市,2017/06/06,中壢,-,-,-,-,64,27,-,-,-,-,-,-,1.29,-,-,-,-,-,-
1160,桃園市,2017/06/06,大園,4.7,0.31,-,30.9,54,26,15.64,2.48,13.17,-,-,-,2.09,1.83,28.49,-,-,84.34,-
1161,桃園市,2017/06/06,龍潭,2.5,0.37,-,31.1,55,27,13.19,2.33,10.87,-,-,-,2.03,1.82,27.93,-,-,76.83,-
1162,桃園市,2017/06/06,平鎮,4.3,0.46,-,25.6,58,27,31.73,11.86,19.87,-,-,-,1.72,1.41,28.74,-,-,83.02,-
1163,桃園市,2017/06/06,觀音,3.6,0.22,-,29.7,56,28,13.25,1.53,11.68,-,-,-,1.92,1.76,28.36,0,0,88.01,0
1164,桃園市,2017/06/05,桃園,4.9,0.56,-,19.7,42,21,24.06,3.32,20.74,2.277,0.235,2.043,0.79,0.57,27,-,-,84.76,-
1165,桃園市,2017/06/05,中壢,3.2,1.48,-,12.1,51,20,61.74,31.91,29.83,2.518,0.536,1.982,0.84,0.41,26.39,-,-,87.53,-
1166,桃園市,2017/06/05,大園,5.3,0.33,-,25.5,39,17,20.63,3.58,17.04,-,-,-,1.67,1.33,27.22,-,-,87.58,-
1167,桃園市,2017/06/05,龍潭,1.9,0.4,-,22.6,46,20,16.48,3.3,13.18,-,-,-,1.3,1.11,25.73,-,-,83.86,-
1168,桃園市,2017/06/05,平鎮,2.6,0.47,-,22.2,40,18,24.96,4.48,20.48,-,-,-,1.12,0.9,26.55,-,-,89.08,-
1169,桃園市,2017/06/05,觀音,2.8,0.25,-,29.8,41,18,12.95,1.12,11.82,-,-,-,1.49,1.26,26.92,1,4.33,89.43,64.61
1170,桃園市,2017/06/04,桃園,3.8,0.44,-,21.1,19,11,20.82,2.27,18.56,2.261,0.175,2.086,0.9,0.62,25.68,-,-,90.23,-
1171,桃園市,2017/06/04,中壢,1.9,0.91,-,14.6,31,8,43.05,18.19,24.86,2.193,0.282,1.911,0.91,0.41,25.23,-,-,91.61,-
1172,桃園市,2017/06/04,大園,5,0.26,-,32.1,21,10,15.54,1.66,13.88,-,-,-,2.53,2.31,26.22,-,-,95.44,-
1173,桃園市,2017/06/04,龍潭,1.4,0.3,-,25.8,32,11,12.45,2.64,9.81,-,-,-,1.96,1.78,24.74,-,-,87.63,-
1174,桃園市,2017/06/04,平鎮,1.4,0.33,-,25.8,24,10,15.94,1.09,14.83,-,-,-,1.6,1.36,25.42,-,-,92.83,-
1175,桃園市,2017/06/04,觀音,3.4,0.19,-,36.5,29,9,10.6,0.69,9.87,-,-,-,2.27,1.98,25.88,5.14,4.09,91.92,28.46
1176,桃園市,2017/06/03,桃園,4.3,0.5,-,21.1,16,9,23.16,3.38,19.78,2.208,0.193,2.015,1.06,0.91,24.82,-,-,91.14,-
1177,桃園市,2017/06/03,中壢,2.3,1.33,-,9.9,31,7,62.87,30.5,32.38,2.47,0.473,1.997,1.01,0.64,24.25,-,-,92.5,-
1178,桃園市,2017/06/03,大園,4.9,0.46,-,16.6,31,14,30.58,7.7,22.88,-,-,-,2.26,1.98,24.72,-,-,96.58,-
1179,桃園市,2017/06/03,龍潭,1.8,0.44,-,20.3,24,8,20.02,3.95,16.07,-,-,-,1.48,1.2,23.63,-,-,88.8,-
1180,桃園市,2017/06/03,平鎮,3.1,0.45,-,22.6,23,8,23.05,3.63,19.41,-,-,-,1.71,1.42,24.56,-,-,92.68,-
1181,桃園市,2017/06/03,觀音,4.8,0.37,-,20.2,33,12,25.21,3.22,21.99,-,-,-,2.09,1.99,25.03,9.42,4.5,92.08,10.32
1182,桃園市,2017/06/02,桃園,1.9,0.29,-,20.9,22,8,15.75,1.93,13.82,2.085,0.134,1.951,1.98,1.59,26.6,-,-,84.09,-
1183,桃園市,2017/06/02,中壢,1,0.71,-,13.6,33,8,41.45,20,21.45,2.054,0.214,1.84,1.68,1.18,25.83,-,-,87.42,-
1184,桃園市,2017/06/02,大園,2.4,0.2,-,28.9,23,7,13.64,1.81,11.82,-,-,-,4.92,4.34,25.71,-,-,91.51,-
1185,桃園市,2017/06/02,龍潭,1.5,0.23,-,26.6,25,8,8.99,1.15,7.83,-,-,-,4.91,4.51,25.04,-,-,84.02,-
1186,桃園市,2017/06/02,平鎮,2.6,0.25,-,21.8,27,8,17.19,1.7,15.49,-,-,-,3.68,3.5,25.9,-,-,89.24,-
1187,桃園市,2017/06/02,觀音,2.2,0.19,-,29.8,30,7,7.94,0.8,7.12,-,-,-,5.16,4.68,26.06,10.14,4.57,91.64,19.78
1188,桃園市,2017/06/01,桃園,2.3,0.27,-,19.1,28,13,13.6,2.57,11.03,2.037,0.107,1.929,2.17,2.01,29.98,-,-,64.6,-
1189,桃園市,2017/06/01,中壢,2,0.98,-,11.2,33,7,46.36,27.78,18.59,2.098,0.294,1.805,2.02,1.53,29.13,-,-,69.83,-
1190,桃園市,2017/06/01,大園,3.2,0.19,-,24.1,31,9,8.28,1.38,6.9,-,-,-,6.13,5.81,28.51,-,-,70.1,-
1191,桃園市,2017/06/01,龍潭,1.5,0.21,-,19.6,32,10,8.84,2.08,6.76,-,-,-,4.99,4.94,27.86,-,-,67.94,-
1192,桃園市,2017/06/01,平鎮,2.5,0.21,-,18.7,32,7,13.31,2.61,10.7,-,-,-,4.65,4.38,29.21,-,-,71.57,-
1193,桃園市,2017/06/01,觀音,2.4,0.16,-,22.8,33,12,8,1.29,6.72,-,-,-,6.93,6.64,28.65,0,0,81.34,0
1194,新竹縣,2017/06/30,竹東,0.5,0.21,-,27.8,29,19,12.51,4.08,8.43,-,-,-,1.75,1.36,29.33,-,-,79.4,-
1195,新竹縣,2017/06/30,湖口,1.9,0.2,-,29.6,30,18,11.65,3.55,8.1,-,-,-,1.94,1.7,28.61,-,-,80.98,-
1196,新竹縣,2017/06/26,竹東,1,0.2,-,19.4,26,15,8.47,1.48,6.99,-,-,-,2.68,2.33,31,-,-,75.34,-
1197,新竹縣,2017/06/26,湖口,2.4,0.13,-,17.4,21,10,8.57,2.29,6.3,-,-,-,7.3,7.1,29.75,-,-,77.28,-
1198,新竹縣,2017/06/25,竹東,1.4,0.19,-,17.1,25,13,7.31,1.49,5.82,-,-,-,2.98,2.58,30.49,-,-,76.68,-
1199,新竹縣,2017/06/25,湖口,3.2,0.11,-,18.9,21,9,6.17,0.8,5.32,-,-,-,7.33,7.26,29.72,-,-,75.43,-
1200,新竹縣,2017/06/24,竹東,0.9,0.21,-,15.5,27,16,11.45,4.18,7.27,-,-,-,2.57,2.32,30.47,-,-,76.6,-
1201,新竹縣,2017/06/24,湖口,2.6,0.17,-,12.7,21,11,14.22,5.15,9.05,-,-,-,5.43,5.18,29.29,-,-,77.21,-
1202,新竹縣,2017/06/22,竹東,1.8,0.24,-,16.7,29,19,9.82,2.64,7.19,-,-,-,1.86,1.61,29.43,-,-,76.26,-
1203,新竹縣,2017/06/22,湖口,2.1,0.17,-,14.3,23,11,15.04,4.42,10.62,-,-,-,4.23,4.19,29.35,-,-,77.88,-
1204,新竹縣,2017/06/21,竹東,1.4,0.22,-,15.2,25,14,10.22,3.21,7.01,-,-,-,1.81,1.56,28.27,-,-,72.99,-
1205,新竹縣,2017/06/21,湖口,2.3,0.13,-,16.7,21,12,10.28,2.93,7.33,-,-,-,5.99,5.86,29.39,-,-,74.26,-
1206,新竹縣,2017/06/19,竹東,1.6,0.27,-,8.4,21,12,17.85,11.37,6.47,-,-,-,1.68,1.3,25.12,-,-,84.35,-
1207,新竹縣,2017/06/19,湖口,2.6,0.23,-,15,24,12,19.2,6.65,12.55,-,-,-,4.11,4.1,26.7,-,-,81.4,-
1208,新竹縣,2017/06/18,竹東,1.1,0.23,-,12.9,14,11,17.52,10.41,7.11,-,-,-,1.09,0.69,23.92,-,-,92.24,-
1209,新竹縣,2017/06/18,湖口,1.5,0.18,-,21.2,9,8,11.57,1.48,10.08,-,-,-,2.9,2.62,24.65,-,-,87.06,-
1210,新竹縣,2017/06/17,竹東,0.4,0.23,-,24.5,11,9,12.66,2.21,10.45,-,-,-,1.17,0.88,23.54,-,-,94.45,-
1211,新竹縣,2017/06/17,湖口,1,0.18,-,42.6,7,9,7.72,0.74,6.93,-,-,-,2.97,2.84,23.84,-,-,91.56,-
1212,新竹縣,2017/06/16,竹東,0.4,0.28,-,12.3,15,10,13.37,2.66,10.71,-,-,-,1.39,0.9,24.21,-,-,93.12,-
1213,新竹縣,2017/06/16,湖口,1.1,0.16,-,25.1,11,11,9.12,1.98,7.14,-,-,-,3.52,3.16,24.48,-,-,91.24,-
1214,新竹縣,2017/06/15,竹東,0.7,0.33,-,21.6,11,11,18.81,2.45,16.36,-,-,-,0.91,0.42,22.96,-,-,94.4,-
1215,新竹縣,2017/06/15,湖口,1.6,0.28,-,35.1,9,11,17.3,0.82,16.45,-,-,-,2.28,2.2,22.92,-,-,92.46,-
1216,新竹縣,2017/06/14,竹東,0.6,0.17,-,18.1,-,10,12.05,4.5,7.56,-,-,-,2.35,1.91,25.55,-,-,84.6,-
1217,新竹縣,2017/06/14,湖口,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1218,新竹縣,2017/06/13,竹東,1.1,0.18,-,20.9,23,13,6.93,1.67,5.25,-,-,-,2.28,1.9,28.93,-,-,73.67,-
1219,新竹縣,2017/06/13,湖口,-,-,-,19,-,-,-,-,-,-,-,-,2.5,2.15,29.12,-,-,77.23,-
1220,新竹縣,2017/06/12,竹東,-,0.19,-,17.5,24,13,7.93,1.77,6.16,-,-,-,1.69,1.27,27.6,-,-,81.56,-
1221,新竹縣,2017/06/12,湖口,2.9,0.19,-,20.6,22,12,12.19,3.14,9.05,-,-,-,2.44,2.32,28.55,-,-,81.99,-
1222,新竹縣,2017/06/11,竹東,1.4,0.19,-,20.8,33,21,6.58,1.66,4.92,-,-,-,1.71,1.31,28.3,-,-,81.34,-
1223,新竹縣,2017/06/11,湖口,2.1,0.15,-,16.6,22,14,12.11,3.48,8.62,-,-,-,2.48,2.38,28.9,-,-,83.04,-
1224,新竹縣,2017/06/09,竹東,2.1,0.24,-,25,40,27,8.51,2.32,6.19,-,-,-,1.61,1.5,28.57,-,-,74.88,-
1225,新竹縣,2017/06/09,湖口,4.3,0.28,-,23.9,34,25,14.82,4,10.8,-,-,-,1.95,1.72,28.88,-,-,79.5,-
1226,新竹縣,2017/06/08,竹東,1.6,0.21,-,25.1,35,20,9.79,2.46,7.33,-,-,-,1.66,1.22,28.84,-,-,73.32,-
1227,新竹縣,2017/06/08,湖口,3.1,0.22,-,24.8,31,21,13.01,4.81,8.19,-,-,-,1.8,1.39,29.27,-,-,79.91,-
1228,新竹縣,2017/06/07,竹東,2.1,0.21,-,16.2,34,19,8.72,2.37,6.35,-,-,-,1.75,1.56,29.11,-,-,74.58,-
1229,新竹縣,2017/06/07,湖口,3.3,0.14,-,15.8,26,15,12.87,2.93,9.94,-,-,-,2.88,2.68,29.18,-,-,79.18,-
1230,新竹縣,2017/06/06,竹東,1.5,0.29,-,23.2,48,30,8.92,1.98,6.94,-,-,-,1.47,1.21,28.23,-,-,82.87,-
1231,新竹縣,2017/06/06,湖口,3.2,0.35,-,26.1,47,29,20.43,9.63,10.8,-,-,-,2.31,2.14,28.18,-,-,84.71,-
1232,新竹縣,2017/06/05,竹東,1.9,0.29,-,17,34,22,9.34,1.99,7.35,-,-,-,1.07,0.75,26.03,-,-,89.85,-
1233,新竹縣,2017/06/05,湖口,3.4,0.3,-,26,33,21,12.02,1.69,10.32,-,-,-,1.78,1.48,26.59,-,-,87.15,-
1234,新竹縣,2017/06/04,竹東,1.4,0.26,-,15.5,24,17,10.91,1.19,9.72,-,-,-,1.03,0.74,25.36,-,-,93.75,-
1235,新竹縣,2017/06/04,湖口,2.9,0.23,-,33.7,21,14,7.85,0.84,7,-,-,-,1.95,1.85,25.47,-,-,92.02,-
1236,新竹縣,2017/06/03,竹東,2.3,0.3,-,18.3,18,10,11.59,1.81,9.78,-,-,-,1.12,0.75,24.68,-,-,93.66,-
1237,新竹縣,2017/06/03,湖口,2.6,0.3,-,26.4,19,13,15.37,1.93,13.44,-,-,-,1.91,1.48,25.12,-,-,91.55,-
1238,新竹縣,2017/06/02,竹東,1.5,0.18,-,22.6,20,12,6.57,2.7,3.89,-,-,-,3.27,2.68,26.13,-,-,86.89,-
1239,新竹縣,2017/06/02,湖口,2.8,0.2,-,27.7,19,12,7.69,1.21,6.48,-,-,-,5.88,5.39,26.18,-,-,90.15,-
1240,新竹縣,2017/06/01,竹東,1.4,0.19,-,15.4,29,14,7.03,2.16,4.87,-,-,-,3.48,2.96,28.92,-,-,70.61,-
1241,新竹縣,2017/06/01,湖口,3.1,0.19,-,20.9,23,14,9.67,2.74,6.94,-,-,-,7.92,7.6,28.95,-,-,76.01,-
1242,苗栗縣,2017/06/30,苗栗,2.1,0.25,-,31.7,35,13,10.59,2.12,8.47,-,-,-,1.73,1.08,29,-,-,72.25,-
1243,苗栗縣,2017/06/30,頭份,1.8,0.22,-,34.6,30,16,8.5,1.37,7.13,1.867,0.055,1.813,2.2,1.71,29.61,-,-,74.35,-
1244,苗栗縣,2017/06/30,三義,2.7,0.19,-,34.6,26,13,9.04,1.98,7.07,-,-,-,1.91,0.91,26.73,2.25,4.83,75.93,15.59
1245,苗栗縣,2017/06/26,苗栗,2.7,0.19,-,19.5,31,5,7.93,2.05,5.87,-,-,-,4.11,3.78,30.34,-,-,68.3,-
1246,苗栗縣,2017/06/26,頭份,2.5,0.14,-,20.9,24,9,8.63,1.6,7.03,1.828,0.059,1.768,4.97,4.66,31.23,-,-,68.75,-
1247,苗栗縣,2017/06/26,三義,2.4,0.15,-,25.9,23,8,6.87,1.26,5.59,-,-,-,4.82,4.78,28.11,0,0,72.93,0
1248,苗栗縣,2017/06/25,苗栗,2.6,0.15,-,19.9,26,6,5.61,1.09,4.48,-,-,-,4.13,3.89,30.1,-,-,67.87,-
1249,苗栗縣,2017/06/25,頭份,2.7,0.13,-,18.9,20,9,8.93,1.78,7.15,1.806,0.036,1.77,5.14,4.74,30.98,-,-,67.95,-
1250,苗栗縣,2017/06/25,三義,2.3,0.15,-,23.9,15,6,5.1,1.02,4.08,-,-,-,4.99,4.86,27.75,0,0,72.96,0
1251,苗栗縣,2017/06/24,苗栗,1.8,0.17,-,17.7,24,7,7.36,2.29,5.06,-,-,-,3.48,3.14,29.78,-,-,68.2,-
1252,苗栗縣,2017/06/24,頭份,2.7,0.16,-,15.7,20,9,12.05,3.23,8.82,1.9,0.088,1.812,3.8,3.43,30.49,-,-,70.46,-
1253,苗栗縣,2017/06/24,三義,3.2,0.15,-,21,27,8,7.03,1.6,5.41,-,-,-,4.1,3.9,27.36,0,0,74.85,0
1254,苗栗縣,2017/06/22,苗栗,3.3,0.23,-,17.6,27,6,9.93,1.74,8.18,-,-,-,3.13,2.8,29.99,-,-,68.84,-
1255,苗栗縣,2017/06/22,頭份,3.9,0.22,-,17.2,23,10,14.66,4.46,10.2,1.9,0.092,1.809,3.67,3.25,30.68,-,-,70.77,-
1256,苗栗縣,2017/06/22,三義,2.9,0.18,-,20.3,17,9,9.32,1.78,7.53,-,-,-,3.95,3.93,27.87,0,0,73.68,0
1257,苗栗縣,2017/06/21,苗栗,2.4,0.18,-,18.6,26,6,7.91,1.72,6.19,-,-,-,3.73,3.39,29.66,-,-,65.85,-
1258,苗栗縣,2017/06/21,頭份,2.8,0.17,-,19,18,9,9.08,2.5,6.57,1.83,0.056,1.774,4.33,4.15,30.55,-,-,66.9,-
1259,苗栗縣,2017/06/21,三義,2.4,0.11,-,23.8,18,8,6.19,0.99,5.22,-,-,-,4.47,4.43,27.52,0,0,71.65,0
1260,苗栗縣,2017/06/19,苗栗,1.7,0.23,-,17.2,28,9,8.82,2.56,6.24,-,-,-,3.69,3.3,27.58,-,-,71.17,-
1261,苗栗縣,2017/06/19,頭份,2.5,0.25,-,15.3,22,11,14.49,4.73,9.75,1.988,0.11,1.878,2.95,2.67,27.15,-,-,80.04,-
1262,苗栗縣,2017/06/19,三義,1.9,0.11,-,20.9,16,7,5.35,1.34,4,-,-,-,4.12,4.04,24.83,1.75,5.26,80.1,5.82
1263,苗栗縣,2017/06/18,苗栗,1.3,0.2,-,13.8,18,4,7.3,1.21,6.09,-,-,-,2.59,2.32,25.11,-,-,85.78,-
