序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
1782,南投縣,1998/11/17,竹山,2.1,0.73,33.3,-,115,-,32.08,3.24,28.84,-,-,-,24.37,-,-,91.0,-
1783,南投縣,1998/11/16,南投,3.5,0.92,18.0,-,173,-,34.28,4.14,30.14,2.6,0.47,2.12,23.43,-,-,111.0,-
1784,南投縣,1998/11/16,埔里,5.3,0.86,36.2,-,158,-,16.07,1.4,14.66,1.764,0.19,1.58,23.22,-,-,104.0,-
1785,南投縣,1998/11/16,竹山,1.9,0.79,32.0,-,164,-,37.07,7.66,29.41,-,-,-,25.28,-,-,107.0,-
1786,南投縣,1998/11/15,南投,2.7,0.87,37.3,-,125,-,33.03,4.3,28.73,2.673,0.38,2.29,23.54,-,-,114.0,-
1787,南投縣,1998/11/15,埔里,1.3,1.07,38.8,-,160,-,19.58,1.53,18.06,2.489,0.31,2.18,23.36,-,-,116.0,-
1788,南投縣,1998/11/15,竹山,2.2,0.76,36.9,-,135,-,37.37,9.1,28.26,-,-,-,25.18,-,-,131.0,-
1789,南投縣,1998/11/14,南投,4.0,0.91,33.4,-,159,-,39.1,5.26,33.84,2.777,0.38,2.39,24.01,-,-,104.0,-
1790,南投縣,1998/11/14,埔里,2.0,1.04,32.7,-,134,-,21.57,1.37,20.2,2.524,0.24,2.28,21.34,-,-,92.0,-
1791,南投縣,1998/11/14,竹山,2.5,0.85,35.0,-,171,-,38.99,3.95,35.03,-,-,-,23.17,-,-,111.0,-
1792,南投縣,1998/11/13,南投,4.4,0.86,40.0,-,159,-,39.09,6.02,33.07,2.892,0.6,2.29,22.79,-,-,105.0,-
1793,南投縣,1998/11/13,埔里,2.8,0.79,37.0,-,128,-,16.46,0.61,15.85,2.355,0.17,2.18,19.52,-,-,89.0,-
1794,南投縣,1998/11/13,竹山,4.7,0.82,34.5,-,193,-,32.17,1.83,30.34,-,-,-,22.25,-,-,121.0,-
1795,南投縣,1998/11/12,南投,3.8,0.78,34.5,-,117,-,43.58,14.13,29.45,2.85,0.49,2.35,21.43,-,-,100.0,-
1796,南投縣,1998/11/12,埔里,2.5,0.75,35.4,-,115,-,16.42,1.44,14.98,2.345,0.2,2.15,18.82,-,-,83.0,-
1797,南投縣,1998/11/12,竹山,2.7,0.74,41.0,-,149,-,35.99,6.7,29.29,-,-,-,21.28,-,-,109.0,-
1798,南投縣,1998/11/11,南投,2.5,0.78,22.9,-,71,-,44.18,12.64,31.54,2.775,0.42,2.36,21.52,-,-,67.0,-
1799,南投縣,1998/11/11,埔里,2.4,0.57,30.2,-,114,-,25.55,7.61,17.94,2.267,0.27,1.99,19.22,-,-,147.0,-
1800,南投縣,1998/11/11,竹山,0.8,0.66,29.8,-,92,-,38.94,10.66,28.28,-,-,-,21.51,-,-,87.0,-
1801,南投縣,1998/11/10,南投,2.1,0.69,23.5,-,78,-,36.86,8.13,28.73,2.65,0.44,2.21,20.81,-,-,70.0,-
1802,南投縣,1998/11/10,埔里,2.1,0.69,23.5,-,98,-,17.07,1.76,15.31,2.157,0.19,1.96,19.7,-,-,74.0,-
1803,南投縣,1998/11/10,竹山,1.8,0.68,27.7,-,108,-,37.88,9.87,28.01,-,-,-,22.02,-,-,83.0,-
1804,南投縣,1998/11/09,南投,1.8,0.79,23.7,-,119,-,31.3,4.78,26.52,2.458,0.29,2.17,22.81,-,-,85.0,-
1805,南投縣,1998/11/09,埔里,1.7,0.7,29.8,-,144,-,13.37,0.29,13.08,2.151,0.18,1.97,20.72,-,-,97.0,-
1806,南投縣,1998/11/09,竹山,1.1,0.6,29.0,-,113,-,26.86,3.39,23.47,-,-,-,22.07,-,-,82.0,-
1807,南投縣,1998/11/08,南投,2.7,0.77,30.8,-,109,-,40.23,16.82,23.41,2.667,0.34,2.33,22.64,-,-,79.0,-
1808,南投縣,1998/11/08,埔里,2.3,0.64,39.1,-,132,-,14.35,1.03,13.33,2.154,0.17,1.99,21.17,-,-,91.0,-
1809,南投縣,1998/11/08,竹山,1.7,0.68,36.3,-,137,-,32.88,9.13,23.75,-,-,-,22.76,-,-,93.0,-
1810,南投縣,1998/11/07,南投,2.4,0.7,26.6,-,61,-,38.09,7.11,30.98,2.531,0.39,2.14,22.82,-,-,66.0,-
1811,南投縣,1998/11/07,埔里,1.0,0.76,29.6,-,112,-,15.42,0.34,15.08,2.281,0.24,2.04,21.48,-,-,81.0,-
1812,南投縣,1998/11/07,竹山,1.4,0.67,31.6,-,84,-,30.34,4.61,25.73,-,-,-,22.4,-,-,85.0,-
1813,南投縣,1998/11/06,南投,2.4,0.78,21.3,-,91,-,37.73,4.06,33.66,2.567,0.41,2.16,22.98,-,-,70.0,-
1814,南投縣,1998/11/06,埔里,1.7,0.7,28.6,-,104,-,12.0,0.55,11.45,1.984,0.1,1.88,22.06,-,-,77.0,-
1815,南投縣,1998/11/06,竹山,1.5,0.66,24.9,-,112,-,29.38,1.75,27.64,-,-,-,22.42,-,-,81.0,-
1816,南投縣,1998/11/05,南投,2.3,0.84,18.6,-,90,-,39.17,7.51,31.66,2.619,0.48,2.14,24.2,-,-,70.0,-
1817,南投縣,1998/11/05,埔里,1.5,0.73,30.9,-,105,-,12.64,0.51,12.14,2.188,0.19,2.0,23.18,-,-,77.0,-
1818,南投縣,1998/11/05,竹山,1.5,0.74,21.9,-,103,-,35.42,8.97,26.45,-,-,-,23.79,-,-,76.0,-
1819,南投縣,1998/11/04,南投,2.7,1.02,15.1,-,92,-,52.77,21.88,30.88,2.867,0.6,2.27,25.55,-,-,81.0,-
1820,南投縣,1998/11/04,埔里,1.6,0.81,33.3,-,109,-,15.73,1.27,14.47,2.348,0.31,2.04,23.81,-,-,79.0,-
1821,南投縣,1998/11/04,竹山,1.9,0.62,26.1,-,117,-,36.22,11.51,24.71,-,-,-,25.27,-,-,105.0,-
1822,南投縣,1998/11/03,南投,3.5,0.98,24.6,-,108,-,43.92,13.38,30.54,2.852,0.54,2.31,24.84,-,-,89.0,-
1823,南投縣,1998/11/03,埔里,2.2,0.89,36.4,-,135,-,16.64,0.73,15.91,2.354,0.23,2.12,22.45,-,-,93.0,-
1824,南投縣,1998/11/03,竹山,3.2,0.7,23.4,-,127,-,42.79,12.5,30.29,-,-,-,24.12,-,-,97.0,-
1825,南投縣,1998/11/02,南投,2.1,0.83,20.7,-,76,-,36.16,11.76,24.4,2.616,0.36,2.25,24.28,-,-,66.0,-
1826,南投縣,1998/11/02,埔里,1.4,0.69,28.6,-,90,-,15.44,1.79,13.64,2.103,0.07,2.03,22.12,-,-,70.0,-
1827,南投縣,1998/11/02,竹山,1.4,0.57,28.6,-,87,-,28.6,6.95,21.65,-,-,-,23.84,-,-,85.0,-
1828,南投縣,1998/11/01,南投,0.6,0.76,22.6,-,71,-,28.38,5.85,22.53,2.491,0.26,2.23,25.3,-,-,61.0,-
1829,南投縣,1998/11/01,埔里,0.8,0.71,19.7,-,70,-,16.88,3.17,13.71,2.126,0.1,2.02,23.03,-,-,60.0,-
1830,南投縣,1998/11/01,竹山,0.6,0.57,27.5,-,65,-,27.44,7.03,20.4,-,-,-,25.02,-,-,73.0,-
1831,雲林縣,1998/11/30,斗六,5.1,0.94,18.3,-,106,-,35.14,8.49,26.65,-,-,-,25.62,-,-,78.0,-
1832,雲林縣,1998/11/30,崙背,2.3,0.54,20.1,-,121,-,30.23,6.74,23.5,2.445,0.17,2.27,24.37,-,-,86.0,-
1833,雲林縣,1998/11/30,臺西,2.5,0.51,30.7,-,91,-,16.43,2.36,14.07,-,-,-,23.55,-,-,70.0,-
1834,雲林縣,1998/11/29,斗六,7.6,1.05,24.0,-,106,-,47.57,17.35,30.22,-,-,-,23.78,-,-,78.0,-
1835,雲林縣,1998/11/29,崙背,4.2,0.42,29.3,-,111,-,21.75,2.27,19.48,1.895,0.07,1.83,22.88,-,-,81.0,-
1836,雲林縣,1998/11/29,臺西,3.7,0.38,35.5,-,68,-,15.12,1.41,13.7,-,-,-,22.67,-,-,67.0,-
1837,雲林縣,1998/11/28,斗六,4.1,0.89,20.1,-,78,-,32.48,6.9,25.58,-,-,-,22.8,-,-,64.0,-
1838,雲林縣,1998/11/28,崙背,4.4,0.41,23.9,-,89,-,17.53,1.16,16.36,1.764,0.11,1.66,21.92,-,-,69.0,-
1839,雲林縣,1998/11/28,臺西,4.5,0.32,32.6,-,70,-,14.86,1.47,13.38,-,-,-,22.01,-,-,60.0,-
1840,雲林縣,1998/11/27,斗六,6.5,0.92,12.9,-,115,-,40.47,13.79,26.68,-,-,-,24.62,-,-,83.0,-
1841,雲林縣,1998/11/27,崙背,4.1,0.29,18.4,-,80,-,-,-,-,1.74,0.06,1.68,23.9,-,-,65.0,-
1842,雲林縣,1998/11/27,臺西,1.3,0.19,30.6,-,64,-,10.4,1.61,8.79,-,-,-,23.76,-,-,57.0,-
1843,雲林縣,1998/11/26,斗六,9.6,1.1,21.1,-,140,-,58.67,23.44,35.23,-,-,-,24.37,-,-,95.0,-
1844,雲林縣,1998/11/26,崙背,2.5,0.37,20.5,-,96,-,-,-,-,2.047,0.13,1.91,23.59,-,-,73.0,-
1845,雲林縣,1998/11/26,臺西,1.6,0.25,34.5,-,67,-,11.21,0.69,10.52,-,-,-,23.66,-,-,59.0,-
1846,雲林縣,1998/11/25,斗六,8.2,0.98,15.3,-,88,-,48.69,14.4,34.28,-,-,-,23.31,-,-,69.0,-
1847,雲林縣,1998/11/25,崙背,4.3,0.37,19.9,-,-,-,28.43,3.22,25.21,2.031,0.18,1.85,22.63,-,-,61.0,-
1848,雲林縣,1998/11/25,臺西,4.0,0.22,34.7,-,52,-,16.93,2.1,14.83,-,-,-,22.89,-,-,51.0,-
1849,雲林縣,1998/11/24,斗六,4.5,0.76,16.1,-,73,-,28.7,3.89,24.81,-,-,-,22.77,-,-,62.0,-
1850,雲林縣,1998/11/24,崙背,6.8,0.3,20.1,-,-,-,23.81,1.65,22.16,1.724,0.06,1.66,22.26,-,-,39.0,-
1851,雲林縣,1998/11/24,臺西,0.7,0.21,40.0,-,42,-,7.53,0.14,7.41,-,-,-,22.21,-,-,42.0,-
1852,雲林縣,1998/11/23,斗六,6.4,0.82,19.7,-,78,-,33.17,6.29,26.88,-,-,-,22.86,-,-,64.0,-
1853,雲林縣,1998/11/23,崙背,9.2,0.47,29.0,-,101,-,22.68,1.96,20.72,1.762,0.06,1.7,21.86,-,-,75.0,-
1854,雲林縣,1998/11/23,臺西,2.2,0.41,45.0,-,62,-,8.44,0.46,7.98,-,-,-,21.74,-,-,56.0,-
1855,雲林縣,1998/11/22,斗六,1.7,0.61,25.6,-,43,-,19.24,2.44,16.8,-,-,-,22.49,-,-,53.0,-
1856,雲林縣,1998/11/22,崙背,5.2,0.4,30.3,-,102,-,16.59,1.36,15.23,1.71,0.08,1.63,21.51,-,-,76.0,-
1857,雲林縣,1998/11/22,臺西,1.1,0.27,44.3,-,66,-,7.79,0.38,7.41,-,-,-,21.45,-,-,58.0,-
1858,雲林縣,1998/11/21,斗六,5.1,0.97,18.3,-,105,-,44.28,18.09,26.18,-,-,-,23.03,-,-,78.0,-
1859,雲林縣,1998/11/21,崙背,14.7,0.61,17.4,-,85,-,33.24,7.36,25.88,2.059,0.25,1.81,22.17,-,-,68.0,-
1860,雲林縣,1998/11/21,臺西,2.2,0.28,33.9,-,55,-,9.39,0.83,8.56,-,-,-,22.45,-,-,52.0,-
1861,雲林縣,1998/11/20,斗六,7.4,0.98,18.4,-,99,-,47.11,15.86,31.25,-,-,-,23.09,-,-,68.0,-
1862,雲林縣,1998/11/20,崙背,12.3,0.34,18.9,-,72,-,28.14,2.92,25.22,1.857,0.07,1.79,22.23,-,-,53.0,-
1863,雲林縣,1998/11/20,臺西,3.3,0.28,34.2,-,55,-,11.32,0.63,10.69,-,-,-,22.31,-,-,50.0,-
1864,雲林縣,1998/11/19,斗六,7.8,0.79,18.7,-,79,-,42.92,14.32,28.6,-,-,-,23.68,-,-,64.0,-
1865,雲林縣,1998/11/19,崙背,14.1,0.31,18.9,-,85,-,25.75,3.91,21.83,1.709,0.06,1.65,22.7,-,-,67.0,-
1866,雲林縣,1998/11/19,臺西,2.0,0.25,36.4,-,41,-,9.1,0.71,8.39,-,-,-,22.82,-,-,46.0,-
1867,雲林縣,1998/11/18,斗六,9.2,1.08,15.6,-,141,-,54.99,16.26,38.73,-,-,-,22.28,-,-,96.0,-
1868,雲林縣,1998/11/18,崙背,8.6,0.44,19.5,-,89,-,31.52,5.85,25.66,1.948,0.11,1.84,21.48,-,-,69.0,-
1869,雲林縣,1998/11/18,臺西,8.3,0.32,25.5,-,53,-,20.94,2.07,18.88,-,-,-,22.16,-,-,51.0,-
1870,雲林縣,1998/11/17,斗六,6.5,0.97,24.3,-,136,-,37.66,8.93,28.73,-,-,-,25.07,-,-,93.0,-
1871,雲林縣,1998/11/17,崙背,6.2,0.51,23.5,-,159,-,28.18,8.59,21.64,2.21,0.2,2.01,23.67,-,-,104.0,-
1872,雲林縣,1998/11/17,臺西,4.3,0.42,34.4,-,109,-,16.68,3.07,13.61,-,-,-,23.47,-,-,79.0,-
1873,雲林縣,1998/11/16,斗六,10.6,1.14,29.3,-,197,-,46.67,13.83,32.84,-,-,-,26.32,-,-,124.0,-
1874,雲林縣,1998/11/16,崙背,5.6,0.57,27.5,-,188,-,21.29,1.67,19.62,1.976,0.1,1.87,25.66,-,-,119.0,-
1875,雲林縣,1998/11/16,臺西,4.2,0.35,36.3,-,112,-,10.8,0.79,10.0,-,-,-,24.86,-,-,81.0,-
1876,雲林縣,1998/11/15,斗六,8.6,1.0,32.7,-,169,-,35.85,8.74,27.1,-,-,-,25.9,-,-,109.0,-
1877,雲林縣,1998/11/15,崙背,8.4,1.09,29.6,-,134,-,29.69,4.59,25.1,2.472,0.38,2.09,24.54,-,-,92.0,-
1878,雲林縣,1998/11/15,臺西,4.2,0.32,34.4,-,88,-,16.24,2.84,13.39,-,-,-,24.48,-,-,69.0,-
1879,雲林縣,1998/11/14,斗六,8.8,1.12,27.9,-,187,-,42.74,8.74,34.01,-,-,-,23.73,-,-,119.0,-
1880,雲林縣,1998/11/14,崙背,7.3,0.42,22.8,-,115,-,26.14,3.0,23.14,2.022,0.16,1.87,23.26,-,-,83.0,-
1881,雲林縣,1998/11/14,臺西,2.5,0.34,35.1,-,71,-,12.28,0.59,11.68,-,-,-,23.69,-,-,73.0,-
1882,雲林縣,1998/11/13,斗六,9.9,1.0,40.5,-,179,-,36.63,5.38,31.25,-,-,-,23.48,-,-,114.0,-
1883,雲林縣,1998/11/13,崙背,5.9,0.52,41.2,-,181,-,34.75,12.55,22.2,2.381,0.23,2.15,22.41,-,-,116.0,-
1884,雲林縣,1998/11/13,臺西,4.0,0.47,45.4,-,90,-,33.52,16.48,17.04,-,-,-,22.32,-,-,108.0,-
1885,雲林縣,1998/11/12,斗六,12.2,0.92,31.7,-,132,-,46.59,13.13,33.46,-,-,-,22.27,-,-,97.0,-
1886,雲林縣,1998/11/12,崙背,6.6,0.35,31.5,-,94,-,24.89,2.43,22.46,2.061,0.2,1.86,21.39,-,-,76.0,-
1887,雲林縣,1998/11/12,臺西,13.3,0.34,29.9,-,58,-,26.49,5.72,20.78,-,-,-,21.62,-,-,60.0,-
1888,雲林縣,1998/11/11,斗六,6.0,0.81,21.6,-,119,-,42.96,10.9,32.06,-,-,-,22.15,-,-,84.0,-
1889,雲林縣,1998/11/11,崙背,7.1,0.35,31.3,-,80,-,20.22,0.79,19.43,1.758,0.08,1.68,21.14,-,-,65.0,-
1890,雲林縣,1998/11/11,臺西,11.2,0.28,32.2,-,76,-,19.89,1.73,18.16,-,-,-,21.41,-,-,63.0,-
1891,雲林縣,1998/11/10,斗六,4.8,0.82,22.2,-,118,-,34.87,8.15,26.71,-,-,-,22.85,-,-,84.0,-
1892,雲林縣,1998/11/10,崙背,6.1,0.46,39.8,-,134,-,17.49,0.48,17.01,1.795,0.09,1.71,22.11,-,-,92.0,-
1893,雲林縣,1998/11/10,臺西,9.4,0.48,44.5,-,113,-,15.99,0.69,15.48,-,-,-,22.29,-,-,82.0,-
1894,雲林縣,1998/11/09,斗六,4.6,0.79,24.8,-,124,-,28.75,3.88,24.87,-,-,-,23.09,-,-,87.0,-
1895,雲林縣,1998/11/09,崙背,5.5,0.31,37.7,-,91,-,13.11,0.68,12.56,1.694,0.04,1.66,22.7,-,-,70.0,-
1896,雲林縣,1998/11/09,臺西,5.2,0.27,48.1,-,81,-,11.48,0.99,10.49,-,-,-,23.12,-,-,65.0,-
1897,雲林縣,1998/11/08,斗六,5.4,0.9,34.7,-,125,-,32.94,7.27,25.66,-,-,-,24.21,-,-,88.0,-
1898,雲林縣,1998/11/08,崙背,3.8,0.51,42.3,-,124,-,25.89,5.82,20.07,2.209,0.15,2.06,22.99,-,-,93.0,-
1899,雲林縣,1998/11/08,臺西,4.3,0.46,53.0,-,97,-,19.38,3.43,15.94,-,-,-,22.5,-,-,107.0,-
1900,雲林縣,1998/11/07,斗六,4.2,0.76,26.0,-,89,-,32.09,5.9,26.19,-,-,-,23.12,-,-,70.0,-
1901,雲林縣,1998/11/07,崙背,6.8,0.39,32.5,-,94,-,20.45,1.24,19.21,1.788,0.13,1.65,22.36,-,-,72.0,-
1902,雲林縣,1998/11/07,臺西,15.9,0.3,30.7,-,72,-,25.47,2.34,23.13,-,-,-,22.58,-,-,61.0,-
1903,雲林縣,1998/11/06,斗六,4.1,0.77,23.1,-,105,-,27.28,3.43,23.85,-,-,-,23.19,-,-,77.0,-
1904,雲林縣,1998/11/06,崙背,4.1,0.35,34.3,-,104,-,14.77,0.7,14.64,1.738,0.11,1.63,22.59,-,-,77.0,-
1905,雲林縣,1998/11/06,臺西,18.4,0.33,31.1,-,99,-,27.36,2.85,24.51,-,-,-,22.83,-,-,74.0,-
1906,雲林縣,1998/11/05,斗六,4.2,0.83,22.7,-,102,-,26.5,4.47,22.03,-,-,-,24.57,-,-,76.0,-
1907,雲林縣,1998/11/05,崙背,4.6,0.38,31.5,-,129,-,15.15,0.96,14.41,1.582,0.03,1.55,23.97,-,-,89.0,-
1908,雲林縣,1998/11/05,臺西,8.1,0.32,37.6,-,133,-,17.81,0.75,17.06,-,-,-,24.15,-,-,92.0,-
1909,雲林縣,1998/11/04,斗六,9.5,0.95,20.7,-,94,-,40.23,14.64,25.6,-,-,-,25.94,-,-,84.0,-
1910,雲林縣,1998/11/04,崙背,7.6,0.34,15.6,-,97,-,22.16,3.65,18.51,-,-,-,25.22,-,-,74.0,-
1911,雲林縣,1998/11/04,臺西,2.1,0.18,38.0,-,63,-,8.3,0.53,7.77,-,-,-,25.18,-,-,56.0,-
1912,雲林縣,1998/11/03,斗六,9.1,0.96,23.2,-,120,-,39.19,11.82,27.37,-,-,-,24.89,-,-,85.0,-
1913,雲林縣,1998/11/03,崙背,3.8,0.42,34.0,-,116,-,16.51,1.87,14.64,-,-,-,24.6,-,-,83.0,-
1914,雲林縣,1998/11/03,臺西,5.2,0.37,42.4,-,84,-,16.32,2.22,14.1,-,-,-,24.46,-,-,70.0,-
1915,雲林縣,1998/11/02,斗六,6.4,0.94,22.7,-,89,-,33.14,9.34,23.8,-,-,-,24.55,-,-,69.0,-
1916,雲林縣,1998/11/02,崙背,7.0,0.45,23.8,-,83,-,23.63,3.95,19.68,-,-,-,23.63,-,-,66.0,-
1917,雲林縣,1998/11/02,臺西,3.4,0.37,40.9,-,71,-,13.13,1.24,11.89,-,-,-,23.79,-,-,61.0,-
1918,雲林縣,1998/11/01,斗六,3.3,0.86,24.2,-,83,-,25.94,4.98,20.96,-,-,-,25.59,-,-,66.0,-
1919,雲林縣,1998/11/01,崙背,5.1,0.36,30.8,-,92,-,16.21,0.76,15.45,-,-,-,24.78,-,-,71.0,-
1920,雲林縣,1998/11/01,臺西,4.2,0.37,45.3,-,77,-,12.39,0.78,11.61,-,-,-,24.86,-,-,63.0,-
1921,嘉義縣,1998/11/30,朴子,1.7,0.6,24.1,-,88,-,22.94,3.21,19.73,-,-,-,24.22,-,-,69.0,-
1922,嘉義縣,1998/11/30,新港,2.8,0.36,26.7,-,115,-,27.4,7.37,20.04,-,-,-,24.24,-,-,82.0,-
1923,嘉義縣,1998/11/29,朴子,3.7,0.52,32.0,-,91,-,22.3,2.67,19.63,-,-,-,22.66,-,-,76.0,-
1924,嘉義縣,1998/11/29,新港,3.7,0.14,34.7,-,102,-,21.45,2.64,18.81,-,-,-,22.54,-,-,77.0,-
1925,嘉義縣,1998/11/28,朴子,4.3,0.49,23.9,-,65,-,18.77,1.26,17.51,-,-,-,22.16,-,-,57.0,-
1926,嘉義縣,1998/11/28,新港,2.8,0.26,27.2,-,73,-,17.24,0.78,16.46,-,-,-,21.94,-,-,62.0,-
1927,嘉義縣,1998/11/27,朴子,2.6,0.36,19.5,-,68,-,14.9,2.21,12.69,-,-,-,23.92,-,-,59.0,-
1928,嘉義縣,1998/11/27,新港,3.6,0.05,19.2,-,84,-,21.39,4.29,17.1,-,-,-,23.71,-,-,69.0,-
1929,嘉義縣,1998/11/26,朴子,3.0,0.57,25.4,-,86,-,21.63,3.77,17.86,-,-,-,23.4,-,-,68.0,-
1930,嘉義縣,1998/11/26,新港,3.9,0.23,24.8,-,116,-,28.2,6.5,21.7,-,-,-,23.15,-,-,83.0,-
1931,嘉義縣,1998/11/25,朴子,4.3,0.51,26.5,-,69,-,22.16,1.99,20.17,-,-,-,22.68,-,-,64.0,-
1932,嘉義縣,1998/11/25,新港,3.6,0.24,29.0,-,94,-,24.35,2.5,21.85,-,-,-,22.45,-,-,73.0,-
1933,嘉義縣,1998/11/24,朴子,5.0,0.32,22.8,-,58,-,19.3,1.29,18.01,-,-,-,22.36,-,-,54.0,-
1934,嘉義縣,1998/11/24,新港,3.5,0.18,23.8,-,62,-,18.57,1.53,17.04,-,-,-,-,-,-,56.0,-
1935,嘉義縣,1998/11/23,朴子,4.4,0.42,31.0,-,66,-,16.5,1.13,15.37,-,-,-,21.81,-,-,58.0,-
1936,嘉義縣,1998/11/23,新港,5.5,0.23,30.7,-,74,-,20.2,1.63,18.57,-,-,-,-,-,-,62.0,-
1937,嘉義縣,1998/11/22,朴子,4.2,0.29,30.1,-,84,-,14.98,0.86,14.12,-,-,-,21.63,-,-,67.0,-
1938,嘉義縣,1998/11/22,新港,2.4,0.15,33.8,-,65,-,13.03,0.73,12.3,-,-,-,-,-,-,57.0,-
1939,嘉義縣,1998/11/21,朴子,6.7,0.43,21.2,-,71,-,23.0,4.3,18.69,-,-,-,22.36,-,-,61.0,-
1940,嘉義縣,1998/11/21,新港,7.0,0.13,21.7,-,79,-,25.11,5.57,19.53,-,-,-,-,-,-,64.0,-
1941,嘉義縣,1998/11/20,朴子,7.4,0.44,18.3,-,68,-,23.85,3.29,19.62,-,-,-,22.46,-,-,53.0,-
1942,嘉義縣,1998/11/20,新港,7.6,0.19,23.6,-,78,-,24.65,2.29,22.37,-,-,-,22.44,-,-,60.0,-
1943,嘉義縣,1998/11/19,朴子,9.9,0.4,23.3,-,46,-,22.23,5.44,16.79,-,-,-,22.87,-,-,46.0,-
1944,嘉義縣,1998/11/19,新港,9.8,0.1,20.5,-,73,-,24.95,4.05,20.9,-,-,-,22.56,-,-,61.0,-
1945,嘉義縣,1998/11/18,朴子,6.5,0.5,20.1,-,72,-,25.56,2.46,23.1,-,-,-,21.9,-,-,61.0,-
1946,嘉義縣,1998/11/18,新港,6.4,0.2,20.9,-,87,-,29.16,4.14,25.02,-,-,-,21.34,-,-,67.0,-
1947,嘉義縣,1998/11/17,朴子,5.4,0.59,25.5,-,139,-,26.05,5.61,20.44,-,-,-,24.09,-,-,94.0,-
1948,嘉義縣,1998/11/17,新港,4.5,0.22,29.6,-,168,-,30.62,9.88,20.74,-,-,-,23.84,-,-,109.0,-
1949,嘉義縣,1998/11/16,朴子,3.0,0.65,39.2,-,202,-,18.17,1.5,16.67,-,-,-,25.45,-,-,126.0,-
1950,嘉義縣,1998/11/16,新港,3.0,0.44,39.9,-,199,-,22.32,2.75,19.57,-,-,-,25.35,-,-,125.0,-
1951,嘉義縣,1998/11/15,朴子,4.2,0.47,36.2,-,104,-,17.96,1.64,16.32,-,-,-,24.98,-,-,92.0,-
1952,嘉義縣,1998/11/15,新港,4.5,0.21,37.1,-,144,-,25.23,5.62,19.61,-,-,-,24.43,-,-,103.0,-
1953,嘉義縣,1998/11/14,朴子,4.7,0.48,23.3,-,88,-,21.83,1.92,19.91,-,-,-,23.24,-,-,69.0,-
1954,嘉義縣,1998/11/14,新港,6.6,0.34,25.9,-,123,-,29.65,5.23,24.42,-,-,-,22.89,-,-,86.0,-
1955,嘉義縣,1998/11/13,朴子,4.2,0.6,33.0,-,117,-,30.05,8.82,21.23,-,-,-,22.82,-,-,83.0,-
1956,嘉義縣,1998/11/13,新港,5.8,-,38.2,-,140,-,34.34,11.37,22.97,-,-,-,21.52,-,-,95.0,-
1957,嘉義縣,1998/11/12,朴子,4.4,0.46,30.0,-,79,-,22.91,2.17,20.74,-,-,-,21.42,-,-,75.0,-
1958,嘉義縣,1998/11/12,新港,5.7,0.14,30.7,-,104,-,25.79,2.93,22.87,-,-,-,21.15,-,-,79.0,-
1959,嘉義縣,1998/11/11,朴子,5.6,0.4,25.4,-,82,-,22.09,1.77,20.32,-,-,-,21.23,-,-,66.0,-
1960,嘉義縣,1998/11/11,新港,4.7,0.1,29.5,-,88,-,20.44,1.16,19.29,-,-,-,20.86,-,-,69.0,-
1961,嘉義縣,1998/11/10,朴子,5.9,0.51,36.4,-,95,-,20.14,1.72,18.42,-,-,-,22.09,-,-,76.0,-
1962,嘉義縣,1998/11/10,新港,5.0,0.16,30.4,-,124,-,21.14,2.04,19.1,-,-,-,21.65,-,-,87.0,-
1963,嘉義縣,1998/11/09,朴子,2.3,0.31,38.9,-,65,-,11.26,0.56,10.7,-,-,-,22.82,-,-,58.0,-
1964,嘉義縣,1998/11/09,新港,6.5,0.12,37.1,-,79,-,15.4,1.2,14.2,-,-,-,22.42,-,-,64.0,-
1965,嘉義縣,1998/11/08,朴子,3.8,0.62,47.5,-,111,-,26.74,5.13,21.61,-,-,-,23.04,-,-,88.0,-
1966,嘉義縣,1998/11/08,新港,3.7,0.34,46.5,-,126,-,28.11,8.99,19.12,-,-,-,22.94,-,-,88.0,-
1967,嘉義縣,1998/11/07,朴子,4.2,0.39,34.5,-,78,-,17.85,0.56,17.29,-,-,-,22.42,-,-,64.0,-
1968,嘉義縣,1998/11/07,新港,4.2,0.14,35.8,-,80,-,18.23,0.83,17.4,-,-,-,22.0,-,-,66.0,-
1969,嘉義縣,1998/11/06,朴子,4.9,0.43,33.8,-,89,-,19.78,1.85,17.93,-,-,-,22.72,-,-,69.0,-
1970,嘉義縣,1998/11/06,新港,2.8,0.1,37.6,-,107,-,15.84,0.57,15.26,-,-,-,22.36,-,-,79.0,-
1971,嘉義縣,1998/11/05,朴子,4.7,0.49,28.7,-,109,-,20.07,1.92,18.56,-,-,-,24.04,-,-,80.0,-
1972,嘉義縣,1998/11/05,新港,3.1,0.28,34.7,-,121,-,17.47,1.3,16.18,-,-,-,23.72,-,-,85.0,-
