序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppm)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","風速 WIND_SPEED (m/sec)","小時風速值 WS_HR (m/sec)","溫度 AMB_TEMP (℃)","降雨強度 RAIN_INT (㎜)","酸雨 PH_RAIN (pH)","相對濕度 RH (percent)","導電度 RAIN_COND (μmho/cm)"
1720,彰化縣,2015/10/26,線西,7.9,0.43,-,37.3,67,34,23.9,4.32,19.58,1.997,0.076,1.921,1.95,1.28,25.74,-,-,79.72,-
1721,彰化縣,2015/10/26,二林,5.2,0.36,-,32.9,69,36,15.97,2.75,13.23,-,-,-,1.35,1.12,25.7,-,-,79.57,-
1722,彰化縣,2015/10/25,彰化,3.2,0.43,-,26.3,50,28,16.59,1.43,15.15,1.96,0.137,1.823,2.33,1.05,26.1,-,-,73.47,-
1723,彰化縣,2015/10/25,線西,5.8,0.39,-,30.1,60,26,18.21,2.41,15.8,1.916,0.033,1.883,4.2,3.57,25.75,-,-,78.55,-
1724,彰化縣,2015/10/25,二林,5.7,0.39,-,28.2,60,27,16.77,2.33,14.44,-,-,-,2.85,1.18,25.85,-,-,78.34,-
1725,彰化縣,2015/10/24,彰化,2.0,0.43,-,22.6,35,21,17.85,2.67,15.18,1.936,0.151,1.785,2.31,1.09,26.79,-,-,74.33,-
1726,彰化縣,2015/10/24,線西,5.2,0.37,-,26.9,47,21,16.55,1.9,14.64,1.933,0.061,1.872,4.2,3.37,26.22,-,-,82.79,-
1727,彰化縣,2015/10/24,二林,4.3,0.32,-,27.4,48,23,12.01,1.82,10.19,-,-,-,2.6,1.2,26.29,-,-,81.01,-
1728,彰化縣,2015/10/23,彰化,1.9,0.39,-,30.9,39,22,14.65,1.92,12.71,1.895,0.135,1.76,2.88,1.17,26.03,-,-,75.39,-
1729,彰化縣,2015/10/23,線西,4.8,0.37,-,36.6,51,23,13.71,2.32,11.39,1.878,0.038,1.84,5.86,5.07,25.8,-,-,82.7,-
1730,彰化縣,2015/10/23,二林,4.4,0.3,-,36.2,47,23,10.07,1.56,8.51,-,-,-,4.13,2.74,25.76,-,-,81.13,-
1731,彰化縣,2015/10/22,彰化,3.4,0.44,-,25.7,43,18,21.87,3.91,17.95,2.011,0.2,1.811,2.19,1.08,25.58,-,-,74.8,-
1732,彰化縣,2015/10/22,線西,5.8,0.28,-,30.6,55,22,23.47,5.0,18.46,1.948,0.096,1.851,4.32,3.61,25.25,-,-,79.36,-
1733,彰化縣,2015/10/22,二林,5.1,0.29,-,31.6,46,22,14.53,1.28,13.21,-,-,-,2.78,1.86,25.53,-,-,79.49,-
1734,彰化縣,2015/10/21,彰化,3.3,0.66,-,17.3,67,43,31.64,6.74,24.9,2.279,0.376,1.904,1.55,0.75,25.73,-,-,77.23,-
1735,彰化縣,2015/10/21,線西,4.8,0.34,-,20.7,49,21,24.63,4.33,20.3,2.076,0.18,1.896,3.0,2.43,25.65,-,-,78.88,-
1736,彰化縣,2015/10/21,二林,5.4,0.45,-,22.6,61,31,20.08,3.42,16.66,-,-,-,1.91,1.07,25.55,-,-,82.72,-
1737,彰化縣,2015/10/20,彰化,5.4,0.72,-,37.5,93,50,26.48,3.41,23.07,2.305,0.372,1.932,1.3,0.9,26.71,-,-,76.62,-
1738,彰化縣,2015/10/20,線西,5.7,0.46,-,36.2,87,36,25.18,4.58,20.6,2.165,0.207,1.957,1.48,1.01,26.71,-,-,80.51,-
1739,彰化縣,2015/10/20,二林,3.9,0.39,-,33.2,80,40,16.74,1.65,15.06,-,-,-,1.41,0.98,26.06,-,-,84.34,-
1740,彰化縣,2015/10/19,彰化,5.0,0.52,-,23.9,52,21,24.08,4.45,19.63,2.08,0.228,1.852,1.73,0.81,25.49,-,-,75.41,-
1741,彰化縣,2015/10/19,線西,5.9,0.39,-,28.4,55,19,21.8,3.63,18.17,1.938,0.073,1.864,3.54,3.01,25.56,-,-,80.65,-
1742,彰化縣,2015/10/19,二林,5.2,0.35,-,30.6,45,17,16.08,1.56,14.52,-,-,-,2.45,1.13,25.36,-,-,80.65,-
1743,彰化縣,2015/10/18,彰化,2.4,0.38,-,38.8,45,20,13.58,1.05,12.52,1.914,0.116,1.798,2.5,1.18,24.42,-,-,69.03,-
1744,彰化縣,2015/10/18,線西,4.0,0.33,-,45.3,53,20,15.17,2.26,12.91,1.888,0.036,1.852,5.31,4.73,24.44,-,-,74.59,-
1745,彰化縣,2015/10/18,二林,5.3,0.31,-,44.8,49,26,12.78,0.95,11.81,-,-,-,3.7,2.24,24.42,-,-,74.68,-
1746,彰化縣,2015/10/17,彰化,1.9,0.36,-,33.8,47,20,16.95,2.33,14.62,1.915,0.131,1.784,2.7,1.28,24.8,-,-,63.63,-
1747,彰化縣,2015/10/17,線西,4.5,0.26,-,38.4,63,22,16.91,1.9,15.01,1.892,0.047,1.845,5.52,4.91,24.81,-,-,69.26,-
1748,彰化縣,2015/10/17,二林,3.3,0.24,-,39.9,55,24,12.28,1.4,10.89,-,-,-,3.92,2.5,24.67,-,-,69.76,-
1749,彰化縣,2015/10/16,彰化,2.6,0.4,-,29.2,45,22,20.37,2.77,17.62,1.945,0.159,1.787,2.37,1.12,24.67,-,-,67.1,-
1750,彰化縣,2015/10/16,線西,3.9,0.27,-,36.0,56,20,14.14,1.72,12.43,1.916,0.076,1.84,5.38,4.94,24.6,-,-,73.86,-
1751,彰化縣,2015/10/16,二林,2.9,0.23,-,38.3,49,24,11.62,1.3,10.32,-,-,-,3.72,2.8,24.54,-,-,73.58,-
1752,彰化縣,2015/10/15,彰化,1.5,0.35,-,34.6,36,12,15.69,1.11,14.59,1.923,0.142,1.782,2.6,1.24,23.76,-,-,66.05,-
1753,彰化縣,2015/10/15,線西,3.8,0.24,-,40.5,49,15,15.1,0.89,14.22,1.916,0.063,1.853,5.52,4.94,23.96,-,-,70.89,-
1754,彰化縣,2015/10/15,二林,4.3,0.25,-,42.5,42,18,12.64,1.8,10.84,-,-,-,3.87,2.8,24.05,-,-,70.6,-
1755,彰化縣,2015/10/14,彰化,2.8,0.41,-,39.8,45,19,18.93,1.06,17.84,1.971,0.155,1.817,2.55,1.11,23.61,-,-,64.21,-
1756,彰化縣,2015/10/14,線西,4.5,0.31,-,43.7,55,22,20.4,1.41,18.98,1.959,0.078,1.88,5.03,4.28,23.62,-,-,69.26,-
1757,彰化縣,2015/10/14,二林,5.4,0.31,-,46.3,47,25,16.03,1.94,14.09,-,-,-,3.49,2.43,23.74,-,-,69.47,-
1758,彰化縣,2015/10/13,彰化,3.3,0.52,-,57.2,73,39,20.05,1.26,18.78,2.039,0.165,1.874,2.58,1.11,24.16,-,-,61.19,-
1759,彰化縣,2015/10/13,線西,6.6,0.44,-,65.7,90,41,21.54,1.14,20.37,2.012,0.074,1.938,4.93,4.26,24.07,-,-,63.86,-
1760,彰化縣,2015/10/13,二林,7.1,0.47,-,63.9,81,47,17.17,0.96,16.17,-,-,-,3.48,1.75,24.36,-,-,64.55,-
1761,彰化縣,2015/10/12,彰化,2.7,0.5,-,39.0,40,25,20.59,2.26,18.33,2.018,0.164,1.853,2.06,0.91,23.81,-,-,65.78,-
1762,彰化縣,2015/10/12,線西,4.9,0.39,-,47.9,58,25,19.18,1.67,17.49,1.979,0.063,1.916,4.11,3.3,24.02,-,-,66.35,-
1763,彰化縣,2015/10/12,二林,4.6,0.44,-,48.9,69,45,15.2,1.22,13.99,-,-,-,2.74,1.72,24.44,-,-,68.0,-
1764,彰化縣,2015/10/11,彰化,3.1,0.43,-,41.2,46,27,13.44,1.04,12.4,1.934,0.105,1.829,3.09,1.83,23.26,-,-,66.25,-
1765,彰化縣,2015/10/11,線西,3.3,0.31,-,49.3,54,31,12.57,1.36,11.21,1.945,0.039,1.906,6.16,5.6,23.62,-,-,70.27,-
1766,彰化縣,2015/10/11,二林,4.6,0.31,-,47.6,56,31,9.17,1.37,7.78,-,-,-,4.38,3.76,23.62,-,-,71.07,-
1767,彰化縣,2015/10/10,彰化,2.7,0.38,-,36.3,35,18,15.6,1.82,13.78,1.929,0.12,1.809,2.77,1.44,25.3,-,-,65.68,-
1768,彰化縣,2015/10/10,線西,4.8,0.3,-,45.5,47,19,14.65,2.0,12.64,1.936,0.05,1.886,4.8,4.01,25.41,-,-,71.48,-
1769,彰化縣,2015/10/10,二林,3.7,0.29,-,43.8,41,24,11.2,0.75,10.39,-,-,-,3.38,2.53,25.22,-,-,72.11,-
1770,彰化縣,2015/10/09,彰化,1.6,0.35,-,28.1,20,11,13.0,2.21,10.8,1.894,0.115,1.779,2.38,1.28,25.8,-,-,77.15,-
1771,彰化縣,2015/10/09,線西,3.5,0.24,-,33.8,23,9,11.55,2.16,9.39,1.916,0.045,1.871,4.2,3.48,25.62,-,-,83.09,-
1772,彰化縣,2015/10/09,二林,2.8,0.23,-,32.4,22,10,9.2,2.1,7.1,-,-,-,2.93,1.78,25.79,-,-,82.13,-
1773,彰化縣,2015/10/08,彰化,2.4,0.37,-,28.3,52,32,11.59,1.43,10.17,1.996,0.152,1.845,1.71,1.62,27.28,-,-,76.09,-
1774,彰化縣,2015/10/08,線西,3.0,0.29,-,30.8,54,27,10.3,1.32,8.97,2.093,0.13,1.963,2.26,2.25,27.44,-,-,82.8,-
1775,彰化縣,2015/10/08,二林,2.8,0.25,-,23.6,48,29,9.33,1.56,7.76,-,-,-,1.91,1.81,27.06,-,-,81.47,-
1776,彰化縣,2015/10/07,彰化,5.2,0.44,-,42.1,56,30,13.02,0.73,12.26,1.993,0.168,1.825,1.68,1.15,27.85,-,-,73.91,-
1777,彰化縣,2015/10/07,線西,5.5,0.41,-,39.4,57,28,16.97,2.85,14.12,2.098,0.162,1.937,1.88,1.12,27.6,-,-,79.49,-
1778,彰化縣,2015/10/07,二林,4.3,0.33,-,37.4,57,35,11.13,1.91,9.23,-,-,-,1.65,1.35,27.46,-,-,79.99,-
1779,彰化縣,2015/10/06,彰化,5.5,0.55,-,32.7,78,45,17.26,1.39,15.87,2.116,0.239,1.878,1.57,1.23,28.31,-,-,77.34,-
1780,彰化縣,2015/10/06,線西,4.5,0.46,-,27.4,63,32,16.39,1.54,14.83,2.074,0.142,1.932,1.9,1.21,28.32,-,-,83.04,-
1781,彰化縣,2015/10/06,二林,4.1,0.3,-,28.3,62,36,11.05,2.11,8.94,-,-,-,1.56,1.29,27.84,-,-,82.55,-
1782,彰化縣,2015/10/05,彰化,5.5,0.44,-,39.3,55,30,11.78,0.71,11.05,1.907,0.133,1.774,1.78,1.07,28.53,-,-,76.59,-
1783,彰化縣,2015/10/05,線西,4.5,0.32,-,38.1,52,26,9.57,1.23,8.34,1.903,0.04,1.865,2.08,1.37,28.34,-,-,85.23,-
1784,彰化縣,2015/10/05,二林,3.1,0.29,-,32.2,54,35,9.14,2.32,6.81,-,-,-,1.83,1.39,28.18,-,-,82.49,-
1785,彰化縣,2015/10/04,彰化,4.9,0.44,-,40.8,56,26,10.65,1.24,9.41,1.87,0.096,1.773,1.73,1.16,28.39,-,-,78.51,-
1786,彰化縣,2015/10/04,線西,3.7,0.35,-,40.5,48,22,7.14,1.42,5.71,1.844,0.018,1.829,1.71,1.2,28.01,-,-,86.67,-
1787,彰化縣,2015/10/04,二林,3.6,0.22,-,34.0,43,22,6.2,1.76,4.45,-,-,-,1.37,1.14,27.96,-,-,83.24,-
1788,彰化縣,2015/10/03,彰化,6.2,0.53,-,39.6,61,30,13.94,1.52,12.42,2.052,0.175,1.877,1.74,1.35,28.06,-,-,78.53,-
1789,彰化縣,2015/10/03,線西,3.8,0.43,-,41.1,56,26,11.99,1.41,10.58,2.058,0.105,1.955,1.73,1.32,27.91,-,-,85.11,-
1790,彰化縣,2015/10/03,二林,2.4,0.35,-,44.2,50,24,7.4,1.65,5.74,-,-,-,1.67,1.36,27.78,-,-,83.23,-
1791,彰化縣,2015/10/02,彰化,1.8,0.58,-,33.3,48,21,17.03,1.63,15.4,1.998,0.163,1.836,2.75,1.14,27.58,-,-,77.42,-
1792,彰化縣,2015/10/02,線西,5.6,0.54,-,39.3,57,24,14.33,1.34,12.98,1.987,0.065,1.922,4.18,3.22,27.3,-,-,84.89,-
1793,彰化縣,2015/10/02,二林,4.5,0.51,-,39.2,49,24,9.58,1.6,7.98,-,-,-,3.13,1.13,27.2,-,-,83.76,-
1794,彰化縣,2015/10/01,彰化,2.7,0.51,-,23.9,43,24,11.57,1.69,9.87,1.998,0.174,1.825,1.77,1.37,28.83,-,-,78.41,-
1795,彰化縣,2015/10/01,線西,2.5,0.46,-,27.4,44,24,12.13,2.23,9.91,2.097,0.197,1.903,2.03,1.83,28.81,-,-,85.12,-
1796,彰化縣,2015/10/01,二林,2.5,0.38,-,20.3,33,22,7.5,2.12,5.38,-,-,-,1.9,1.69,28.28,-,-,83.72,-
1797,南投縣,2015/10/31,南投,1.9,0.43,-,29.7,53,21,19.85,2.85,17.0,1.95,0.137,1.814,1.42,0.85,24.88,0.0,0.0,73.72,0.0
1798,南投縣,2015/10/31,埔里,1.1,0.44,-,37.0,49,36,13.83,1.76,12.05,-,-,-,1.44,0.96,24.05,-,-,73.43,-
1799,南投縣,2015/10/31,竹山,2.6,0.38,-,30.6,66,34,16.57,1.6,14.98,-,-,-,1.33,0.96,24.75,-,-,76.6,-
1800,南投縣,2015/10/30,南投,2.3,0.48,-,29.8,62,27,17.67,2.02,15.64,1.977,0.162,1.816,1.85,1.13,25.77,0.0,0.0,71.1,0.0
1801,南投縣,2015/10/30,埔里,1.5,0.42,-,31.8,52,38,14.37,2.37,12.01,-,-,-,1.59,1.3,23.92,-,-,72.91,-
1802,南投縣,2015/10/30,竹山,2.7,0.37,-,31.7,61,31,15.67,1.4,14.24,-,-,-,1.48,0.91,25.29,-,-,73.46,-
1803,南投縣,2015/10/29,南投,2.9,0.6,-,32.1,102,45,18.1,2.1,16.0,2.002,0.151,1.851,1.52,1.16,26.25,0.0,0.0,73.63,0.0
1804,南投縣,2015/10/29,埔里,2.0,0.43,-,38.8,66,50,12.92,1.72,11.2,-,-,-,1.67,1.22,24.61,-,-,70.3,-
1805,南投縣,2015/10/29,竹山,3.5,0.4,-,38.8,83,45,13.41,1.33,12.07,-,-,-,1.37,0.96,25.49,-,-,76.79,-
1806,南投縣,2015/10/28,南投,3.4,0.63,-,41.3,104,53,21.95,4.57,17.38,2.051,0.177,1.874,1.63,1.4,26.47,0.0,0.0,73.19,0.0
1807,南投縣,2015/10/28,埔里,2.4,0.47,-,44.0,83,64,13.01,1.86,11.16,-,-,-,1.44,1.05,24.69,-,-,73.0,-
1808,南投縣,2015/10/28,竹山,3.4,0.43,-,46.6,86,51,13.12,1.57,11.55,-,-,-,1.3,1.08,25.65,-,-,76.73,-
1809,南投縣,2015/10/27,南投,4.1,0.49,-,34.5,89,42,18.57,1.26,17.3,2.027,0.206,1.821,1.56,1.0,26.67,0.0,0.0,73.97,0.0
1810,南投縣,2015/10/27,埔里,2.1,0.43,-,40.5,72,55,11.77,1.36,10.4,-,-,-,1.82,1.35,25.07,-,-,72.77,-
1811,南投縣,2015/10/27,竹山,2.8,0.33,-,38.2,84,47,11.3,0.53,10.8,-,-,-,1.37,1.01,26.29,-,-,77.4,-
1812,南投縣,2015/10/26,南投,3.1,0.54,-,30.7,96,44,20.16,1.84,18.3,2.024,0.179,1.845,1.32,0.91,26.33,0.0,0.0,77.92,0.0
1813,南投縣,2015/10/26,埔里,1.2,0.41,-,41.7,66,48,11.44,1.38,10.05,-,-,-,1.68,1.39,25.33,-,-,74.73,-
1814,南投縣,2015/10/26,竹山,2.3,0.38,-,34.0,97,51,16.29,3.46,12.82,-,-,-,1.29,0.98,26.04,-,-,81.31,-
1815,南投縣,2015/10/25,南投,2.2,0.53,-,28.6,71,32,19.75,2.68,17.08,1.994,0.163,1.831,1.35,0.87,27.23,0.0,0.0,74.72,0.0
1816,南投縣,2015/10/25,埔里,0.4,0.39,-,38.5,51,36,11.55,1.87,9.68,-,-,-,1.69,1.4,26.09,-,-,73.94,-
1817,南投縣,2015/10/25,竹山,3.3,0.43,-,30.3,86,40,15.83,3.1,12.72,-,-,-,1.31,0.97,26.67,-,-,80.63,-
1818,南投縣,2015/10/24,南投,2.3,0.52,-,25.5,57,24,23.0,4.03,18.97,2.012,0.203,1.81,1.21,0.7,26.99,0.0,0.0,76.11,0.0
1819,南投縣,2015/10/24,埔里,0.8,0.44,-,32.9,46,33,13.31,1.64,11.67,-,-,-,1.45,1.15,25.88,-,-,75.53,-
1820,南投縣,2015/10/24,竹山,3.2,0.42,-,27.6,71,31,20.27,4.45,15.91,-,-,-,1.22,0.92,26.6,-,-,81.67,-
1821,南投縣,2015/10/23,南投,2.8,0.48,-,23.0,55,21,20.78,2.77,18.01,2.003,0.19,1.813,1.71,1.06,26.57,0.0,0.0,74.01,0.0
1822,南投縣,2015/10/23,埔里,1.1,0.4,-,33.0,45,32,11.58,1.92,9.66,-,-,-,1.44,1.11,25.73,-,-,75.4,-
1823,南投縣,2015/10/23,竹山,3.2,0.33,-,33.9,61,30,15.63,1.3,14.32,-,-,-,1.41,0.9,26.25,-,-,78.82,-
1824,南投縣,2015/10/22,南投,4.3,0.53,-,23.7,62,27,25.34,5.34,20.0,2.122,0.283,1.839,1.24,0.75,26.17,0.0,0.0,76.97,0.0
1825,南投縣,2015/10/22,埔里,1.8,0.46,-,27.6,54,42,14.63,2.22,12.4,-,-,-,1.53,1.14,25.02,-,-,79.6,-
1826,南投縣,2015/10/22,竹山,1.9,0.28,-,24.2,52,25,13.38,1.11,12.25,-,-,-,1.12,0.91,25.51,-,-,87.12,-
1827,南投縣,2015/10/21,南投,2.2,0.58,-,28.5,105,54,17.45,1.53,15.92,2.092,0.209,1.883,0.95,0.75,26.13,0.5,5.85,83.86,49.98
1828,南投縣,2015/10/21,埔里,1.5,0.46,-,21.5,50,40,13.67,2.03,11.64,-,-,-,1.12,0.63,24.28,-,-,80.66,-
1829,南投縣,2015/10/21,竹山,2.3,0.41,-,25.6,85,48,14.42,3.29,11.14,-,-,-,1.03,0.74,24.96,-,-,90.98,-
1830,南投縣,2015/10/20,南投,3.8,0.69,-,30.7,114,54,23.91,1.82,22.09,2.193,0.288,1.905,1.05,0.84,26.57,0.5,5.9,80.05,26.75
1831,南投縣,2015/10/20,埔里,2.2,0.54,-,31.3,66,52,14.98,1.85,13.14,-,-,-,1.15,0.71,24.63,-,-,79.43,-
1832,南投縣,2015/10/20,竹山,2.5,0.45,-,23.1,91,54,16.71,1.87,14.82,-,-,-,1.1,0.65,25.55,-,-,86.31,-
1833,南投縣,2015/10/19,南投,3.6,0.59,-,31.7,74,32,24.15,3.22,20.92,2.092,0.249,1.842,1.24,0.79,26.22,0.0,0.0,74.14,0.0
1834,南投縣,2015/10/19,埔里,1.9,0.52,-,43.0,55,42,14.53,1.72,12.81,-,-,-,1.31,0.98,25.27,-,-,73.29,-
1835,南投縣,2015/10/19,竹山,3.3,0.43,-,36.8,78,43,19.19,4.03,15.16,-,-,-,1.21,0.88,25.8,-,-,78.39,-
1836,南投縣,2015/10/18,南投,1.8,0.45,-,30.9,58,25,21.13,4.67,16.45,1.951,0.136,1.815,1.42,0.75,25.02,0.0,0.0,71.76,0.0
1837,南投縣,2015/10/18,埔里,1.1,0.44,-,40.2,55,41,13.1,0.77,12.32,-,-,-,1.24,0.88,24.37,-,-,72.27,-
1838,南投縣,2015/10/18,竹山,1.7,0.37,-,37.1,72,39,17.04,2.45,14.59,-,-,-,1.24,0.93,24.84,-,-,76.09,-
1839,南投縣,2015/10/17,南投,1.1,0.46,-,32.1,65,28,22.26,5.04,17.23,2.004,0.184,1.821,1.35,0.82,25.17,0.0,0.0,68.2,0.0
1840,南投縣,2015/10/17,埔里,0.9,0.38,-,44.2,47,32,13.39,1.42,11.97,-,-,-,1.5,1.14,23.57,-,-,61.69,-
1841,南投縣,2015/10/17,竹山,2.6,0.39,-,37.4,77,44,17.17,1.44,15.69,-,-,-,1.17,0.8,24.99,-,-,73.54,-
1842,南投縣,2015/10/16,南投,2.8,0.48,-,31.8,63,25,23.87,3.2,20.68,2.018,0.21,1.809,1.31,0.82,25.04,0.0,0.0,70.09,0.0
1843,南投縣,2015/10/16,埔里,1.8,0.45,-,45.0,58,44,12.8,1.1,11.7,-,-,-,1.39,0.86,23.97,-,-,71.55,-
1844,南投縣,2015/10/16,竹山,3.6,0.41,-,37.2,72,36,17.79,1.89,15.9,-,-,-,1.25,0.81,24.7,-,-,74.51,-
1845,南投縣,2015/10/15,南投,2.6,0.48,-,34.1,60,23,22.84,3.29,19.55,2.034,0.211,1.823,1.55,0.91,24.25,0.0,0.0,69.31,0.0
1846,南投縣,2015/10/15,埔里,1.5,0.42,-,43.5,53,39,12.87,0.94,11.89,-,-,-,1.57,1.2,23.78,-,-,71.62,-
1847,南投縣,2015/10/15,竹山,2.5,0.38,-,35.5,63,33,18.66,1.8,16.85,-,-,-,1.32,0.92,24.26,-,-,73.02,-
1848,南投縣,2015/10/14,南投,2.9,0.52,-,38.3,70,32,22.49,2.93,19.56,2.084,0.224,1.859,1.49,0.93,24.42,0.0,0.0,66.9,0.0
1849,南投縣,2015/10/14,埔里,1.7,0.44,-,46.2,53,38,13.23,1.69,11.54,-,-,-,1.62,1.26,23.72,-,-,71.75,-
1850,南投縣,2015/10/14,竹山,3.1,0.43,-,43.4,78,46,16.23,1.21,14.98,-,-,-,1.26,0.92,24.11,-,-,72.42,-
1851,南投縣,2015/10/13,南投,2.7,0.61,-,44.4,80,40,-,-,-,2.139,0.224,1.915,1.54,0.87,25.43,0.0,0.0,63.48,0.0
1852,南投縣,2015/10/13,埔里,1.3,0.45,-,57.8,55,40,11.77,1.2,10.56,-,-,-,1.85,1.6,24.55,-,-,72.78,-
1853,南投縣,2015/10/13,竹山,4.5,0.52,-,47.9,91,53,19.8,2.25,17.55,-,-,-,1.47,1.06,25.22,-,-,70.74,-
1854,南投縣,2015/10/12,南投,1.8,0.58,-,27.3,61,28,-,-,-,2.078,0.19,1.888,1.3,0.71,24.84,0.0,0.0,70.7,0.0
1855,南投縣,2015/10/12,埔里,2.0,0.41,-,34.6,44,31,10.08,0.84,9.21,-,-,-,1.3,0.93,23.67,-,-,78.43,-
1856,南投縣,2015/10/12,竹山,3.9,0.51,-,28.4,73,44,19.52,2.4,17.11,-,-,-,1.21,0.83,24.45,-,-,79.12,-
1857,南投縣,2015/10/11,南投,2.6,0.51,-,25.3,65,29,18.57,0.58,18.06,2.002,0.136,1.866,1.34,0.79,23.73,0.0,0.0,72.41,0.0
1858,南投縣,2015/10/11,埔里,0.7,0.37,-,26.1,38,25,9.74,1.17,8.57,-,-,-,1.16,0.71,22.92,-,-,81.4,-
1859,南投縣,2015/10/11,竹山,1.8,0.44,-,24.9,62,37,18.15,2.41,15.73,-,-,-,1.47,0.89,23.58,-,-,76.83,-
1860,南投縣,2015/10/10,南投,1.6,0.44,-,28.0,47,18,-,-,-,1.956,0.133,1.823,1.57,0.82,25.67,0.0,0.0,70.67,0.0
1861,南投縣,2015/10/10,埔里,1.2,0.42,-,27.9,40,27,11.84,1.36,10.48,-,-,-,1.42,0.95,24.3,-,-,81.13,-
1862,南投縣,2015/10/10,竹山,3.8,0.4,-,29.4,48,23,16.18,1.57,14.61,-,-,-,1.35,0.96,25.45,-,-,76.51,-
1863,南投縣,2015/10/09,南投,1.2,0.34,-,23.9,30,9,-,-,-,1.879,0.12,1.759,1.65,1.04,26.42,6.0,6.16,76.47,5.7
1864,南投縣,2015/10/09,埔里,1.0,0.32,-,25.0,27,15,11.96,1.9,10.06,-,-,-,1.64,1.18,25.16,-,-,77.26,-
1865,南投縣,2015/10/09,竹山,2.5,0.28,-,24.3,28,9,12.61,1.89,10.71,-,-,-,1.48,1.04,25.83,-,-,81.71,-
1866,南投縣,2015/10/08,南投,1.4,0.34,-,23.3,55,24,9.55,0.94,8.62,1.848,0.086,1.762,1.71,1.44,27.03,0.0,0.0,74.34,0.0
1867,南投縣,2015/10/08,埔里,1.3,0.29,-,19.5,34,24,10.53,1.32,9.22,-,-,-,1.45,0.93,25.19,-,-,72.47,-
1868,南投縣,2015/10/08,竹山,1.1,0.28,-,22.7,51,23,11.79,2.12,9.67,-,-,-,1.25,0.89,25.81,-,-,82.08,-
1869,南投縣,2015/10/07,南投,2.9,0.39,-,37.6,72,32,13.66,2.01,11.65,1.92,0.13,1.79,1.65,1.26,28.07,0.0,0.0,71.71,0.0
1870,南投縣,2015/10/07,埔里,2.5,0.35,-,38.1,52,36,10.56,1.43,9.13,-,-,-,1.79,1.41,26.22,-,-,73.01,-
1871,南投縣,2015/10/07,竹山,2.3,0.29,-,43.7,61,30,10.08,1.96,8.12,-,-,-,1.41,1.07,27.38,-,-,76.08,-
1872,南投縣,2015/10/06,南投,2.4,0.44,-,38.4,80,38,12.58,1.88,10.7,1.929,0.145,1.785,1.59,1.24,28.5,0.0,0.0,73.56,0.0
1873,南投縣,2015/10/06,埔里,2.0,0.39,-,47.3,65,48,10.45,1.71,8.74,-,-,-,1.95,1.58,26.9,-,-,73.78,-
1874,南投縣,2015/10/06,竹山,1.5,0.29,-,39.6,62,33,8.89,1.14,7.75,-,-,-,1.51,1.12,27.82,-,-,77.6,-
1875,南投縣,2015/10/05,南投,3.1,0.44,-,37.0,74,35,-,-,-,1.853,0.12,1.734,1.78,1.27,29.12,0.0,0.0,70.57,0.0
1876,南投縣,2015/10/05,埔里,1.2,0.38,-,38.0,51,36,10.01,1.86,8.16,-,-,-,1.83,1.46,26.98,-,-,71.46,-
1877,南投縣,2015/10/05,竹山,1.3,0.27,-,31.3,52,24,8.57,1.49,7.07,-,-,-,1.45,1.03,27.89,-,-,77.13,-
1878,南投縣,2015/10/04,南投,2.5,0.42,-,36.0,67,31,2.79,2.72,0.15,1.843,0.085,1.758,1.56,1.17,28.94,0.0,0.0,72.26,0.0
1879,南投縣,2015/10/04,埔里,1.3,0.4,-,33.3,42,29,10.21,1.57,8.64,-,-,-,1.65,1.29,27.03,-,-,73.07,-
1880,南投縣,2015/10/04,竹山,2.0,0.29,-,36.1,54,25,7.15,1.27,5.88,-,-,-,1.5,1.13,27.96,-,-,77.87,-
1881,南投縣,2015/10/03,南投,0.9,0.52,-,39.7,82,36,5.8,2.62,3.27,1.972,0.141,1.831,1.66,1.32,29.04,0.0,0.0,72.23,0.0
1882,南投縣,2015/10/03,埔里,0.7,0.45,-,34.2,42,28,10.99,1.59,9.4,-,-,-,1.59,1.32,27.13,-,-,73.33,-
1883,南投縣,2015/10/03,竹山,1.8,0.4,-,37.5,64,30,9.34,0.88,8.45,-,-,-,1.56,1.13,27.62,-,-,80.2,-
1884,南投縣,2015/10/02,南投,3.1,0.67,-,34.8,68,32,21.5,3.38,18.13,2.07,0.228,1.841,1.45,0.78,28.91,0.0,0.0,74.05,0.0
1885,南投縣,2015/10/02,埔里,1.4,0.5,-,38.0,43,27,11.71,1.7,10.01,-,-,-,1.63,1.36,27.41,-,-,71.28,-
1886,南投縣,2015/10/02,竹山,0.5,0.48,-,41.6,64,29,12.48,2.08,10.4,-,-,-,1.42,1.06,27.81,-,-,81.33,-
1887,南投縣,2015/10/01,南投,1.8,0.5,-,19.3,49,21,12.9,2.57,10.32,1.877,0.121,1.756,1.42,1.08,28.77,3.0,6.08,75.17,29.54
