序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
192,臺北市,1999/01/04,中山,1.6,0.67,34.9,-,59,-,24.8,2.63,22.17,1.978,0.09,1.88,17.8,-,-,55.0,-
193,臺北市,1999/01/04,大同,4.6,3.38,-,-,-,-,185.68,132.44,53.24,4.21,1.9,2.31,18.21,-,-,53.0,-
194,臺北市,1999/01/04,萬華,1.8,0.88,27.1,-,54,-,28.34,2.83,25.51,-,-,-,18.0,-,-,52.0,-
195,臺北市,1999/01/04,陽明,1.4,0.27,50.5,-,20,-,1.24,0.06,1.18,-,-,-,9.6,-,96.0,45.0,-
196,臺北市,1999/01/04,士林,1.7,0.45,32.6,-,46,-,18.08,2.05,16.03,-,-,-,17.49,-,-,46.0,-
197,臺北市,1999/01/03,松山,2.4,0.64,21.1,-,66,-,32.2,5.53,26.68,-,-,-,17.83,-,-,58.0,-
198,臺北市,1999/01/03,古亭,2.8,1.09,15.0,-,76,44,44.55,11.96,32.58,2.265,0.32,1.94,16.74,-,-,63.0,-
199,臺北市,1999/01/03,中山,3.3,1.01,21.2,-,81,-,35.51,6.47,29.04,2.314,0.24,2.08,17.49,-,-,65.0,-
200,臺北市,1999/01/03,大同,5.1,2.56,-,-,-,-,142.79,95.71,47.08,3.617,1.17,2.44,17.8,-,-,40.0,-
201,臺北市,1999/01/03,萬華,2.9,1.1,16.4,-,77,-,34.71,4.07,30.64,-,-,-,17.58,-,-,63.0,-
202,臺北市,1999/01/03,陽明,1.1,0.45,44.0,-,12,-,2.6,0.19,2.41,-,-,-,10.22,-,100.0,44.0,-
203,臺北市,1999/01/03,士林,1.9,0.89,15.5,-,62,-,34.15,7.06,27.08,-,-,-,17.18,-,-,56.0,-
204,臺北市,1999/01/02,松山,2.8,0.49,20.0,-,37,-,31.84,7.05,24.8,-,-,-,18.29,-,-,37.0,-
205,臺北市,1999/01/02,古亭,1.4,0.81,18.3,-,41,29,41.71,15.72,25.99,2.186,0.23,1.95,17.54,-,-,41.0,-
206,臺北市,1999/01/02,中山,2.3,0.91,19.5,-,49,-,42.44,12.89,29.56,2.393,0.27,2.13,18.34,-,-,49.0,-
207,臺北市,1999/01/02,大同,4.0,2.27,-,-,-,-,123.83,79.64,44.19,3.711,1.07,2.64,18.49,-,-,31.0,-
208,臺北市,1999/01/02,萬華,2.0,0.91,16.7,-,44,-,33.87,5.85,28.02,-,-,-,18.4,-,-,44.0,-
209,臺北市,1999/01/02,陽明,0.5,0.32,41.9,-,12,-,1.87,0.32,1.54,-,-,-,10.97,-,97.0,37.0,-
210,臺北市,1999/01/02,士林,1.6,0.74,17.9,-,42,-,34.63,10.45,24.18,-,-,-,17.83,-,-,42.0,-
211,臺北市,1999/01/01,松山,2.3,0.41,18.2,-,38,-,36.68,8.58,28.1,-,-,-,18.27,-,-,38.0,-
212,臺北市,1999/01/01,古亭,1.3,0.63,21.3,-,31,22,31.73,7.82,23.91,2.132,0.24,1.89,17.34,-,-,31.0,-
213,臺北市,1999/01/01,中山,0.7,0.59,26.1,-,36,-,26.64,4.62,22.01,2.12,0.15,1.97,18.3,-,-,36.0,-
214,臺北市,1999/01/01,大同,3.9,2.83,-,-,-,-,168.56,122.93,45.63,3.73,1.49,2.24,18.73,-,-,42.0,-
215,臺北市,1999/01/01,萬華,1.8,0.67,21.2,-,33,-,28.24,3.72,24.52,-,-,-,18.37,-,-,33.0,-
216,臺北市,1999/01/01,陽明,0.3,0.23,42.5,-,13,-,0.8,0.03,0.77,-,-,-,10.15,-,97.0,37.0,-
217,臺北市,1999/01/01,士林,0.4,0.32,28.5,-,21,-,13.14,1.4,11.74,-,-,-,18.37,-,-,26.0,-
218,新北市,1999/01/31,板橋,8.4,1.12,22.5,-,76,-,56.63,21.99,34.64,2.802,0.52,2.28,20.12,-,-,65.0,-
219,新北市,1999/01/31,三重,7.1,3.28,-,-,124,54,222.97,151.35,71.62,3.548,1.74,1.81,19.88,-,-,87.0,-
220,新北市,1999/01/31,菜寮,6.0,1.52,17.3,-,103,-,77.42,35.13,42.29,-,-,-,20.09,-,-,77.0,-
221,新北市,1999/01/31,永和,6.9,2.02,-,-,113,-,112.24,65.29,46.95,3.102,0.95,2.15,22.82,-,-,81.0,-
222,新北市,1999/01/31,新莊,16.6,1.85,8.1,-,91,-,41.99,19.1,22.89,2.55,0.51,2.04,20.28,-,-,70.0,-
223,新北市,1999/01/31,新店,2.8,0.89,22.5,-,65,-,40.67,9.26,31.41,-,-,-,19.71,-,-,61.0,-
224,新北市,1999/01/31,淡水,3.3,1.22,23.1,-,70,-,52.72,18.31,34.41,-,-,-,18.57,-,85.0,60.0,-
225,新北市,1999/01/31,汐止,6.2,1.16,15.8,-,89,-,74.4,32.47,41.93,-,-,-,18.73,-,-,69.0,-
226,新北市,1999/01/31,土城,5.4,0.96,18.5,-,66,-,66.09,31.64,34.45,-,-,-,20.14,-,-,62.0,-
227,新北市,1999/01/31,林口,3.9,0.69,24.3,-,53,-,38.14,7.06,31.07,-,-,-,17.27,-,-,51.0,-
228,新北市,1999/01/31,萬里,1.2,0.49,31.5,-,51,-,18.38,2.95,15.43,2.2,0.1,2.1,17.62,-,-,58.0,-
229,新北市,1999/01/30,板橋,4.8,0.95,18.8,-,71,-,50.16,15.37,34.79,2.447,0.52,1.93,18.95,-,-,60.0,-
230,新北市,1999/01/30,三重,4.2,2.6,-,-,74,32,140.95,92.2,48.75,2.952,1.18,1.77,18.82,-,-,62.0,-
231,新北市,1999/01/30,菜寮,3.7,1.07,19.0,-,61,-,52.17,18.87,33.3,-,-,-,19.06,-,-,56.0,-
232,新北市,1999/01/30,永和,4.3,1.3,-,-,74,-,75.1,43.96,31.14,2.581,0.6,1.98,21.44,-,-,62.0,-
233,新北市,1999/01/30,新莊,8.9,1.22,14.6,-,58,-,29.73,7.38,22.35,2.224,0.34,1.89,18.99,-,-,54.0,-
234,新北市,1999/01/30,新店,1.1,0.55,28.7,-,35,-,24.21,3.62,20.6,-,-,-,18.88,-,-,39.0,-
235,新北市,1999/01/30,淡水,1.8,0.77,30.5,-,43,-,29.35,7.98,21.37,-,-,-,19.1,-,77.0,43.0,-
236,新北市,1999/01/30,汐止,4.3,1.28,16.5,-,63,-,69.17,32.38,36.79,-,-,-,17.22,-,-,56.0,-
237,新北市,1999/01/30,土城,3.3,0.78,23.7,-,47,-,40.9,11.89,29.0,-,-,-,19.46,-,-,47.0,-
238,新北市,1999/01/30,林口,3.5,0.49,27.5,-,40,-,33.99,8.5,25.49,-,-,-,16.25,-,-,40.0,-
239,新北市,1999/01/30,萬里,0.7,0.32,37.3,-,57,-,14.18,2.43,11.75,2.146,0.1,2.04,17.23,-,-,54.0,-
240,新北市,1999/01/29,板橋,3.3,0.75,20.1,-,71,-,43.82,9.08,34.74,2.34,0.33,2.01,17.81,-,-,61.0,-
241,新北市,1999/01/29,三重,4.2,2.5,-,-,91,26,161.23,104.15,57.07,3.284,1.51,1.77,17.57,-,-,70.0,-
242,新北市,1999/01/29,菜寮,1.5,0.54,29.3,-,54,-,22.53,1.52,21.01,-,-,-,17.83,-,-,52.0,-
243,新北市,1999/01/29,永和,3.4,0.91,-,-,58,-,53.31,23.13,30.18,2.422,0.5,1.93,20.44,-,-,54.0,-
244,新北市,1999/01/29,新莊,6.0,0.86,18.7,-,61,-,21.56,1.65,19.91,2.086,0.21,1.87,17.74,-,-,56.0,-
245,新北市,1999/01/29,新店,1.2,0.48,35.1,-,48,-,17.94,0.53,17.41,-,-,-,17.06,-,-,48.0,-
246,新北市,1999/01/29,淡水,0.8,0.38,42.8,-,55,-,7.01,0.69,6.32,-,-,-,16.73,-,71.0,52.0,-
247,新北市,1999/01/29,汐止,2.5,1.16,24.5,-,64,-,43.81,11.76,32.05,-,-,-,16.53,-,-,57.0,-
248,新北市,1999/01/29,土城,2.1,0.48,29.2,-,44,-,22.89,1.11,21.77,-,-,-,17.67,-,-,44.0,-
249,新北市,1999/01/29,林口,1.3,0.26,39.3,-,39,-,10.09,0.38,9.71,-,-,-,14.59,-,-,39.0,-
250,新北市,1999/01/29,萬里,0.9,0.15,53.6,-,92,-,2.45,0.12,2.34,1.933,0.0,1.93,17.07,-,-,71.0,-
251,新北市,1999/01/28,板橋,3.9,1.15,10.0,-,111,-,50.75,13.12,37.63,2.671,0.56,2.11,17.86,-,-,80.0,-
252,新北市,1999/01/28,三重,4.8,3.47,-,-,171,55,188.91,132.12,56.79,3.697,1.89,1.81,17.5,-,-,110.0,-
253,新北市,1999/01/28,菜寮,3.3,1.24,9.5,-,116,-,48.78,13.55,35.24,-,-,-,17.74,-,-,83.0,-
254,新北市,1999/01/28,永和,3.7,1.58,-,-,102,-,71.03,39.25,31.77,2.686,0.67,2.02,20.73,-,-,76.0,-
255,新北市,1999/01/28,新莊,10.8,1.45,6.8,-,127,-,31.62,7.72,23.9,2.329,0.43,1.89,17.61,-,-,88.0,-
256,新北市,1999/01/28,新店,1.8,0.86,17.4,-,89,-,27.68,3.06,24.63,-,-,-,17.14,-,-,70.0,-
257,新北市,1999/01/28,淡水,1.1,0.73,31.3,-,98,-,12.98,1.13,11.84,-,-,-,16.34,-,84.0,74.0,-
258,新北市,1999/01/28,汐止,2.1,1.25,19.2,-,108,-,35.08,7.93,27.15,-,-,-,16.78,-,-,79.0,-
259,新北市,1999/01/28,土城,3.3,0.96,14.6,-,93,-,42.89,10.9,31.99,-,-,-,17.56,-,-,72.0,-
260,新北市,1999/01/28,林口,0.9,0.43,34.1,-,78,-,7.58,0.24,7.34,-,-,-,14.29,-,-,64.0,-
261,新北市,1999/01/28,萬里,1.1,0.4,44.7,-,108,-,5.05,0.3,4.75,1.964,0.02,1.95,16.74,-,-,79.0,-
262,新北市,1999/01/27,板橋,22.9,1.74,13.3,-,155,-,122.09,63.12,58.97,4.282,1.59,2.69,20.01,-,-,102.0,-
263,新北市,1999/01/27,三重,10.2,4.36,-,-,197,70,268.23,186.0,82.24,4.795,2.53,2.26,19.47,-,-,123.0,-
264,新北市,1999/01/27,菜寮,10.1,2.48,11.9,-,153,-,137.85,64.59,58.96,-,-,-,19.64,-,-,102.0,-
265,新北市,1999/01/27,永和,10.3,3.26,-,-,173,-,164.37,104.03,60.34,4.057,1.63,2.43,23.01,-,-,112.0,-
266,新北市,1999/01/27,新莊,20.0,2.72,6.2,-,152,-,85.12,52.63,32.49,3.805,1.18,2.63,20.21,-,-,101.0,-
267,新北市,1999/01/27,新店,5.5,1.52,22.8,-,108,-,75.67,24.29,51.38,-,-,-,20.17,-,-,82.0,-
268,新北市,1999/01/27,淡水,4.4,1.25,20.9,-,119,-,56.43,21.22,35.21,-,-,-,18.59,-,83.0,85.0,-
269,新北市,1999/01/27,汐止,6.6,1.92,15.5,-,161,-,113.24,58.36,54.89,-,-,-,18.73,-,-,105.0,-
270,新北市,1999/01/27,土城,13.3,1.49,15.3,-,126,-,124.12,67.38,56.74,-,-,-,20.34,-,-,88.0,-
271,新北市,1999/01/27,林口,10.4,1.07,23.6,-,108,-,70.84,30.29,40.55,-,-,-,17.77,-,-,79.0,-
272,新北市,1999/01/27,萬里,2.7,0.59,30.1,-,78,-,23.54,5.76,17.79,2.214,0.12,2.1,18.21,-,-,64.0,-
273,新北市,1999/01/26,板橋,5.4,1.02,19.5,-,91,-,43.24,8.82,34.42,2.279,0.29,1.98,19.14,-,-,71.0,-
274,新北市,1999/01/26,三重,7.5,2.25,-,-,123,53,130.07,76.68,53.39,2.959,1.21,1.75,18.91,-,-,86.0,-
275,新北市,1999/01/26,菜寮,6.5,0.92,23.9,-,108,-,28.26,2.68,25.58,-,-,-,19.15,-,-,79.0,-
276,新北市,1999/01/26,永和,5.6,1.2,-,-,91,-,57.62,24.72,32.91,2.434,0.48,1.95,21.74,-,-,70.0,-
277,新北市,1999/01/26,新莊,6.9,1.03,18.3,-,77,-,26.64,2.62,24.02,2.111,0.17,1.94,19.27,-,-,64.0,-
278,新北市,1999/01/26,新店,3.0,0.74,32.9,-,72,-,16.95,0.96,15.98,-,-,-,18.92,-,-,61.0,-
279,新北市,1999/01/26,淡水,1.6,0.76,32.0,-,72,-,16.4,2.83,13.57,-,-,-,19.41,-,73.0,61.0,-
280,新北市,1999/01/26,汐止,6.5,1.11,16.8,-,106,-,59.96,21.18,38.78,-,-,-,17.86,-,-,78.0,-
281,新北市,1999/01/26,土城,4.0,0.88,26.0,-,73,-,27.17,2.19,24.98,-,-,-,19.57,-,-,62.0,-
282,新北市,1999/01/26,林口,5.3,0.72,25.4,-,62,-,27.16,3.22,23.94,-,-,-,16.1,-,-,56.0,-
283,新北市,1999/01/26,萬里,1.9,0.5,41.6,-,104,-,9.47,0.71,8.75,2.125,0.04,2.08,18.0,-,-,77.0,-
284,新北市,1999/01/25,板橋,2.4,1.0,16.4,-,46,-,43.99,11.11,32.88,2.26,0.34,1.92,19.22,-,-,46.0,-
285,新北市,1999/01/25,三重,3.1,2.6,-,-,83,30,148.7,98.15,50.55,3.078,1.41,1.67,18.74,-,-,67.0,-
286,新北市,1999/01/25,菜寮,1.5,1.09,16.6,-,54,-,36.14,8.13,28.02,-,-,-,19.12,-,-,52.0,-
287,新北市,1999/01/25,永和,3.1,1.44,-,-,112,-,69.28,38.91,30.37,2.441,0.54,1.91,21.72,-,-,81.0,-
288,新北市,1999/01/25,新莊,8.8,1.07,9.2,-,42,-,25.04,3.79,21.25,2.124,0.26,1.86,19.28,-,-,42.0,-
289,新北市,1999/01/25,新店,1.4,0.66,26.1,-,37,-,19.99,2.03,17.96,-,-,-,18.74,-,-,37.0,-
290,新北市,1999/01/25,淡水,0.5,0.68,28.8,-,37,-,13.03,2.19,10.84,-,-,-,18.12,-,84.0,37.0,-
291,新北市,1999/01/25,汐止,1.8,1.17,17.8,-,49,-,48.39,16.92,31.47,-,-,-,17.76,-,-,49.0,-
292,新北市,1999/01/25,土城,2.3,0.86,21.4,-,34,-,27.97,2.57,25.4,-,-,-,19.57,-,-,34.0,-
293,新北市,1999/01/25,林口,0.7,0.51,28.3,-,29,-,14.92,1.71,13.21,-,-,-,15.72,-,-,35.0,-
294,新北市,1999/01/25,萬里,0.4,0.42,41.2,-,43,-,5.79,0.38,5.42,2.021,0.02,2.0,17.42,-,-,43.0,-
295,新北市,1999/01/24,板橋,3.3,0.85,13.8,-,40,-,37.54,9.71,27.83,2.243,0.26,1.99,19.63,-,-,40.0,-
296,新北市,1999/01/24,三重,4.3,1.98,-,-,63,47,116.91,72.11,44.8,2.665,0.99,1.68,19.32,-,-,56.0,-
297,新北市,1999/01/24,菜寮,4.1,0.86,12.2,-,48,-,38.08,10.76,27.31,-,-,-,19.62,-,-,48.0,-
298,新北市,1999/01/24,永和,4.3,0.99,-,-,41,-,47.62,21.48,26.14,2.485,0.38,2.11,22.12,-,-,41.0,-
299,新北市,1999/01/24,新莊,6.5,0.97,12.2,-,31,-,25.64,6.02,19.62,2.155,0.14,2.02,19.68,-,-,31.0,-
300,新北市,1999/01/24,新店,0.9,0.58,21.4,-,26,-,18.84,2.87,15.97,-,-,-,19.39,-,-,32.0,-
301,新北市,1999/01/24,淡水,1.2,0.92,16.8,-,35,-,32.13,9.22,22.91,-,-,-,19.75,-,86.0,35.0,-
302,新北市,1999/01/24,汐止,3.9,1.36,10.6,-,35,-,47.38,14.52,32.86,-,-,-,18.2,-,-,35.0,-
303,新北市,1999/01/24,土城,3.2,0.7,15.5,-,29,-,26.8,3.53,23.27,-,-,-,19.63,-,-,29.0,-
304,新北市,1999/01/24,林口,2.7,0.5,19.6,-,27,-,25.48,3.44,22.04,-,-,-,17.12,-,-,27.0,-
305,新北市,1999/01/24,萬里,0.4,0.42,27.6,-,30,-,14.21,2.06,12.15,2.063,0.03,2.03,18.14,-,-,37.0,-
306,新北市,1999/01/23,板橋,6.1,0.95,13.5,-,49,-,59.31,22.91,36.4,2.838,0.61,2.23,21.1,-,-,49.0,-
307,新北市,1999/01/23,三重,5.3,3.72,-,-,78,31,205.23,151.01,54.21,3.876,2.06,1.81,20.48,-,-,64.0,-
308,新北市,1999/01/23,菜寮,3.5,1.35,11.5,-,45,-,68.0,35.3,32.69,-,-,-,20.62,-,-,45.0,-
309,新北市,1999/01/23,永和,6.0,2.43,-,-,64,-,135.34,93.79,41.55,3.389,1.14,2.25,23.61,-,-,57.0,-
310,新北市,1999/01/23,新莊,13.5,1.25,6.3,-,38,-,38.6,14.93,23.67,2.331,0.39,1.94,21.25,-,-,38.0,-
311,新北市,1999/01/23,新店,3.5,0.72,18.0,-,36,-,42.06,12.58,29.48,-,-,-,21.2,-,-,36.0,-
312,新北市,1999/01/23,淡水,2.3,0.76,17.8,-,28,-,35.77,13.42,22.35,-,-,-,19.37,-,86.0,28.0,-
313,新北市,1999/01/23,汐止,3.0,1.05,10.5,-,44,-,61.95,23.22,38.72,-,-,-,20.32,-,-,44.0,-
314,新北市,1999/01/23,土城,6.7,0.85,12.3,-,35,-,65.28,32.22,33.06,-,-,-,21.4,-,-,36.0,-
315,新北市,1999/01/23,林口,2.0,0.38,19.9,-,29,-,30.52,9.7,20.82,-,-,-,18.26,-,-,32.0,-
316,新北市,1999/01/23,萬里,1.6,0.31,30.4,-,26,-,15.3,2.34,12.97,2.035,0.03,2.0,19.39,-,-,47.0,-
317,新北市,1999/01/22,板橋,8.3,1.41,10.8,-,72,-,85.5,42.34,43.16,3.195,0.87,2.32,21.79,-,-,61.0,-
318,新北市,1999/01/22,三重,5.4,3.07,-,-,100,33,210.32,145.69,64.63,3.771,1.78,1.99,21.35,-,-,75.0,-
319,新北市,1999/01/22,菜寮,4.1,1.55,11.9,-,58,-,78.52,36.04,42.48,-,-,-,21.57,-,-,54.0,-
320,新北市,1999/01/22,永和,2.6,1.66,-,-,39,-,75.51,48.83,26.68,2.905,0.77,2.14,24.36,-,-,39.0,-
321,新北市,1999/01/22,新莊,11.6,1.67,7.8,-,65,-,61.91,30.68,31.23,2.911,0.67,2.24,21.69,-,-,57.0,-
322,新北市,1999/01/22,新店,1.2,0.72,21.5,-,22,-,33.63,14.98,18.64,-,-,-,21.83,-,-,30.0,-
323,新北市,1999/01/22,淡水,4.8,0.95,19.0,-,52,-,49.95,16.1,33.85,-,-,-,19.79,-,84.0,51.0,-
324,新北市,1999/01/22,汐止,1.4,1.01,13.3,-,48,-,50.36,23.49,26.88,-,-,-,20.58,-,-,48.0,-
325,新北市,1999/01/22,土城,10.0,1.21,11.3,-,62,-,98.27,50.89,47.38,-,-,-,21.81,-,-,56.0,-
326,新北市,1999/01/22,林口,3.7,0.59,22.7,-,35,-,37.42,6.31,31.12,-,-,-,18.73,-,-,35.0,-
327,新北市,1999/01/22,萬里,1.0,0.34,30.9,-,26,-,14.43,1.92,12.51,2.176,0.06,2.11,20.1,-,-,57.0,-
328,新北市,1999/01/21,板橋,1.8,0.66,20.8,-,39,-,32.84,6.81,26.03,2.23,0.22,2.01,18.09,-,-,39.0,-
329,新北市,1999/01/21,三重,2.0,1.76,-,-,61,28,107.65,65.08,42.57,2.372,0.75,1.62,17.68,-,-,55.0,-
330,新北市,1999/01/21,菜寮,1.2,0.63,22.8,-,46,-,22.52,2.69,19.84,-,-,-,17.97,-,-,46.0,-
331,新北市,1999/01/21,永和,2.2,0.83,-,-,38,-,39.29,18.09,21.2,2.405,0.35,2.06,20.43,-,-,38.0,-
332,新北市,1999/01/21,新莊,2.5,0.61,19.6,-,25,-,22.38,2.44,19.93,2.049,0.16,1.88,18.08,-,-,25.0,-
333,新北市,1999/01/21,新店,0.9,0.44,30.0,-,26,-,15.05,1.32,13.72,-,-,-,18.0,-,-,32.0,-
334,新北市,1999/01/21,淡水,0.8,0.5,34.7,-,27,-,12.25,2.98,9.27,-,-,-,18.55,-,75.0,35.0,-
335,新北市,1999/01/21,汐止,3.2,0.65,15.8,-,34,-,47.06,15.01,32.06,-,-,-,16.07,-,-,34.0,-
336,新北市,1999/01/21,土城,1.3,0.61,22.6,-,24,-,24.7,3.23,21.48,-,-,-,18.65,-,-,29.0,-
337,新北市,1999/01/21,林口,1.6,0.38,28.6,-,24,-,15.98,2.0,13.99,-,-,-,15.35,-,-,30.0,-
338,新北市,1999/01/21,萬里,0.3,0.19,43.3,-,42,-,3.69,0.12,3.57,2.018,0.01,2.01,16.95,-,-,42.0,-
339,新北市,1999/01/20,板橋,2.5,0.81,15.7,-,44,-,41.22,9.18,32.05,2.402,0.34,2.06,17.62,-,-,44.0,-
340,新北市,1999/01/20,三重,2.1,2.72,-,-,107,27,135.4,86.09,49.32,3.137,1.43,1.71,17.47,-,-,78.0,-
341,新北市,1999/01/20,菜寮,0.6,0.8,20.0,-,34,-,28.09,4.06,24.03,-,-,-,17.8,-,-,34.0,-
342,新北市,1999/01/20,永和,2.3,1.04,-,-,44,-,53.06,25.87,27.19,2.318,0.38,1.94,20.15,-,-,44.0,-
343,新北市,1999/01/20,新莊,3.8,0.86,13.4,-,37,-,27.83,4.44,23.39,2.157,0.26,1.89,17.67,-,-,37.0,-
344,新北市,1999/01/20,新店,1.3,0.54,25.7,-,25,-,20.79,1.86,18.93,-,-,-,16.85,-,-,28.0,-
345,新北市,1999/01/20,淡水,0.5,0.45,35.5,-,26,-,8.4,1.27,7.13,-,-,-,16.22,-,80.0,34.0,-
346,新北市,1999/01/20,汐止,2.2,0.85,14.3,-,45,-,58.55,21.53,37.02,-,-,-,15.77,-,-,45.0,-
347,新北市,1999/01/20,土城,1.1,0.55,23.4,-,30,-,22.1,1.62,20.48,-,-,-,17.5,-,-,30.0,-
348,新北市,1999/01/20,林口,0.6,0.31,30.9,-,25,-,10.3,0.4,9.9,-,-,-,14.58,-,-,32.0,-
349,新北市,1999/01/20,萬里,0.3,0.17,47.0,-,64,-,1.6,0.04,1.55,1.886,0.0,1.88,17.09,-,-,57.0,-
350,新北市,1999/01/19,板橋,8.3,1.03,13.7,-,58,-,56.17,22.59,33.58,2.659,0.51,2.15,19.25,-,-,54.0,-
351,新北市,1999/01/19,三重,5.4,3.07,-,-,130,41,170.41,116.73,53.68,3.58,1.68,1.9,18.76,-,-,90.0,-
352,新北市,1999/01/19,菜寮,3.4,1.09,14.9,-,74,-,49.97,19.57,30.4,-,-,-,19.04,-,-,62.0,-
353,新北市,1999/01/19,永和,5.7,1.84,-,-,87,-,100.49,63.23,37.26,3.069,0.9,2.17,21.81,-,-,69.0,-
354,新北市,1999/01/19,新莊,8.9,1.24,11.0,-,48,-,35.41,13.48,21.93,2.326,0.41,1.92,19.23,-,-,48.0,-
355,新北市,1999/01/19,新店,3.9,0.77,17.9,-,46,-,37.53,11.67,25.86,-,-,-,18.95,-,-,46.0,-
356,新北市,1999/01/19,淡水,1.4,0.55,25.5,-,38,-,19.94,6.12,13.82,-,-,-,17.82,-,85.0,38.0,-
357,新北市,1999/01/19,汐止,4.0,0.98,11.6,-,76,-,64.19,27.35,36.84,-,-,-,17.99,-,-,63.0,-
358,新北市,1999/01/19,土城,8.1,0.84,12.7,-,60,-,54.04,23.4,30.65,-,-,-,19.51,-,-,55.0,-
359,新北市,1999/01/19,林口,2.0,0.58,23.7,-,29,-,37.67,20.58,16.17,-,-,-,16.26,-,-,29.0,-
360,新北市,1999/01/19,萬里,0.5,0.33,34.5,-,38,-,8.32,1.45,6.87,2.044,0.05,1.99,17.85,-,-,39.0,-
361,新北市,1999/01/18,板橋,9.1,0.99,12.4,-,69,-,66.31,29.06,37.26,2.86,0.57,2.29,19.59,-,-,60.0,-
362,新北市,1999/01/18,三重,8.1,4.4,-,-,151,47,244.58,172.64,71.94,4.364,2.41,1.95,19.36,-,-,101.0,-
363,新北市,1999/01/18,菜寮,6.3,1.49,14.3,-,80,-,83.3,40.35,42.95,-,-,-,19.49,-,-,65.0,-
364,新北市,1999/01/18,永和,8.2,3.16,-,-,118,-,179.78,133.25,46.53,3.821,1.57,2.25,22.58,-,-,84.0,-
365,新北市,1999/01/18,新莊,16.2,1.44,6.3,-,64,-,56.04,28.11,27.93,2.794,0.62,2.2,19.95,-,-,57.0,-
366,新北市,1999/01/18,新店,3.7,1.08,11.2,-,46,-,61.32,27.69,33.64,-,-,-,19.78,-,-,46.0,-
367,新北市,1999/01/18,淡水,4.1,0.77,22.7,-,47,-,42.59,18.32,24.26,-,-,-,18.76,-,84.0,47.0,-
368,新北市,1999/01/18,汐止,4.0,1.32,11.2,-,72,-,89.17,41.19,47.99,-,-,-,19.57,-,-,61.0,-
369,新北市,1999/01/18,土城,10.2,0.88,11.9,-,58,-,65.81,29.35,36.46,-,-,-,19.86,-,-,54.0,-
370,新北市,1999/01/18,林口,3.4,0.39,25.9,-,32,-,37.47,17.42,20.05,-,-,-,17.25,-,-,35.0,-
371,新北市,1999/01/18,萬里,2.6,0.34,23.0,-,42,-,23.09,4.53,18.55,2.152,0.11,2.04,18.55,-,-,42.0,-
372,新北市,1999/01/17,板橋,1.3,0.64,18.3,-,31,-,32.88,6.85,26.03,2.18,0.25,1.93,17.47,-,-,31.0,-
373,新北市,1999/01/17,三重,2.9,1.3,-,-,84,25,107.54,63.72,43.82,2.56,0.83,1.73,17.11,-,-,67.0,-
374,新北市,1999/01/17,菜寮,1.9,0.6,16.8,-,30,-,26.21,2.64,23.57,-,-,-,17.4,-,-,30.0,-
375,新北市,1999/01/17,永和,2.5,0.89,-,-,35,-,47.08,22.47,24.61,2.477,0.47,2.0,19.94,-,-,35.0,-
376,新北市,1999/01/17,新莊,1.9,0.54,17.0,-,18,-,21.98,1.97,20.01,2.042,0.1,1.95,17.53,-,-,25.0,-
377,新北市,1999/01/17,新店,1.1,0.46,25.1,-,18,-,19.15,2.73,16.42,-,-,-,17.15,-,-,30.0,-
378,新北市,1999/01/17,淡水,1.4,0.48,29.5,-,21,-,15.21,2.54,12.67,-,-,-,18.09,-,75.0,31.0,-
379,新北市,1999/01/17,汐止,3.9,0.76,11.8,-,35,-,60.37,26.47,33.9,-,-,-,15.84,-,-,35.0,-
380,新北市,1999/01/17,土城,1.6,0.68,18.1,-,21,-,29.47,4.41,25.05,-,-,-,17.35,-,-,26.0,-
381,新北市,1999/01/17,林口,1.7,0.31,24.8,-,19,-,16.86,1.31,15.54,-,-,-,14.98,-,-,25.0,-
382,新北市,1999/01/17,萬里,0.7,0.21,33.8,-,22,-,12.43,2.55,9.88,2.041,0.05,2.0,16.37,-,-,39.0,-
383,新北市,1999/01/16,板橋,3.5,0.93,15.9,-,70,-,47.43,13.51,33.92,2.307,0.39,1.92,13.64,-,-,60.0,-
384,新北市,1999/01/16,三重,3.5,1.84,-,-,85,37,123.16,72.77,50.39,2.908,1.07,1.84,13.04,-,-,67.0,-
385,新北市,1999/01/16,菜寮,3.1,1.02,15.1,-,62,-,43.54,11.25,32.29,-,-,-,13.62,-,-,56.0,-
386,新北市,1999/01/16,永和,3.1,1.06,-,-,63,-,53.7,25.69,28.01,2.514,0.45,2.06,16.24,-,-,57.0,-
387,新北市,1999/01/16,新莊,3.8,0.69,17.7,-,-,-,35.9,4.53,31.37,2.27,0.3,1.97,13.52,-,-,48.0,-
388,新北市,1999/01/16,新店,1.3,0.68,27.3,-,35,-,24.94,5.64,19.31,-,-,-,13.35,-,-,37.0,-
