序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
781,臺南市,1998/12/15,臺南,9.3,0.99,13.8,-,115,-,51.1,13.53,37.57,2.732,0.51,2.22,18.78,-,-,83.0,-
782,臺南市,1998/12/14,新營,1.7,-,19.3,-,39,-,20.3,2.24,18.06,-,-,-,17.86,-,-,39.0,-
783,臺南市,1998/12/14,善化,2.4,0.34,17.3,-,48,-,18.58,1.34,17.24,-,-,-,18.32,-,-,49.0,-
784,臺南市,1998/12/14,安南,3.0,0.32,20.1,-,42,-,22.89,2.05,20.84,-,-,-,17.94,-,-,42.0,-
785,臺南市,1998/12/14,臺南,3.2,0.65,11.9,-,74,-,29.25,5.69,23.56,2.371,0.23,2.14,17.57,-,-,63.0,-
786,臺南市,1998/12/13,新營,4.1,-,12.7,-,53,-,28.74,3.58,25.16,-,-,-,20.25,-,-,52.0,-
787,臺南市,1998/12/13,善化,5.2,0.56,12.6,-,65,-,27.62,3.89,23.73,-,-,-,20.68,-,-,58.0,-
788,臺南市,1998/12/13,安南,5.0,0.51,15.2,-,51,-,28.73,2.94,25.79,-,-,-,20.14,-,-,50.0,-
789,臺南市,1998/12/13,臺南,5.6,0.87,8.7,-,88,-,40.17,9.0,31.17,2.565,0.37,2.19,19.72,-,-,69.0,-
790,臺南市,1998/12/12,新營,4.4,-,17.9,-,50,-,30.79,6.09,24.71,-,-,-,19.72,-,-,50.0,-
791,臺南市,1998/12/12,善化,5.4,0.54,18.1,-,66,-,29.14,5.48,23.66,-,-,-,20.02,-,-,58.0,-
792,臺南市,1998/12/12,安南,5.2,0.5,20.6,-,50,-,29.88,4.13,25.75,-,-,-,19.38,-,-,54.0,-
793,臺南市,1998/12/12,臺南,5.8,0.93,13.4,-,83,-,43.85,11.69,32.15,2.695,0.45,2.25,19.06,-,-,67.0,-
794,臺南市,1998/12/11,新營,3.7,-,15.8,-,52,-,28.08,3.05,25.03,-,-,-,18.11,-,-,51.0,-
795,臺南市,1998/12/11,善化,4.8,0.35,16.8,-,49,-,26.06,3.21,22.84,-,-,-,18.72,-,-,49.0,-
796,臺南市,1998/12/11,安南,5.4,0.41,18.8,-,53,-,28.22,2.55,25.67,-,-,-,18.23,-,-,51.0,-
797,臺南市,1998/12/11,臺南,5.2,0.72,12.7,-,88,-,39.04,7.75,31.29,2.485,0.38,2.1,17.99,-,-,69.0,-
798,臺南市,1998/12/10,新營,4.2,0.42,13.7,-,53,-,43.68,14.97,28.71,2.525,0.23,2.29,17.78,-,-,52.0,-
799,臺南市,1998/12/10,善化,6.5,0.5,18.8,-,66,-,31.62,9.09,22.53,-,-,-,19.0,-,-,58.0,-
800,臺南市,1998/12/10,安南,8.2,0.51,19.0,-,56,-,38.98,10.3,28.68,-,-,-,18.51,-,-,53.0,-
801,臺南市,1998/12/10,臺南,8.4,0.85,14.3,-,90,-,52.34,18.57,33.77,2.696,0.5,2.19,18.47,-,-,70.0,-
802,臺南市,1998/12/09,新營,3.8,0.42,21.0,-,59,-,34.8,8.0,26.8,2.492,0.18,2.32,18.36,-,-,64.0,-
803,臺南市,1998/12/09,善化,6.5,0.45,23.6,-,65,-,30.28,6.51,23.77,-,-,-,18.76,-,-,68.0,-
804,臺南市,1998/12/09,安南,8.0,0.49,22.4,-,53,-,38.39,9.39,29.01,-,-,-,18.27,-,-,62.0,-
805,臺南市,1998/12/09,臺南,7.1,0.91,20.7,-,89,-,48.6,14.07,34.53,2.738,0.53,2.21,18.26,-,-,69.0,-
806,臺南市,1998/12/08,新營,3.4,0.44,22.9,-,103,-,25.67,1.88,23.79,2.676,0.36,2.32,17.91,-,-,77.0,-
807,臺南市,1998/12/08,善化,5.7,0.51,20.9,-,94,-,25.22,2.7,22.53,-,-,-,18.31,-,-,72.0,-
808,臺南市,1998/12/08,安南,5.9,0.5,24.1,-,89,-,26.18,1.11,25.07,-,-,-,17.85,-,-,70.0,-
809,臺南市,1998/12/08,臺南,6.0,0.83,17.9,-,124,-,38.8,6.87,31.93,2.674,0.43,2.27,17.8,-,-,87.0,-
810,臺南市,1998/12/07,新營,2.3,0.46,18.8,-,74,-,25.62,4.82,20.79,2.335,-,-,19.7,-,-,63.0,-
811,臺南市,1998/12/07,善化,3.5,0.58,21.4,-,72,-,20.45,3.54,16.91,-,-,-,20.36,-,-,63.0,-
812,臺南市,1998/12/07,安南,4.1,0.56,19.0,-,78,-,26.69,3.94,22.76,-,-,-,19.82,-,-,64.0,-
813,臺南市,1998/12/07,臺南,5.1,0.99,14.8,-,132,-,34.76,7.47,27.29,2.623,0.4,2.22,19.66,-,-,91.0,-
814,臺南市,1998/12/06,新營,3.1,0.37,23.5,-,52,-,22.15,2.1,20.05,2.447,0.13,2.32,20.46,-,-,56.0,-
815,臺南市,1998/12/06,善化,3.1,0.52,25.3,-,53,-,17.64,1.65,16.0,-,-,-,20.94,-,-,65.0,-
816,臺南市,1998/12/06,安南,3.4,0.49,27.2,-,43,-,19.49,1.1,18.38,-,-,-,20.28,-,-,56.0,-
817,臺南市,1998/12/06,臺南,4.5,0.78,20.3,-,71,-,27.25,4.44,22.8,2.409,0.17,2.24,20.19,-,-,61.0,-
818,臺南市,1998/12/05,新營,3.3,0.4,18.9,-,62,-,24.48,1.86,22.61,2.385,0.15,2.23,21.21,-,-,56.0,-
819,臺南市,1998/12/05,善化,3.3,0.5,21.5,-,81,-,-,-,18.7,-,-,-,21.96,-,-,66.0,-
820,臺南市,1998/12/05,安南,4.3,0.52,21.8,-,58,-,24.74,2.4,22.34,-,-,-,21.21,-,-,55.0,-
821,臺南市,1998/12/05,臺南,5.5,0.91,15.6,-,82,-,36.26,8.18,28.08,2.532,0.42,2.11,20.99,-,-,66.0,-
822,臺南市,1998/12/04,新營,6.5,0.43,14.4,-,50,-,32.35,4.89,27.46,2.511,0.16,2.35,21.49,-,-,50.0,-
823,臺南市,1998/12/04,善化,6.7,0.56,16.3,-,62,-,27.69,4.42,23.27,-,-,-,21.91,-,-,56.0,-
824,臺南市,1998/12/04,安南,6.2,0.52,21.0,-,40,-,27.07,3.91,23.16,-,-,-,21.16,-,-,43.0,-
825,臺南市,1998/12/04,臺南,7.1,0.97,14.1,-,75,-,39.61,9.89,29.72,2.668,0.45,2.22,21.01,-,-,62.0,-
826,臺南市,1998/12/03,新營,2.2,0.44,19.4,-,50,-,22.96,2.47,20.49,2.627,0.37,2.26,21.04,-,-,50.0,-
827,臺南市,1998/12/03,善化,3.3,0.51,20.2,-,61,-,19.97,2.34,17.63,-,-,-,21.87,-,-,55.0,-
828,臺南市,1998/12/03,安南,4.6,0.54,21.6,-,55,-,24.26,2.2,22.06,-,-,-,21.36,-,-,53.0,-
829,臺南市,1998/12/03,臺南,5.1,0.91,15.7,-,83,-,33.3,7.59,25.71,2.572,0.44,2.13,21.31,-,-,66.0,-
830,臺南市,1998/12/02,新營,3.0,0.54,16.9,-,85,-,34.35,10.67,23.68,2.806,0.42,2.39,24.23,-,-,67.0,-
831,臺南市,1998/12/02,善化,3.6,0.62,20.3,-,81,-,27.72,8.72,19.0,-,-,-,24.5,-,-,66.0,-
832,臺南市,1998/12/02,安南,4.7,0.77,25.7,-,80,-,33.58,10.68,22.9,-,-,-,23.97,-,-,65.0,-
833,臺南市,1998/12/02,臺南,7.5,1.17,18.1,-,112,-,41.64,13.19,28.46,2.846,0.45,2.4,24.05,-,-,81.0,-
834,臺南市,1998/12/01,新營,4.7,0.73,28.1,-,102,-,43.51,16.88,26.63,2.859,0.36,2.5,25.78,-,-,76.0,-
835,臺南市,1998/12/01,善化,5.0,0.71,31.0,-,90,-,24.24,6.52,17.72,-,-,-,25.36,-,-,70.0,-
836,臺南市,1998/12/01,安南,7.2,0.8,31.7,-,80,-,37.62,13.0,24.63,-,-,-,24.83,-,-,65.0,-
837,臺南市,1998/12/01,臺南,8.1,1.19,26.2,-,108,-,42.06,11.39,30.67,2.815,0.56,2.25,24.83,-,-,79.0,-
838,高雄市,1998/12/31,左營,5.3,0.79,27.3,-,164,-,34.99,5.74,29.25,2.355,0.27,2.09,19.54,-,-,107.0,-
839,高雄市,1998/12/31,楠梓,3.3,0.64,26.6,-,143,-,35.24,5.71,29.53,2.562,0.25,2.31,19.49,-,-,97.0,-
840,高雄市,1998/12/31,前金,8.6,0.91,23.7,-,158,-,37.43,6.41,31.02,-,-,-,19.47,-,-,104.0,-
841,高雄市,1998/12/31,前鎮,11.4,-,-,-,191,-,70.36,23.65,46.72,3.162,0.5,2.66,20.32,-,-,120.0,-
842,高雄市,1998/12/31,復興,12.3,1.77,-,-,-,-,80.74,36.58,44.17,3.392,0.96,2.43,20.26,-,-,100.0,-
843,高雄市,1998/12/31,小港,42.8,1.12,21.1,-,183,-,101.35,48.5,52.85,3.137,0.67,2.46,20.75,-,-,116.0,-
844,高雄市,1998/12/31,鳳山,24.7,1.16,14.9,-,210,99,89.08,40.54,48.53,-,-,-,20.24,-,-,130.0,-
845,高雄市,1998/12/31,林園,26.9,0.92,26.4,-,151,89,58.64,19.18,39.46,3.206,0.84,2.37,21.27,-,-,101.0,-
846,高雄市,1998/12/31,大寮,9.8,0.71,26.3,-,149,-,44.49,6.45,38.04,2.647,0.48,2.17,20.55,-,-,100.0,-
847,高雄市,1998/12/31,仁武,16.8,0.67,25.5,-,142,-,46.95,13.14,33.81,2.805,0.38,2.43,19.71,-,-,96.0,-
848,高雄市,1998/12/31,橋頭,4.0,0.77,21.1,-,108,-,38.98,7.73,31.25,2.657,0.16,2.49,19.15,-,-,79.0,-
849,高雄市,1998/12/31,美濃,1.1,0.64,38.5,-,127,-,21.43,2.26,19.17,-,-,-,19.66,-,-,89.0,-
850,高雄市,1998/12/30,左營,10.1,1.23,35.8,-,141,-,61.88,21.13,40.74,3.854,0.63,3.22,20.7,-,-,95.0,-
851,高雄市,1998/12/30,楠梓,6.6,0.81,32.5,-,136,-,59.39,24.86,34.53,3.033,0.37,2.66,20.13,-,-,103.0,-
852,高雄市,1998/12/30,前金,17.6,1.3,35.8,-,127,-,59.33,17.21,42.12,-,-,-,20.72,-,-,91.0,-
853,高雄市,1998/12/30,前鎮,16.7,-,-,-,166,-,95.99,37.69,58.3,3.716,0.99,2.73,21.67,-,-,108.0,-
854,高雄市,1998/12/30,復興,17.9,2.48,-,-,-,-,107.91,51.68,56.22,3.864,1.4,2.46,21.44,-,-,97.0,-
855,高雄市,1998/12/30,小港,18.7,1.3,32.8,-,165,-,85.75,30.24,55.5,3.635,0.82,2.82,21.72,-,-,108.0,-
856,高雄市,1998/12/30,鳳山,19.6,1.43,30.2,-,188,101,73.68,23.39,50.3,-,-,-,21.57,-,-,119.0,-
857,高雄市,1998/12/30,林園,15.8,0.87,37.4,-,153,92,35.2,3.6,31.6,2.795,0.62,2.17,21.94,-,-,102.0,-
858,高雄市,1998/12/30,大寮,24.9,1.03,34.5,-,165,-,52.9,8.03,44.87,3.023,0.75,2.28,21.87,-,-,108.0,-
859,高雄市,1998/12/30,仁武,15.4,1.04,31.8,-,145,-,70.02,24.88,45.15,3.436,0.77,2.66,20.83,-,-,97.0,-
860,高雄市,1998/12/30,橋頭,7.6,0.88,28.0,-,100,-,58.75,21.67,37.08,3.057,0.32,2.74,19.93,-,-,89.0,-
861,高雄市,1998/12/30,美濃,4.6,0.81,54.3,-,166,-,24.41,4.31,20.1,-,-,-,20.68,-,-,108.0,-
862,高雄市,1998/12/29,左營,9.3,0.95,31.4,-,130,-,50.87,15.13,35.74,-,-,-,20.85,-,-,103.0,-
863,高雄市,1998/12/29,楠梓,5.1,0.71,32.3,-,153,-,50.34,19.94,30.4,3.085,0.37,2.71,20.24,-,-,101.0,-
864,高雄市,1998/12/29,前金,14.0,1.15,33.8,-,134,-,50.58,13.96,36.62,-,-,-,20.84,-,-,92.0,-
865,高雄市,1998/12/29,前鎮,17.7,-,-,-,169,-,84.37,32.58,51.78,3.472,0.84,2.63,21.67,-,-,110.0,-
866,高雄市,1998/12/29,復興,19.8,2.23,-,-,185,-,100.14,48.34,51.81,3.83,1.4,2.43,21.48,-,-,118.0,-
867,高雄市,1998/12/29,小港,23.3,1.22,29.0,-,176,-,98.8,49.29,49.52,3.372,0.81,2.56,21.6,-,-,113.0,-
868,高雄市,1998/12/29,鳳山,16.0,1.35,30.6,-,181,108,67.24,23.89,43.35,-,-,-,21.59,-,-,116.0,-
869,高雄市,1998/12/29,林園,13.8,0.9,45.4,-,150,91,31.2,-,27.88,2.674,0.43,2.24,22.02,-,-,100.0,-
870,高雄市,1998/12/29,大寮,16.7,0.85,33.5,-,181,-,47.53,7.27,40.27,2.894,0.64,2.25,21.88,-,-,115.0,-
871,高雄市,1998/12/29,仁武,15.9,0.9,33.5,-,138,-,57.41,19.6,37.81,3.217,0.6,2.62,20.97,-,-,94.0,-
872,高雄市,1998/12/29,橋頭,5.9,0.83,27.3,-,102,-,47.47,16.04,31.43,2.792,0.22,2.57,19.89,-,-,85.0,-
873,高雄市,1998/12/29,美濃,3.6,0.76,53.2,-,157,-,21.87,2.13,19.75,-,-,-,20.87,-,-,104.0,-
874,高雄市,1998/12/28,左營,6.9,0.97,31.2,-,112,-,46.7,16.84,29.86,2.951,0.42,2.53,20.44,-,-,81.0,-
875,高雄市,1998/12/28,楠梓,5.1,0.7,26.9,-,126,-,45.91,15.6,30.32,2.936,0.27,2.67,19.98,-,-,88.0,-
876,高雄市,1998/12/28,前金,12.2,1.03,26.8,-,114,-,52.83,19.72,33.11,-,-,-,20.51,-,-,82.0,-
877,高雄市,1998/12/28,前鎮,19.3,-,-,-,139,-,91.94,45.97,45.96,3.453,0.76,2.7,21.41,-,-,95.0,-
878,高雄市,1998/12/28,復興,19.9,2.04,-,-,-,-,70.74,44.88,25.86,3.557,1.17,2.39,21.13,-,-,123.0,-
879,高雄市,1998/12/28,小港,26.4,1.15,30.1,-,138,-,98.36,47.14,51.22,3.567,0.8,2.77,21.69,-,-,94.0,-
880,高雄市,1998/12/28,鳳山,28.0,1.34,18.9,-,153,94,85.01,35.52,49.49,-,-,-,21.29,-,-,101.0,-
881,高雄市,1998/12/28,林園,15.8,0.75,42.0,-,133,79,32.73,3.14,29.59,2.776,0.44,2.34,21.85,-,-,91.0,-
882,高雄市,1998/12/28,大寮,14.2,0.72,33.8,-,143,-,44.76,6.97,37.79,2.659,0.49,2.17,-,-,-,96.0,-
883,高雄市,1998/12/28,仁武,13.1,0.81,25.7,-,116,-,50.87,14.45,36.42,3.069,0.52,2.55,20.63,-,-,83.0,-
884,高雄市,1998/12/28,橋頭,6.0,0.87,22.3,-,80,-,48.83,16.07,32.76,2.81,0.19,2.62,19.63,-,-,66.0,-
885,高雄市,1998/12/28,美濃,3.2,0.67,44.2,-,127,-,23.31,2.14,21.17,-,-,-,20.78,-,-,89.0,-
886,高雄市,1998/12/27,左營,7.0,0.91,30.6,-,97,-,41.82,13.68,28.14,2.94,0.37,2.57,20.33,-,-,83.0,-
887,高雄市,1998/12/27,楠梓,3.2,0.61,27.0,-,100,-,37.11,12.03,25.08,2.529,0.09,2.44,19.81,-,-,79.0,-
888,高雄市,1998/12/27,前金,12.8,0.92,27.7,-,115,-,47.88,15.26,32.62,-,-,-,20.35,-,-,83.0,-
889,高雄市,1998/12/27,前鎮,17.6,-,-,-,140,-,85.42,38.11,47.31,3.264,0.61,2.66,21.37,-,-,95.0,-
890,高雄市,1998/12/27,復興,17.6,1.63,-,-,-,-,51.78,30.46,21.32,3.529,1.03,2.5,21.1,-,-,29.0,-
891,高雄市,1998/12/27,小港,22.6,1.03,25.8,-,126,-,82.13,35.52,46.61,3.445,0.69,2.75,21.5,-,-,88.0,-
892,高雄市,1998/12/27,鳳山,22.0,1.03,19.9,-,134,84,67.41,25.92,41.49,-,-,-,21.14,-,-,92.0,-
893,高雄市,1998/12/27,林園,16.0,0.75,32.2,-,115,88,38.85,8.4,30.45,2.922,0.49,2.43,21.73,-,-,85.0,-
894,高雄市,1998/12/27,大寮,23.6,0.66,30.4,-,127,-,44.57,8.95,35.62,2.728,0.46,2.27,21.43,-,-,90.0,-
895,高雄市,1998/12/27,仁武,17.7,0.67,26.7,-,106,-,50.49,17.33,33.16,3.153,0.52,2.63,20.58,-,-,78.0,-
896,高雄市,1998/12/27,橋頭,3.7,0.6,24.3,-,68,-,36.04,10.82,25.22,2.937,0.18,2.75,19.5,-,-,71.0,-
897,高雄市,1998/12/27,美濃,2.1,0.61,40.2,-,102,-,18.27,1.92,16.36,-,-,-,20.47,-,-,76.0,-
898,高雄市,1998/12/26,左營,8.2,0.92,35.0,-,109,-,48.52,16.61,31.91,3.274,0.5,2.77,20.52,-,-,88.0,-
899,高雄市,1998/12/26,楠梓,4.0,0.62,25.0,-,114,-,46.0,15.25,30.76,2.704,0.36,2.34,19.85,-,-,82.0,-
900,高雄市,1998/12/26,前金,10.6,1.04,35.4,-,117,-,49.7,14.24,35.46,-,-,-,20.68,-,-,83.0,-
901,高雄市,1998/12/26,前鎮,13.8,-,-,-,127,-,74.15,30.57,43.57,3.295,0.67,2.63,21.5,-,-,88.0,-
902,高雄市,1998/12/26,復興,14.6,1.57,-,-,-,-,49.73,28.37,21.37,3.426,0.99,2.44,21.22,-,-,72.0,-
903,高雄市,1998/12/26,小港,14.8,0.91,33.1,-,118,-,64.67,26.73,37.94,2.96,0.53,2.43,21.49,-,-,84.0,-
904,高雄市,1998/12/26,鳳山,10.7,0.97,30.3,-,135,76,49.07,13.48,35.59,-,-,-,21.15,-,-,92.0,-
905,高雄市,1998/12/26,林園,10.6,0.66,41.3,-,109,77,30.44,4.61,25.84,2.784,0.37,2.42,21.86,-,-,82.0,-
906,高雄市,1998/12/26,大寮,29.1,0.8,32.3,-,133,-,44.11,7.06,37.04,2.846,0.45,2.39,21.72,-,-,92.0,-
907,高雄市,1998/12/26,仁武,11.3,0.83,32.3,-,116,-,57.45,20.11,37.34,3.293,0.63,2.67,20.63,-,-,83.0,-
908,高雄市,1998/12/26,橋頭,3.9,0.78,11.2,-,76,-,45.72,13.93,31.79,3.798,0.23,3.57,19.55,-,-,63.0,-
909,高雄市,1998/12/26,美濃,3.4,0.62,40.2,-,117,-,19.83,2.29,17.54,-,-,-,20.81,-,-,84.0,-
910,高雄市,1998/12/25,左營,9.6,1.02,28.7,-,115,-,54.44,22.37,32.06,3.764,0.57,3.19,20.62,-,-,89.0,-
911,高雄市,1998/12/25,楠梓,5.3,0.68,23.0,-,123,-,44.72,15.75,28.98,2.802,0.39,2.41,20.03,-,-,86.0,-
912,高雄市,1998/12/25,前金,12.4,1.08,25.3,-,111,-,55.68,20.48,35.2,-,-,-,20.72,-,-,80.0,-
913,高雄市,1998/12/25,前鎮,14.3,-,-,-,135,-,88.17,43.4,44.77,3.829,0.92,2.91,21.66,-,-,93.0,-
914,高雄市,1998/12/25,復興,13.1,1.91,-,-,131,-,65.64,40.46,25.17,4.047,1.29,2.76,21.37,-,-,90.0,-
915,高雄市,1998/12/25,小港,16.2,1.05,27.8,-,128,-,72.29,34.73,37.56,3.349,0.77,2.58,21.76,-,-,89.0,-
916,高雄市,1998/12/25,鳳山,13.6,1.14,23.1,-,151,72,63.07,23.99,39.08,-,-,-,21.41,-,-,101.0,-
917,高雄市,1998/12/25,林園,12.1,0.74,38.0,-,113,84,31.47,7.01,24.46,2.744,0.4,2.34,22.05,-,-,81.0,-
918,高雄市,1998/12/25,大寮,15.4,0.84,25.5,-,114,-,47.23,12.57,34.66,2.864,0.57,2.29,21.72,-,-,82.0,-
919,高雄市,1998/12/25,仁武,17.8,0.84,26.1,-,118,-,64.29,27.57,36.72,3.34,0.72,2.62,20.71,-,-,84.0,-
920,高雄市,1998/12/25,橋頭,6.5,0.77,21.1,-,83,-,47.85,18.0,29.85,4.284,0.22,4.07,19.75,-,-,70.0,-
921,高雄市,1998/12/25,美濃,2.0,0.64,32.9,-,95,-,24.05,6.88,17.17,-,-,-,21.02,-,-,72.0,-
922,高雄市,1998/12/24,左營,6.9,0.84,11.3,-,83,-,40.32,9.58,30.74,2.713,0.36,2.35,19.52,-,-,66.0,-
923,高雄市,1998/12/24,楠梓,3.9,0.59,10.1,-,88,-,37.55,9.43,28.12,2.514,0.27,2.24,19.4,-,-,69.0,-
924,高雄市,1998/12/24,前金,14.0,0.96,8.3,-,88,-,50.35,14.61,35.75,-,-,-,19.67,-,-,69.0,-
925,高雄市,1998/12/24,前鎮,12.9,-,-,-,116,-,92.77,43.41,49.36,3.42,0.83,2.59,20.55,-,-,83.0,-
926,高雄市,1998/12/24,復興,13.6,2.01,-,-,122,-,71.33,37.39,33.94,4.255,1.29,2.97,20.62,-,-,86.0,-
927,高雄市,1998/12/24,小港,26.0,1.3,8.0,-,115,-,100.59,48.71,51.88,3.378,0.9,2.48,21.24,-,-,82.0,-
928,高雄市,1998/12/24,鳳山,37.6,1.21,3.5,-,121,71,96.13,49.65,46.48,-,-,-,20.63,-,-,85.0,-
929,高雄市,1998/12/24,林園,27.7,0.95,16.2,-,101,68,66.06,28.95,37.1,2.915,0.54,2.37,22.03,-,-,75.0,-
930,高雄市,1998/12/24,大寮,23.0,0.91,8.0,-,117,-,73.57,27.37,46.2,3.106,0.8,2.3,21.37,-,-,83.0,-
931,高雄市,1998/12/24,仁武,19.2,0.75,12.2,-,87,-,55.15,21.61,33.54,3.011,0.53,2.48,19.82,-,-,69.0,-
932,高雄市,1998/12/24,橋頭,5.6,0.72,7.5,-,54,-,41.6,10.33,31.27,3.856,0.16,3.7,18.8,-,-,52.0,-
933,高雄市,1998/12/24,美濃,1.1,0.67,11.0,-,-,-,22.74,4.06,18.67,-,-,-,19.95,-,-,93.0,-
934,高雄市,1998/12/23,左營,3.0,0.67,11.2,-,67,-,31.68,9.45,22.23,2.191,0.3,1.9,21.32,-,-,58.0,-
935,高雄市,1998/12/23,楠梓,2.4,0.51,7.0,-,82,-,37.65,11.71,25.94,2.447,0.22,2.23,21.56,-,-,66.0,-
936,高雄市,1998/12/23,前金,7.0,0.73,8.6,-,72,-,39.25,13.56,25.69,-,-,-,21.63,-,-,61.0,-
937,高雄市,1998/12/23,前鎮,6.1,-,-,-,100,-,62.98,29.46,33.53,2.89,0.4,2.49,22.32,-,-,75.0,-
938,高雄市,1998/12/23,復興,6.8,1.44,-,-,102,-,25.79,16.84,11.08,3.162,0.96,2.21,22.21,-,-,76.0,-
939,高雄市,1998/12/23,小港,13.3,0.96,8.2,-,90,-,75.84,37.91,37.94,-,-,-,23.22,-,-,70.0,-
940,高雄市,1998/12/23,鳳山,36.9,0.99,3.0,-,112,74,86.05,50.89,35.16,-,-,-,22.46,-,-,81.0,-
941,高雄市,1998/12/23,林園,32.3,1.07,5.9,-,98,82,77.62,39.15,38.47,3.365,1.03,2.34,23.8,-,-,74.0,-
942,高雄市,1998/12/23,大寮,12.4,0.72,4.3,-,111,-,65.78,29.7,36.08,2.888,0.59,2.3,23.12,-,-,81.0,-
943,高雄市,1998/12/23,仁武,22.6,0.63,9.0,-,79,-,42.07,16.16,25.91,2.86,0.43,2.43,21.71,-,-,65.0,-
944,高雄市,1998/12/23,橋頭,2.8,0.48,6.0,-,61,-,35.07,9.92,25.15,2.436,0.1,2.33,20.8,-,-,56.0,-
945,高雄市,1998/12/23,美濃,0.6,0.5,9.1,-,-,-,19.84,2.91,16.93,-,-,-,22.45,-,-,41.0,-
946,高雄市,1998/12/22,左營,6.2,1.23,5.4,-,107,-,63.93,33.33,30.6,3.012,0.62,2.29,22.57,-,-,79.0,-
947,高雄市,1998/12/22,楠梓,5.0,0.85,5.9,-,110,-,61.18,28.15,33.04,2.763,0.43,2.34,22.73,-,-,80.0,-
948,高雄市,1998/12/22,前金,13.2,1.36,4.3,-,112,-,79.64,42.33,37.32,-,-,-,22.74,-,-,81.0,-
949,高雄市,1998/12/22,前鎮,22.9,-,-,-,133,-,136.43,80.65,55.78,4.221,1.31,2.91,23.35,-,-,91.0,-
950,高雄市,1998/12/22,復興,23.3,2.93,-,-,177,-,65.84,41.03,25.09,4.934,2.26,2.67,23.34,-,-,113.0,-
951,高雄市,1998/12/22,小港,22.6,1.68,4.8,-,139,-,132.08,83.68,48.41,-,-,-,23.98,-,-,94.0,-
952,高雄市,1998/12/22,鳳山,15.9,1.89,4.5,-,171,87,104.77,54.29,50.48,-,-,-,23.45,-,-,111.0,-
953,高雄市,1998/12/22,林園,19.4,0.98,9.6,-,113,92,53.65,17.73,35.92,3.19,0.63,2.56,24.58,-,-,82.0,-
954,高雄市,1998/12/22,大寮,16.8,1.28,6.7,-,203,-,69.37,30.12,39.25,3.491,1.02,2.47,-,-,-,126.0,-
955,高雄市,1998/12/22,仁武,17.1,1.18,7.4,-,110,-,87.34,45.99,41.34,3.833,1.18,2.65,23.3,-,-,80.0,-
956,高雄市,1998/12/22,橋頭,4.2,0.99,2.6,-,102,-,62.88,31.51,31.37,3.013,0.41,2.6,21.99,-,-,76.0,-
957,高雄市,1998/12/22,美濃,2.0,0.84,7.6,-,82,-,30.09,9.12,20.97,-,-,-,23.54,-,-,66.0,-
958,高雄市,1998/12/21,左營,4.0,1.03,5.1,-,85,-,56.13,30.5,25.63,2.905,0.55,2.35,22.26,-,-,67.0,-
959,高雄市,1998/12/21,楠梓,1.5,0.71,4.9,-,80,-,54.83,29.19,25.64,2.835,0.39,2.44,22.34,-,-,65.0,-
960,高雄市,1998/12/21,前金,11.7,1.3,3.1,-,80,-,70.39,41.07,29.32,-,-,-,22.35,-,-,65.0,-
961,高雄市,1998/12/21,前鎮,12.5,-,-,-,99,-,99.42,63.16,36.27,3.788,1.01,2.78,22.9,-,-,75.0,-
962,高雄市,1998/12/21,復興,14.4,2.29,-,-,141,-,117.2,79.52,37.69,4.367,1.93,2.44,22.95,-,-,96.0,-
963,高雄市,1998/12/21,小港,21.0,1.68,3.4,-,121,-,113.88,76.12,37.76,3.762,1.11,2.65,23.43,-,-,86.0,-
964,高雄市,1998/12/21,鳳山,14.8,1.47,3.0,-,108,62,85.88,54.44,31.45,-,-,-,22.94,-,-,79.0,-
965,高雄市,1998/12/21,林園,15.0,0.98,7.0,-,101,77,53.48,23.85,29.63,3.168,0.69,2.48,23.97,-,-,76.0,-
966,高雄市,1998/12/21,大寮,8.0,0.94,5.7,-,111,-,54.79,27.8,27.0,3.216,0.66,2.55,23.64,-,-,81.0,-
967,高雄市,1998/12/21,仁武,16.3,0.97,6.7,-,85,-,68.88,41.39,27.49,3.554,0.87,2.68,22.74,-,-,67.0,-
968,高雄市,1998/12/21,橋頭,2.7,0.86,1.4,-,70,-,57.39,31.14,26.25,2.933,0.31,2.62,21.57,-,-,60.0,-
969,高雄市,1998/12/21,美濃,0.9,0.77,4.8,-,65,-,26.52,8.72,17.8,-,-,-,23.01,-,-,57.0,-
970,高雄市,1998/12/20,左營,2.9,0.97,8.9,-,84,-,44.06,17.31,26.75,2.822,0.42,2.4,22.11,-,-,67.0,-
971,高雄市,1998/12/20,楠梓,0.8,0.71,6.1,-,82,-,43.69,16.0,27.69,2.6,0.34,2.26,22.25,-,-,66.0,-
972,高雄市,1998/12/20,前金,9.9,1.12,6.0,-,95,-,55.49,24.15,31.35,-,-,-,22.18,-,-,73.0,-
