序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
194,臺北市,1999/03/04,萬華,8.4,1.87,27.3,-,99,-,94.69,41.52,54.18,-,-,-,23.78,-,-,111.0,-
195,臺北市,1999/03/04,陽明,1.5,0.27,54.2,-,15,-,4.07,0.27,3.8,-,-,-,18.11,-,83.0,70.0,-
196,臺北市,1999/03/04,士林,4.1,1.3,17.1,-,63,-,66.1,28.96,37.15,-,-,-,22.26,-,-,64.0,-
197,臺北市,1999/03/03,松山,6.3,1.23,7.5,-,-,-,79.85,41.46,38.39,-,-,-,19.95,-,-,22.0,-
198,臺北市,1999/03/03,古亭,4.3,1.53,8.9,-,68,44,83.1,42.13,40.97,2.756,0.77,1.99,19.93,-,-,59.0,-
199,臺北市,1999/03/03,中山,4.8,1.45,9.3,-,80,-,80.85,34.49,46.36,3.002,0.57,2.43,20.33,-,-,65.0,-
200,臺北市,1999/03/03,大同,6.1,2.58,-,-,97,-,146.16,96.04,50.12,-,-,-,21.03,-,-,74.0,-
201,臺北市,1999/03/03,萬華,4.3,1.49,10.1,-,79,-,68.95,23.43,45.52,-,-,-,20.7,-,-,65.0,-
202,臺北市,1999/03/03,陽明,1.6,0.26,45.6,-,14,-,2.69,0.22,2.47,-,-,-,15.58,-,88.0,42.0,-
203,臺北市,1999/03/03,士林,2.4,0.94,9.5,-,55,-,50.52,18.86,31.67,-,-,-,19.71,-,-,52.0,-
204,臺北市,1999/03/02,松山,6.3,1.41,15.9,-,-,-,86.2,38.56,47.64,-,-,-,20.78,-,-,54.0,-
205,臺北市,1999/03/02,古亭,5.7,1.55,21.9,-,63,41,83.35,38.7,44.64,3.12,1.11,2.01,20.89,-,-,75.0,-
206,臺北市,1999/03/02,中山,5.0,1.45,21.6,-,63,-,73.94,30.79,43.15,3.188,0.67,2.52,21.3,-,-,80.0,-
207,臺北市,1999/03/02,大同,6.2,2.41,-,-,85,-,122.57,73.14,49.43,3.922,1.4,2.52,22.53,-,-,67.0,-
208,臺北市,1999/03/02,萬華,7.7,1.32,20.2,-,69,-,65.53,20.57,44.95,-,-,-,21.88,-,-,79.0,-
209,臺北市,1999/03/02,陽明,1.8,0.24,54.1,-,16,-,4.78,0.3,4.48,-,-,-,16.62,-,85.0,78.0,-
210,臺北市,1999/03/02,士林,3.9,0.92,18.1,-,53,-,54.44,23.8,30.64,-,-,-,20.63,-,-,57.0,-
211,臺北市,1999/03/01,松山,3.7,0.64,16.7,-,-,-,50.21,16.72,33.49,-,-,-,18.89,-,-,29.0,-
212,臺北市,1999/03/01,古亭,3.8,0.86,18.4,-,36,22,54.44,22.09,32.35,2.335,0.4,1.94,19.07,-,-,36.0,-
213,臺北市,1999/03/01,中山,5.0,0.86,19.2,-,30,-,56.45,19.17,37.27,-,-,-,19.62,-,-,35.0,-
214,臺北市,1999/03/01,大同,7.5,3.44,-,-,54,-,187.25,131.75,55.5,4.497,1.95,2.54,21.16,-,-,54.0,-
215,臺北市,1999/03/01,萬華,3.8,-,-,-,27,-,45.25,8.71,36.54,-,-,-,20.3,-,-,35.0,-
216,臺北市,1999/03/01,陽明,0.8,0.16,47.1,-,12,-,2.16,0.13,2.03,-,-,-,13.57,-,93.0,45.0,-
217,臺北市,1999/03/01,士林,2.5,0.49,21.6,-,21,-,28.88,8.74,20.14,-,-,-,19.71,-,-,26.0,-
218,新北市,1999/03/31,板橋,1.9,0.75,33.2,-,44,-,35.36,7.79,27.57,2.244,0.33,1.91,21.86,-,-,44.0,-
219,新北市,1999/03/31,三重,2.2,1.68,-,-,30,3,88.34,45.02,43.33,-,-,-,21.38,-,-,30.0,-
220,新北市,1999/03/31,菜寮,1.8,0.71,36.3,-,28,-,22.19,1.91,20.28,-,-,-,21.69,-,-,40.0,-
221,新北市,1999/03/31,永和,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
222,新北市,1999/03/31,新莊,1.7,0.64,37.1,-,27,-,23.26,1.68,21.58,2.297,0.21,2.09,21.92,-,-,42.0,-
223,新北市,1999/03/31,新店,0.6,0.52,42.8,-,22,-,15.57,1.55,14.02,-,-,-,21.6,-,-,45.0,-
224,新北市,1999/03/31,淡水,1.9,0.55,39.5,-,29,-,14.11,2.84,11.27,-,-,-,21.12,-,74.0,37.0,-
225,新北市,1999/03/31,汐止,1.0,0.78,30.1,-,37,-,39.1,10.02,29.08,-,-,-,20.41,-,-,38.0,-
226,新北市,1999/03/31,土城,0.2,0.33,38.0,-,29,-,19.06,2.21,16.86,-,-,-,22.01,-,-,42.0,-
227,新北市,1999/03/31,林口,1.2,0.43,41.7,-,19,-,16.62,1.52,15.09,-,-,-,18.98,-,-,42.0,-
228,新北市,1999/03/31,萬里,1.0,0.28,50.5,-,30,-,5.44,0.3,5.15,2.219,0.05,2.16,20.3,-,-,51.0,-
229,新北市,1999/03/30,板橋,1.7,0.64,25.8,-,33,-,36.3,6.31,29.99,2.185,0.3,1.89,17.78,-,-,36.0,-
230,新北市,1999/03/30,三重,3.1,2.14,-,-,35,-,141.57,89.64,51.93,-,-,-,17.51,-,-,35.0,-
231,新北市,1999/03/30,菜寮,1.5,0.68,30.2,-,34,-,26.26,3.98,22.28,-,-,-,17.96,-,-,40.0,-
232,新北市,1999/03/30,永和,1.0,0.99,-,-,21,-,54.88,25.76,29.12,2.209,0.41,1.8,17.99,-,-,21.0,-
233,新北市,1999/03/30,新莊,2.0,0.48,31.9,-,20,-,23.55,1.47,22.08,2.183,0.21,1.97,17.64,-,-,38.0,-
234,新北市,1999/03/30,新店,0.9,0.44,34.4,-,17,-,20.1,1.82,18.28,-,-,-,17.0,-,-,37.0,-
235,新北市,1999/03/30,淡水,0.3,0.32,38.4,-,17,-,8.86,0.55,8.31,-,-,-,15.89,-,89.0,36.0,-
236,新北市,1999/03/30,汐止,1.1,0.69,22.5,-,29,-,41.66,8.55,33.11,-,-,-,16.17,-,-,36.0,-
237,新北市,1999/03/30,土城,0.6,0.47,30.6,-,17,-,23.35,1.44,21.91,-,-,-,17.41,-,-,35.0,-
238,新北市,1999/03/30,林口,0.2,0.2,42.4,-,-,-,-,-,-,-,-,-,14.2,-,-,41.0,-
239,新北市,1999/03/30,萬里,0.0,0.1,56.3,-,42,-,0.94,0.02,0.93,2.105,0.03,2.08,17.21,-,-,49.0,-
240,新北市,1999/03/29,板橋,0.8,0.62,31.6,-,23,-,28.43,2.99,25.44,2.056,0.26,1.79,18.13,-,-,38.0,-
241,新北市,1999/03/29,三重,4.1,3.03,-,-,47,16,193.65,133.83,59.82,-,-,-,17.87,-,-,47.0,-
242,新北市,1999/03/29,菜寮,1.9,0.9,26.6,-,37,-,38.83,9.13,29.7,-,-,-,18.27,-,-,37.0,-
243,新北市,1999/03/29,永和,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
244,新北市,1999/03/29,新莊,1.5,0.4,37.2,-,15,-,-,-,-,2.12,0.11,2.01,18.11,-,-,39.0,-
245,新北市,1999/03/29,新店,1.7,0.48,33.2,-,13,-,22.34,1.54,20.8,-,-,-,17.65,-,-,39.0,-
246,新北市,1999/03/29,淡水,0.2,0.47,38.1,-,11,-,13.18,1.48,11.7,-,-,-,15.88,-,94.0,38.0,-
247,新北市,1999/03/29,汐止,0.8,0.61,34.9,-,18,-,30.57,5.24,25.33,-,-,-,16.67,-,-,42.0,-
248,新北市,1999/03/29,土城,0.9,0.55,31.2,-,16,-,25.65,2.79,22.86,-,-,-,17.88,-,-,39.0,-
249,新北市,1999/03/29,林口,0.1,0.15,45.8,-,13,-,-,-,-,-,-,-,14.74,-,-,41.0,-
250,新北市,1999/03/29,萬里,0.1,0.09,56.9,-,19,-,1.07,0.01,1.06,2.046,0.0,2.04,16.53,-,-,50.0,-
251,新北市,1999/03/28,板橋,1.3,0.62,31.5,-,29,-,27.98,4.11,23.86,2.002,0.15,1.85,19.65,-,-,36.0,-
252,新北市,1999/03/28,三重,1.2,1.48,-,-,27,-,64.07,28.4,35.67,-,-,-,19.36,-,-,27.0,-
253,新北市,1999/03/28,菜寮,0.8,0.73,32.5,-,49,-,22.32,1.89,20.43,-,-,-,20.05,-,-,49.0,-
254,新北市,1999/03/28,永和,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
255,新北市,1999/03/28,新莊,0.8,0.57,35.7,-,22,-,-,-,-,2.184,0.14,2.04,19.77,-,-,37.0,-
256,新北市,1999/03/28,新店,1.1,0.53,35.1,-,16,-,17.15,0.65,16.5,-,-,-,19.04,-,-,35.0,-
257,新北市,1999/03/28,淡水,0.3,0.1,39.7,-,15,-,7.81,0.9,6.91,-,-,-,18.37,-,85.0,37.0,-
258,新北市,1999/03/28,汐止,1.3,0.67,34.8,-,30,-,26.64,3.58,23.06,-,-,-,17.44,-,-,42.0,-
259,新北市,1999/03/28,土城,0.7,0.51,37.3,-,18,-,15.62,0.78,14.85,-,-,-,19.52,-,-,37.0,-
260,新北市,1999/03/28,林口,0.4,0.36,41.7,-,14,-,9.85,0.91,8.94,-,-,-,17.4,-,-,40.0,-
261,新北市,1999/03/28,萬里,0.2,0.22,57.1,-,33,-,1.48,0.03,1.45,2.075,0.0,2.07,17.79,-,-,50.0,-
262,新北市,1999/03/27,板橋,2.3,0.93,17.5,-,42,-,38.48,12.39,26.09,2.408,0.34,2.07,21.25,-,-,42.0,-
263,新北市,1999/03/27,三重,4.2,2.63,-,-,50,26,133.65,92.8,40.84,-,-,-,20.74,-,-,50.0,-
264,新北市,1999/03/27,菜寮,2.6,1.11,19.4,-,53,-,36.05,14.75,21.3,-,-,-,21.19,-,-,51.0,-
265,新北市,1999/03/27,永和,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
266,新北市,1999/03/27,新莊,2.0,0.87,21.8,-,46,-,-,-,-,2.493,0.39,2.12,21.29,-,-,46.0,-
267,新北市,1999/03/27,新店,1.8,0.67,21.2,-,33,-,24.6,5.45,19.15,-,-,-,20.54,-,-,33.0,-
268,新北市,1999/03/27,淡水,1.3,0.63,27.4,-,45,-,19.86,8.51,11.35,-,-,-,19.27,-,89.0,45.0,-
269,新北市,1999/03/27,汐止,1.2,0.82,23.6,-,49,-,35.47,15.43,20.04,-,-,-,19.1,-,-,49.0,-
270,新北市,1999/03/27,土城,1.3,0.71,20.4,-,36,-,28.57,8.93,19.64,-,-,-,20.98,-,-,36.0,-
271,新北市,1999/03/27,林口,1.5,0.39,29.5,-,34,-,13.97,6.5,8.87,-,-,-,17.99,-,-,39.0,-
272,新北市,1999/03/27,萬里,0.4,0.29,40.3,-,39,-,5.96,1.24,4.73,2.166,0.04,2.12,18.85,-,-,49.0,-
273,新北市,1999/03/26,板橋,14.7,1.88,22.1,-,138,-,88.78,42.55,46.23,3.838,1.41,2.43,26.39,-,-,94.0,-
274,新北市,1999/03/26,三重,8.7,3.77,-,-,130,-,209.0,146.07,62.93,-,-,-,25.35,-,-,90.0,-
275,新北市,1999/03/26,菜寮,9.1,2.06,17.7,-,106,-,82.74,41.25,40.64,-,-,-,25.43,-,-,78.0,-
276,新北市,1999/03/26,永和,6.7,2.87,-,-,113,-,123.31,78.77,44.54,3.607,1.41,2.2,26.4,-,-,81.0,-
277,新北市,1999/03/26,新莊,14.8,1.51,21.8,-,149,-,97.17,59.23,37.93,-,-,-,26.3,-,-,100.0,-
278,新北市,1999/03/26,新店,3.4,1.38,22.3,-,65,-,59.38,25.2,34.18,-,-,-,26.43,-,-,86.0,-
279,新北市,1999/03/26,淡水,5.2,1.21,12.7,-,92,-,55.45,21.31,34.14,-,-,-,24.31,-,88.0,71.0,-
280,新北市,1999/03/26,汐止,5.9,1.57,26.6,-,99,-,90.31,47.61,42.12,-,-,-,24.24,-,-,81.0,-
281,新北市,1999/03/26,土城,10.6,1.68,20.1,-,142,-,91.33,49.5,41.83,-,-,-,25.95,-,-,96.0,-
282,新北市,1999/03/26,林口,16.8,0.84,16.7,-,100,-,54.61,21.51,32.99,-,-,-,24.39,-,-,75.0,-
283,新北市,1999/03/26,萬里,2.2,0.57,40.0,-,65,-,24.5,5.46,19.04,2.346,0.26,2.08,24.19,-,-,111.0,-
284,新北市,1999/03/25,板橋,19.3,2.21,31.0,-,130,-,107.0,42.15,62.39,4.539,1.7,2.83,25.03,-,-,90.0,-
285,新北市,1999/03/25,三重,10.3,5.34,-,-,163,66,272.05,188.48,93.93,-,-,-,24.09,-,-,106.0,-
286,新北市,1999/03/25,菜寮,21.0,3.08,27.3,-,136,-,149.5,68.71,73.55,-,-,-,24.26,-,-,93.0,-
287,新北市,1999/03/25,永和,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
288,新北市,1999/03/25,新莊,-,-,43.4,-,137,-,-,-,-,-,-,-,26.34,-,-,93.0,-
289,新北市,1999/03/25,新店,6.2,1.47,28.4,-,74,-,68.17,23.36,44.81,-,-,-,25.14,-,-,97.0,-
290,新北市,1999/03/25,淡水,7.3,2.1,26.6,-,120,-,82.07,29.71,53.65,-,-,-,22.69,-,89.0,85.0,-
291,新北市,1999/03/25,汐止,7.3,1.5,14.7,-,93,-,105.89,57.36,48.53,-,-,-,23.38,-,-,71.0,-
292,新北市,1999/03/25,土城,11.1,1.66,29.0,-,103,-,86.12,34.99,51.14,-,-,-,24.49,-,-,76.0,-
293,新北市,1999/03/25,林口,14.3,0.72,41.3,-,61,-,44.36,12.49,31.87,-,-,-,23.25,-,-,67.0,-
294,新北市,1999/03/25,萬里,4.5,0.43,56.3,-,52,-,19.23,2.97,16.26,2.378,0.07,2.3,22.14,-,-,163.0,-
295,新北市,1999/03/24,板橋,15.4,1.44,10.0,-,86,-,81.48,33.49,48.0,3.417,0.95,2.47,21.01,-,-,68.0,-
296,新北市,1999/03/24,三重,7.2,2.95,-,-,95,7,177.99,121.44,56.55,-,-,-,19.76,-,-,72.0,-
297,新北市,1999/03/24,菜寮,19.1,1.33,10.2,-,92,-,69.59,27.51,42.09,-,-,-,20.38,-,-,71.0,-
298,新北市,1999/03/24,永和,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
299,新北市,1999/03/24,新莊,10.0,1.06,15.1,-,65,-,53.93,14.81,39.76,-,-,-,21.02,-,-,58.0,-
300,新北市,1999/03/24,新店,7.9,1.36,14.4,-,70,-,69.38,25.98,43.4,-,-,-,21.16,-,-,60.0,-
301,新北市,1999/03/24,淡水,3.3,0.97,19.5,-,45,-,42.73,15.62,27.1,-,-,-,19.01,-,95.0,45.0,-
302,新北市,1999/03/24,汐止,10.2,1.51,9.8,-,85,-,96.64,51.66,44.98,-,-,-,19.54,-,-,68.0,-
303,新北市,1999/03/24,土城,11.6,1.5,11.9,-,-,-,76.75,30.8,45.95,-,-,-,20.9,-,-,65.0,-
304,新北市,1999/03/24,林口,2.8,0.53,28.1,-,24,-,23.23,4.61,18.62,-,-,-,18.3,-,-,48.0,-
305,新北市,1999/03/24,萬里,1.0,0.22,27.9,-,28,-,10.92,1.87,9.05,1.991,0.02,1.97,19.05,-,-,38.0,-
306,新北市,1999/03/23,板橋,6.1,1.2,19.9,-,49,-,61.53,20.33,41.2,2.933,0.69,2.24,19.19,-,-,49.0,-
307,新北市,1999/03/23,三重,4.5,3.3,-,-,65,25,184.31,129.71,54.6,-,-,-,18.36,-,-,57.0,-
308,新北市,1999/03/23,菜寮,11.3,1.16,16.9,-,44,-,53.98,17.01,36.97,-,-,-,19.02,-,-,44.0,-
309,新北市,1999/03/23,永和,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
310,新北市,1999/03/23,新莊,4.6,0.78,21.4,-,37,-,40.95,7.35,33.59,-,-,-,19.19,-,-,37.0,-
311,新北市,1999/03/23,新店,3.3,1.0,24.1,-,34,-,49.9,15.18,34.71,-,-,-,19.02,-,-,39.0,-
312,新北市,1999/03/23,淡水,0.5,0.69,28.1,-,20,-,21.31,3.01,18.3,-,-,-,17.74,-,94.0,33.0,-
313,新北市,1999/03/23,汐止,7.0,1.04,14.5,-,36,-,73.51,32.37,41.14,-,-,-,17.95,-,-,36.0,-
314,新北市,1999/03/23,土城,3.9,1.08,20.3,-,-,-,53.42,16.87,36.55,-,-,-,18.7,-,-,33.0,-
315,新北市,1999/03/23,林口,1.0,0.32,34.1,-,14,-,14.61,1.51,13.1,-,-,-,16.55,-,-,37.0,-
316,新北市,1999/03/23,萬里,0.3,0.21,42.0,-,32,-,7.06,1.59,5.47,2.05,0.06,1.99,18.31,-,-,45.0,-
317,新北市,1999/03/22,板橋,1.5,0.74,22.7,-,20,-,35.36,4.83,30.52,2.223,0.29,1.93,13.88,-,-,32.0,-
318,新北市,1999/03/22,三重,1.4,1.57,-,-,29,14,93.13,49.5,43.63,-,-,-,13.15,-,-,29.0,-
319,新北市,1999/03/22,菜寮,4.1,0.69,25.2,-,21,-,27.2,2.11,25.09,-,-,-,14.28,-,-,34.0,-
320,新北市,1999/03/22,永和,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
321,新北市,1999/03/22,新莊,1.3,0.6,24.8,-,19,-,29.28,1.84,27.44,-,-,-,13.76,-,-,33.0,-
322,新北市,1999/03/22,新店,0.5,0.55,32.3,-,14,-,20.61,0.98,19.63,-,-,-,13.14,-,-,39.0,-
323,新北市,1999/03/22,淡水,0.1,0.38,37.0,-,18,-,9.64,0.87,8.77,-,-,-,12.76,-,93.0,35.0,-
324,新北市,1999/03/22,汐止,2.5,0.64,24.6,-,30,-,42.43,9.49,32.93,-,-,-,12.72,-,-,40.0,-
325,新北市,1999/03/22,土城,0.7,0.58,28.6,-,16,-,22.61,0.29,22.31,-,-,-,13.46,-,-,37.0,-
326,新北市,1999/03/22,林口,1.4,0.34,31.6,-,20,-,20.0,1.31,18.69,-,-,-,11.4,-,-,41.0,-
327,新北市,1999/03/22,萬里,0.1,0.16,51.9,-,40,-,0.87,0.02,0.85,2.14,0.04,2.1,13.56,-,-,45.0,-
328,新北市,1999/03/21,板橋,2.3,0.81,14.3,-,27,-,41.42,11.14,30.28,2.127,0.3,1.83,16.81,-,-,27.0,-
329,新北市,1999/03/21,三重,2.4,2.68,-,-,43,21,159.0,110.85,48.15,-,-,-,16.2,-,-,43.0,-
330,新北市,1999/03/21,菜寮,6.8,1.26,10.4,-,40,-,53.44,20.09,33.35,-,-,-,17.05,-,-,40.0,-
331,新北市,1999/03/21,永和,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
332,新北市,1999/03/21,新莊,2.8,0.69,16.2,-,24,-,34.76,7.5,27.25,-,-,-,16.64,-,-,25.0,-
333,新北市,1999/03/21,新店,0.8,0.53,24.2,-,15,-,21.41,3.31,18.1,-,-,-,15.98,-,-,33.0,-
334,新北市,1999/03/21,淡水,0.3,0.62,25.9,-,20,-,19.82,3.81,16.01,-,-,-,15.29,-,95.0,33.0,-
335,新北市,1999/03/21,汐止,0.4,0.61,24.5,-,24,-,28.45,6.75,21.7,-,-,-,15.44,-,-,36.0,-
336,新北市,1999/03/21,土城,1.0,0.57,22.0,-,17,-,26.02,6.31,19.71,-,-,-,16.38,-,-,29.0,-
337,新北市,1999/03/21,林口,0.8,0.4,32.1,-,19,-,18.75,6.64,12.11,-,-,-,14.01,-,-,40.0,-
338,新北市,1999/03/21,萬里,0.1,0.15,45.6,-,22,-,1.87,0.07,1.81,1.956,0.0,1.95,15.79,-,-,44.0,-
339,新北市,1999/03/20,板橋,2.0,0.79,16.6,-,26,-,35.43,6.51,28.93,2.185,0.32,1.87,18.86,-,-,26.0,-
340,新北市,1999/03/20,三重,2.2,2.44,-,-,39,-,127.28,85.98,41.31,-,-,-,17.96,-,-,39.0,-
341,新北市,1999/03/20,菜寮,5.0,0.93,16.0,-,30,-,33.52,8.15,25.37,-,-,-,18.8,-,-,30.0,-
342,新北市,1999/03/20,永和,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
343,新北市,1999/03/20,新莊,1.6,0.64,18.6,-,22,-,27.36,2.54,24.83,-,-,-,18.69,-,-,27.0,-
344,新北市,1999/03/20,新店,1.9,0.55,24.3,-,17,-,19.26,1.77,17.49,-,-,-,17.75,-,-,31.0,-
345,新北市,1999/03/20,淡水,0.2,0.56,25.6,-,20,-,13.32,1.96,11.36,-,-,-,16.92,-,89.0,29.0,-
346,新北市,1999/03/20,汐止,1.5,0.73,21.4,-,30,-,33.78,8.85,24.93,-,-,-,16.9,-,-,30.0,-
347,新北市,1999/03/20,土城,1.2,0.64,21.4,-,19,-,21.16,1.13,20.03,-,-,-,18.66,-,-,27.0,-
348,新北市,1999/03/20,林口,0.3,0.34,28.9,-,15,-,9.33,1.4,7.93,-,-,-,15.01,-,-,31.0,-
349,新北市,1999/03/20,萬里,0.1,0.29,40.4,-,23,-,2.83,0.08,2.74,2.019,0.01,2.01,16.52,-,-,39.0,-
350,新北市,1999/03/19,板橋,6.6,2.18,13.1,-,88,-,92.76,53.23,39.53,4.109,1.24,2.87,25.77,-,-,69.0,-
351,新北市,1999/03/19,三重,7.5,4.22,-,-,138,70,222.43,167.25,55.18,-,-,-,24.94,-,-,94.0,-
352,新北市,1999/03/19,菜寮,15.5,1.91,10.1,-,106,-,84.4,49.37,35.03,-,-,-,24.81,-,-,78.0,-
353,新北市,1999/03/19,永和,5.7,2.08,-,-,78,-,86.45,54.77,31.67,2.899,0.96,1.94,25.93,-,-,64.0,-
354,新北市,1999/03/19,新莊,8.7,1.47,13.7,-,75,-,70.08,37.48,32.6,-,-,-,25.65,-,-,63.0,-
355,新北市,1999/03/19,新店,2.9,0.82,14.1,-,42,-,36.84,11.83,25.01,-,-,-,25.89,-,-,43.0,-
356,新北市,1999/03/19,淡水,3.6,1.29,15.9,-,56,-,52.71,27.87,24.84,-,-,-,24.14,-,81.0,53.0,-
357,新北市,1999/03/19,汐止,6.0,1.38,15.1,-,87,-,84.32,49.92,34.41,-,-,-,23.59,-,-,68.0,-
358,新北市,1999/03/19,土城,7.2,1.39,11.1,-,58,-,74.94,41.57,33.37,-,-,-,25.78,-,-,54.0,-
359,新北市,1999/03/19,林口,10.4,0.36,19.9,-,37,-,23.63,6.74,16.89,-,-,-,23.94,-,-,37.0,-
360,新北市,1999/03/19,萬里,3.1,0.28,27.4,-,23,-,14.62,2.62,12.0,2.354,0.2,2.16,23.88,-,-,40.0,-
361,新北市,1999/03/18,板橋,11.7,3.35,13.2,-,150,-,148.86,71.62,77.24,5.0,2.11,2.89,23.16,-,-,100.0,-
362,新北市,1999/03/18,三重,10.8,5.98,-,-,178,91,331.48,274.47,91.77,-,-,-,22.46,-,-,114.0,-
363,新北市,1999/03/18,菜寮,30.8,4.15,10.2,-,178,-,189.99,102.75,80.5,-,-,-,22.79,-,-,114.0,-
364,新北市,1999/03/18,永和,10.4,4.86,-,-,165,-,220.66,149.4,71.26,5.682,2.55,3.13,23.44,-,-,107.0,-
365,新北市,1999/03/18,新莊,13.8,2.71,16.7,-,147,-,135.27,64.07,71.2,-,-,-,23.12,-,-,98.0,-
366,新北市,1999/03/18,新店,3.8,1.82,10.8,-,62,-,87.49,38.78,48.71,-,-,-,23.17,-,-,56.0,-
367,新北市,1999/03/18,淡水,7.1,1.98,13.6,-,96,-,87.4,29.84,57.56,-,-,-,22.42,-,85.0,73.0,-
368,新北市,1999/03/18,汐止,7.4,2.65,8.6,-,119,-,158.87,99.62,59.25,-,-,-,21.95,-,-,84.0,-
369,新北市,1999/03/18,土城,9.4,2.67,10.9,-,97,-,128.37,66.06,62.31,-,-,-,22.61,-,-,74.0,-
370,新北市,1999/03/18,林口,9.9,1.12,22.5,-,72,-,68.35,18.55,49.8,-,-,-,21.1,-,-,68.0,-
371,新北市,1999/03/18,萬里,2.5,0.6,22.9,-,42,-,29.1,4.91,24.19,2.484,0.25,2.23,22.3,-,-,42.0,-
372,新北市,1999/03/17,板橋,14.1,2.19,12.4,-,105,-,118.54,60.84,57.7,4.157,1.48,2.68,21.08,-,-,78.0,-
373,新北市,1999/03/17,三重,10.1,5.12,-,-,129,-,299.09,215.31,83.78,-,-,-,20.32,-,-,89.0,-
374,新北市,1999/03/17,菜寮,20.6,2.73,-,-,114,-,162.87,108.08,54.79,-,-,-,20.65,-,-,82.0,-
375,新北市,1999/03/17,永和,10.3,3.39,-,-,105,-,174.12,117.76,56.35,4.397,1.83,2.57,21.44,-,-,78.0,-
376,新北市,1999/03/17,新莊,15.7,1.82,15.9,-,100,-,106.51,52.61,53.9,-,-,-,21.03,-,-,75.0,-
377,新北市,1999/03/17,新店,3.6,1.32,18.8,-,60,-,61.78,18.57,43.2,-,-,-,21.1,-,-,64.0,-
378,新北市,1999/03/17,淡水,5.6,1.44,19.6,-,78,-,68.12,23.93,44.19,-,-,-,20.26,-,82.0,64.0,-
379,新北市,1999/03/17,汐止,5.7,1.84,10.5,-,87,-,116.93,61.0,55.93,-,-,-,19.74,-,-,69.0,-
380,新北市,1999/03/17,土城,11.4,2.06,13.4,-,85,-,113.96,54.81,59.14,-,-,-,20.65,-,-,68.0,-
381,新北市,1999/03/17,林口,9.5,0.97,18.0,-,62,-,63.51,20.54,42.97,-,-,-,18.55,-,-,56.0,-
382,新北市,1999/03/17,萬里,1.2,0.46,32.3,-,46,-,19.76,3.33,16.43,2.442,0.23,2.21,19.89,-,-,60.0,-
383,新北市,1999/03/16,板橋,6.1,1.11,12.3,-,51,-,61.1,22.02,39.09,2.681,0.63,2.05,17.4,-,-,50.0,-
384,新北市,1999/03/16,三重,4.0,2.57,-,-,56,59,153.46,101.32,52.13,-,-,-,16.74,-,-,53.0,-
385,新北市,1999/03/16,菜寮,4.3,0.95,17.6,-,46,-,57.5,21.62,35.87,-,-,-,17.52,-,-,46.0,-
386,新北市,1999/03/16,永和,4.3,1.66,-,-,48,-,85.22,49.81,35.41,2.989,0.71,2.27,17.82,-,-,48.0,-
387,新北市,1999/03/16,新莊,4.3,0.97,16.7,-,43,-,47.84,13.11,34.72,2.618,0.62,2.0,17.3,-,-,43.0,-
388,新北市,1999/03/16,新店,0.7,0.69,23.7,-,28,-,29.56,6.46,23.1,-,-,-,16.96,-,-,30.0,-
389,新北市,1999/03/16,淡水,1.6,0.77,26.9,-,37,-,27.23,6.19,21.03,-,-,-,17.17,-,78.0,37.0,-
390,新北市,1999/03/16,汐止,3.1,0.92,11.7,-,51,-,72.26,31.59,40.67,-,-,-,16.5,-,-,50.0,-
391,新北市,1999/03/16,土城,2.8,0.89,16.6,-,27,-,46.92,15.66,31.26,-,-,-,17.03,-,-,27.0,-
392,新北市,1999/03/16,林口,4.3,0.65,24.6,-,25,-,37.85,10.25,27.6,-,-,-,14.54,-,-,37.0,-
393,新北市,1999/03/16,萬里,0.5,0.17,40.1,-,44,-,7.62,0.72,6.9,2.074,0.07,2.01,17.13,-,-,44.0,-
394,新北市,1999/03/15,板橋,3.0,0.9,12.5,-,36,-,37.46,9.15,28.31,2.483,0.41,2.07,16.55,-,-,36.0,-
395,新北市,1999/03/15,三重,3.4,3.45,-,-,54,32,213.69,162.49,51.2,-,-,-,15.87,-,-,52.0,-
396,新北市,1999/03/15,菜寮,2.5,1.37,9.0,-,35,-,55.79,22.97,32.82,-,-,-,16.57,-,-,35.0,-
